number,value,datetime_start,datetime_complete,duration,params_and_operator,params_batch_size,params_lr,params_n_sets,params_seq_length,params_shape,state
160,0.0003718083316925913,2025-07-17 18:42:19.968406,2025-07-17 18:44:00.365001,0 days 00:01:40.396595,min,16,0.008687796497341768,6,15,bell,COMPLETE
161,0.0004289449716452509,2025-07-17 18:44:00.366080,2025-07-17 18:45:39.088938,0 days 00:01:38.722858,min,16,0.008502192756794617,6,15,bell,COMPLETE
162,0.0005501859122887254,2025-07-17 18:45:39.089906,2025-07-17 18:47:13.502650,0 days 00:01:34.412744,min,16,0.006814153684573055,6,14,bell,COMPLETE
163,0.002389736706390977,2025-07-17 18:47:13.503666,2025-07-17 18:48:51.444907,0 days 00:01:37.941241,min,16,0.007685112560647947,6,15,bell,COMPLETE
164,0.0004498463240452111,2025-07-17 18:48:51.445878,2025-07-17 18:50:31.600965,0 days 00:01:40.155087,min,16,0.00556133244938601,6,16,bell,COMPLETE
165,0.0002997475385200232,2025-07-17 18:50:31.601981,2025-07-17 18:52:39.763916,0 days 00:02:08.161935,min,16,0.008619497194171311,6,25,bell,COMPLETE
166,0.051024068146944046,2025-07-17 18:52:39.764922,2025-07-17 18:54:47.685153,0 days 00:02:07.920231,min,16,0.006300630067120238,6,25,bell,COMPLETE
167,0.6994878053665161,2025-07-17 18:54:47.686222,2025-07-17 18:55:35.111464,0 days 00:00:47.425242,min,64,0.008812745530911607,6,24,bell,COMPLETE
168,0.004454753827303648,2025-07-17 18:55:35.112238,2025-07-17 18:57:42.975876,0 days 00:02:07.863638,min,16,0.007331091245255342,6,25,bell,COMPLETE
169,0.0004224944277666509,2025-07-17 18:57:42.976785,2025-07-17 18:59:48.373046,0 days 00:02:05.396261,min,16,0.004990620963978481,6,24,bell,COMPLETE
170,0.0003864532627630979,2025-07-17 18:59:48.374015,2025-07-17 19:01:34.622830,0 days 00:01:46.248815,min,16,0.008836179085295603,6,18,bell,COMPLETE
171,0.0003150247212033719,2025-07-17 19:01:34.623814,2025-07-17 19:03:20.947698,0 days 00:01:46.323884,min,16,0.008412921700045468,6,18,bell,COMPLETE
172,0.0008011070312932134,2025-07-17 19:03:20.948750,2025-07-17 19:05:07.502816,0 days 00:01:46.554066,min,16,0.00871781366713947,6,18,bell,COMPLETE
173,0.0004149176529608667,2025-07-17 19:05:07.503816,2025-07-17 19:06:56.524446,0 days 00:01:49.020630,min,16,0.006981553857215915,6,19,bell,COMPLETE
174,0.00041666661854833364,2025-07-17 19:06:56.525442,2025-07-17 19:08:39.173156,0 days 00:01:42.647714,min,16,0.007756616954937975,6,17,bell,COMPLETE
175,0.0006535796565003693,2025-07-17 19:08:39.174192,2025-07-17 19:10:40.949155,0 days 00:02:01.774963,min,16,0.006076650274210089,6,23,bell,COMPLETE
176,0.00032013686723075807,2025-07-17 19:10:40.950179,2025-07-17 19:12:49.850151,0 days 00:02:08.899972,min,16,0.008896976931562403,6,25,bell,COMPLETE
177,0.37674254179000854,2025-07-17 19:12:49.851241,2025-07-17 19:13:20.509119,0 days 00:00:30.657878,min,128,0.00867104202236831,6,25,bell,COMPLETE
178,0.016680000349879265,2025-07-17 19:13:20.509916,2025-07-17 19:15:29.022332,0 days 00:02:08.512416,min,16,0.0006843781204241883,6,25,bell,COMPLETE
179,0.015665408223867416,2025-07-17 19:15:29.023428,2025-07-17 19:17:16.119444,0 days 00:01:47.096016,min,16,0.008764515759052837,6,18,bell,COMPLETE
180,0.1022048145532608,2025-07-17 19:17:16.120481,2025-07-17 19:19:15.210796,0 days 00:01:59.090315,min,16,0.0015641607059855803,6,22,bell,COMPLETE
181,0.00034711038460955024,2025-07-17 19:19:15.211812,2025-07-17 19:20:52.856306,0 days 00:01:37.644494,min,16,0.007366876972323279,6,15,bell,COMPLETE
182,0.0003597879549488425,2025-07-17 19:20:52.857387,2025-07-17 19:22:30.588554,0 days 00:01:37.731167,min,16,0.007591314937371538,6,15,bell,COMPLETE
183,0.0003470952215138823,2025-07-17 19:22:30.589626,2025-07-17 19:24:08.383799,0 days 00:01:37.794173,min,16,0.007648098478979141,6,15,bell,COMPLETE
184,0.05581393837928772,2025-07-17 19:24:08.384833,2025-07-17 19:25:47.706433,0 days 00:01:39.321600,min,16,0.007711902115001534,6,16,bell,COMPLETE
185,0.0671362653374672,2025-07-17 19:25:47.707420,2025-07-17 19:27:25.176789,0 days 00:01:37.469369,min,16,0.0011318812081597125,6,15,bell,COMPLETE
186,0.00041371991392225027,2025-07-17 19:27:25.177847,2025-07-17 19:29:05.689889,0 days 00:01:40.512042,min,16,0.007429303399021549,6,16,bell,COMPLETE
187,0.0014394563622772694,2025-07-17 19:29:05.690939,2025-07-17 19:30:43.066132,0 days 00:01:37.375193,min,16,0.0060107011797533695,6,15,bell,COMPLETE
188,0.0005951091297902167,2025-07-17 19:30:43.067171,2025-07-17 19:32:20.083910,0 days 00:01:37.016739,min,16,0.007767398327519702,6,15,bell,COMPLETE
189,0.00043001139420084655,2025-07-17 19:32:20.084919,2025-07-17 19:33:54.343587,0 days 00:01:34.258668,min,16,0.00910795607128035,6,14,bell,COMPLETE
190,0.005661813076585531,2025-07-17 19:33:54.344655,2025-07-17 19:35:58.871124,0 days 00:02:04.526469,min,16,0.005396220157672027,6,24,bell,COMPLETE
191,0.0020283933263272047,2025-07-17 19:35:58.872129,2025-07-17 19:37:33.170264,0 days 00:01:34.298135,min,16,0.006300406603707342,6,14,bell,COMPLETE
192,0.0004884499358013272,2025-07-17 19:37:33.171254,2025-07-17 19:39:10.590449,0 days 00:01:37.419195,min,16,0.006839996640910121,6,15,bell,COMPLETE
193,0.0003775180666707456,2025-07-17 19:39:10.591520,2025-07-17 19:40:48.233380,0 days 00:01:37.641860,min,16,0.008041763556656242,6,15,bell,COMPLETE
194,0.0012492395471781492,2025-07-17 19:40:48.234415,2025-07-17 19:42:26.630988,0 days 00:01:38.396573,min,16,0.008022838724361278,6,15,bell,COMPLETE
195,0.00031604350078850985,2025-07-17 19:42:26.631980,2025-07-17 19:44:09.484389,0 days 00:01:42.852409,min,16,0.00997163863882058,6,16,bell,COMPLETE
196,0.5440621972084045,2025-07-17 19:44:09.485457,2025-07-17 19:45:44.236572,0 days 00:01:34.751115,min,16,0.009926496475927176,6,16,sigmoid,COMPLETE
197,0.0003910824016202241,2025-07-17 19:45:44.237879,2025-07-17 19:47:24.922400,0 days 00:01:40.684521,min,16,0.009086991105560093,6,16,bell,COMPLETE
198,0.0009161232155747712,2025-07-17 19:47:24.923462,2025-07-17 19:48:24.951021,0 days 00:01:00.027559,min,32,0.008036842646561598,6,16,bell,COMPLETE
199,0.006178455427289009,2025-07-17 19:48:24.951872,2025-07-17 19:50:02.356246,0 days 00:01:37.404374,min,16,0.00893720517207652,6,15,bell,COMPLETE
200,0.9348897933959961,2025-07-17 19:50:02.357300,2025-07-17 19:51:45.668485,0 days 00:01:43.311185,min,16,0.007599937171634724,6,17,bell,COMPLETE
201,0.0037554793525487185,2025-07-17 19:51:45.669471,2025-07-17 19:53:23.281786,0 days 00:01:37.612315,min,16,0.006979098903830099,6,15,bell,COMPLETE
202,0.00026610525674186647,2025-07-17 19:53:23.282904,2025-07-17 19:55:31.365262,0 days 00:02:08.082358,min,16,0.00990109686156002,6,25,bell,COMPLETE
203,0.015722962096333504,2025-07-17 19:55:31.366277,2025-07-17 19:57:39.218359,0 days 00:02:07.852082,min,16,0.009806773396444172,6,25,bell,COMPLETE
204,0.0003106451767962426,2025-07-17 19:57:39.219375,2025-07-17 19:59:44.527398,0 days 00:02:05.308023,min,16,0.008562183913858545,6,24,bell,COMPLETE
205,0.0003616785106714815,2025-07-17 19:59:44.528444,2025-07-17 20:01:49.879041,0 days 00:02:05.350597,min,16,0.009925208757405383,6,24,bell,COMPLETE
206,0.0021482843440026045,2025-07-17 20:01:49.879998,2025-07-17 20:02:39.068004,0 days 00:00:49.188006,min,64,0.009010166494649304,6,25,bell,COMPLETE
207,0.0008912409539334476,2025-07-17 20:02:39.068828,2025-07-17 20:04:44.340034,0 days 00:02:05.271206,min,16,0.00903000625306589,6,24,bell,COMPLETE
208,0.0003702783433254808,2025-07-17 20:04:44.341074,2025-07-17 20:06:49.725638,0 days 00:02:05.384564,min,16,0.009862118358689644,6,24,bell,COMPLETE
209,0.00031148624839261174,2025-07-17 20:06:49.726698,2025-07-17 20:08:50.482910,0 days 00:02:00.756212,min,16,0.009706722109446588,6,23,bell,COMPLETE
210,0.0003957106964662671,2025-07-17 20:08:50.483964,2025-07-17 20:10:53.198080,0 days 00:02:02.714116,min,16,0.009825296271574975,6,23,bell,COMPLETE
211,0.5652903318405151,2025-07-17 20:10:53.199172,2025-07-17 20:12:58.746675,0 days 00:02:05.547503,min,16,0.00834737134016129,6,24,bell,COMPLETE
212,0.0003152496356051415,2025-07-17 20:12:58.747796,2025-07-17 20:15:04.156542,0 days 00:02:05.408746,min,16,0.00982088361404733,6,24,bell,COMPLETE
213,0.0039858464151620865,2025-07-17 20:15:04.157581,2025-07-17 20:17:08.690756,0 days 00:02:04.533175,min,16,0.008000204124619877,6,23,bell,COMPLETE
214,0.009364093653857708,2025-07-17 20:17:08.691852,2025-07-17 20:19:16.648214,0 days 00:02:07.956362,min,16,0.009943981077196237,6,25,bell,COMPLETE
215,0.0003644646785687655,2025-07-17 20:19:16.649304,2025-07-17 20:21:20.708664,0 days 00:02:04.059360,min,16,0.008035432684117473,6,24,bell,COMPLETE
216,0.0022478513419628143,2025-07-17 20:21:20.709734,2025-07-17 20:23:22.584600,0 days 00:02:01.874866,min,16,0.007796799441625476,6,24,bell,COMPLETE
217,0.4248504638671875,2025-07-17 20:23:22.585671,2025-07-17 20:23:52.438671,0 days 00:00:29.853000,min,128,0.006654056725489695,6,24,bell,COMPLETE
218,0.0003519442107062787,2025-07-17 20:23:52.439472,2025-07-17 20:25:54.792751,0 days 00:02:02.353279,min,16,0.008401908445115255,6,23,bell,COMPLETE
219,0.0005176743143238127,2025-07-17 20:25:54.793754,2025-07-17 20:28:02.445416,0 days 00:02:07.651662,min,16,0.0072628652722475685,6,25,bell,COMPLETE
220,0.00850926898419857,2025-07-17 20:28:02.446454,2025-07-17 20:30:01.099528,0 days 00:01:58.653074,min,16,0.008554866605157892,6,22,bell,COMPLETE
221,0.001988060539588332,2025-07-17 20:30:01.100611,2025-07-17 20:32:03.194911,0 days 00:02:02.094300,min,16,0.009925272269688219,6,23,bell,COMPLETE
222,0.00037077406886965036,2025-07-17 20:32:03.195929,2025-07-17 20:34:08.979977,0 days 00:02:05.784048,min,16,0.008445570212442485,6,24,bell,COMPLETE
223,0.0013457698514685035,2025-07-17 20:34:08.981008,2025-07-17 20:36:13.419417,0 days 00:02:04.438409,min,16,0.009996129709399209,6,23,bell,COMPLETE
224,0.00037746422458440065,2025-07-17 20:36:13.420389,2025-07-17 20:38:23.029523,0 days 00:02:09.609134,min,16,0.007404206922049079,6,25,bell,COMPLETE
225,0.01292002946138382,2025-07-17 20:38:23.030554,2025-07-17 20:40:23.286349,0 days 00:02:00.255795,min,16,0.008630798522538886,6,22,bell,COMPLETE
226,0.00036890857154503465,2025-07-17 20:40:23.287424,2025-07-17 20:42:26.330233,0 days 00:02:03.042809,min,16,0.006486297644037502,6,23,bell,COMPLETE
227,0.03962511941790581,2025-07-17 20:42:26.331299,2025-07-17 20:44:31.567508,0 days 00:02:05.236209,min,16,0.00775479827960664,6,24,bell,COMPLETE
228,0.0019197954097762704,2025-07-17 20:44:31.568548,2025-07-17 20:46:39.838368,0 days 00:02:08.269820,min,16,0.008714937517983273,6,25,bell,COMPLETE
229,0.00109990278724581,2025-07-17 20:46:39.839478,2025-07-17 20:48:38.943383,0 days 00:01:59.103905,min,16,0.005892680132319438,6,24,sigmoid,COMPLETE
230,0.0006327443988993764,2025-07-17 20:48:38.944405,2025-07-17 20:50:42.927000,0 days 00:02:03.982595,min,16,0.0067602519789893845,6,23,bell,COMPLETE
231,0.00042153449612669647,2025-07-17 20:50:42.928142,2025-07-17 20:52:55.726409,0 days 00:02:12.798267,min,16,0.009994456397586967,6,25,bell,COMPLETE
232,0.000888175331056118,2025-07-17 20:52:55.727649,2025-07-17 20:55:05.231226,0 days 00:02:09.503577,min,16,0.008699651272150138,6,24,bell,COMPLETE
233,0.001819389290176332,2025-07-17 20:55:05.232200,2025-07-17 20:57:09.770431,0 days 00:02:04.538231,min,16,0.0077227841169988385,6,25,bell,COMPLETE
234,0.0003454053949099034,2025-07-17 20:57:09.771483,2025-07-17 20:59:16.783999,0 days 00:02:07.012516,min,16,0.00863157020544611,6,23,bell,COMPLETE
235,0.00066462776158005,2025-07-17 20:59:16.785046,2025-07-17 21:01:21.730547,0 days 00:02:04.945501,min,16,0.008535410891734626,6,23,bell,COMPLETE
236,0.0004772537504322827,2025-07-17 21:01:21.731575,2025-07-17 21:03:26.107438,0 days 00:02:04.375863,min,16,0.007211424520373771,6,23,bell,COMPLETE
237,0.0005859804805368185,2025-07-17 21:03:26.108530,2025-07-17 21:05:35.499896,0 days 00:02:09.391366,min,16,0.008857312615110515,6,24,bell,COMPLETE
238,0.004459392745047808,2025-07-17 21:05:35.500962,2025-07-17 21:07:39.175454,0 days 00:02:03.674492,min,16,0.007781248104891831,6,22,bell,COMPLETE
239,0.0018183961510658264,2025-07-17 21:07:39.176538,2025-07-17 21:09:44.539772,0 days 00:02:05.363234,min,16,0.006537270775501154,6,24,bell,COMPLETE
240,0.0008324903319589794,2025-07-17 21:09:44.540835,2025-07-17 21:11:02.578755,0 days 00:01:18.037920,min,32,0.008942141606046611,6,25,bell,COMPLETE
241,0.0002851093595381826,2025-07-17 21:11:02.579823,2025-07-17 21:13:04.198852,0 days 00:02:01.619029,min,16,0.009870224904540432,6,23,bell,COMPLETE
242,0.0006741546094417572,2025-07-17 21:13:04.199862,2025-07-17 21:15:05.004035,0 days 00:02:00.804173,min,16,0.007823356550354326,6,23,bell,COMPLETE
243,0.00034743582364171743,2025-07-17 21:15:05.005071,2025-07-17 21:17:06.339669,0 days 00:02:01.334598,min,16,0.009884801721353018,6,23,bell,COMPLETE
244,0.0006342449341900647,2025-07-17 21:17:06.340713,2025-07-17 21:19:06.297166,0 days 00:01:59.956453,min,16,0.009976844969544147,6,22,bell,COMPLETE
245,0.0007487119291909039,2025-07-17 21:19:06.298257,2025-07-17 21:21:07.625366,0 days 00:02:01.327109,min,16,0.009933278233295055,6,23,bell,COMPLETE
246,0.00037384964525699615,2025-07-17 21:21:07.626397,2025-07-17 21:23:08.951489,0 days 00:02:01.325092,min,16,0.008058566936914714,6,23,bell,COMPLETE
247,0.0015267727430909872,2025-07-17 21:23:08.952498,2025-07-17 21:25:11.647316,0 days 00:02:02.694818,min,16,0.007167305346745813,6,23,bell,COMPLETE
248,0.0034456984139978886,2025-07-17 21:25:11.648435,2025-07-17 21:27:10.480018,0 days 00:01:58.831583,min,16,0.008792178738740898,6,22,bell,COMPLETE
249,0.0007900807540863752,2025-07-17 21:27:10.481086,2025-07-17 21:29:12.953788,0 days 00:02:02.472702,min,16,0.008708058253603062,6,24,bell,COMPLETE
250,0.0015627954853698611,2025-07-17 21:29:12.954830,2025-07-17 21:29:57.265030,0 days 00:00:44.310200,min,64,0.007125073671125707,6,23,bell,COMPLETE
251,0.00045604867045767605,2025-07-17 21:29:57.265817,2025-07-17 21:32:02.336217,0 days 00:02:05.070400,min,16,0.009958397733158543,6,24,bell,COMPLETE
252,0.0006776353693567216,2025-07-17 21:32:02.337307,2025-07-17 21:34:11.495669,0 days 00:02:09.158362,min,16,0.0079663523018122,6,25,bell,COMPLETE
253,0.00039970973739400506,2025-07-17 21:34:11.496766,2025-07-17 21:36:14.387138,0 days 00:02:02.890372,min,16,0.006003363953696341,6,23,bell,COMPLETE
254,0.00041086552664637566,2025-07-17 21:36:14.388238,2025-07-17 21:38:23.890082,0 days 00:02:09.501844,min,16,0.008753551657878358,6,24,bell,COMPLETE
255,0.0003660400689113885,2025-07-17 21:38:23.891139,2025-07-17 21:40:30.459056,0 days 00:02:06.567917,min,16,0.006959842676821137,6,25,bell,COMPLETE
256,0.0038231052458286285,2025-07-17 21:40:30.460086,2025-07-17 21:40:59.341137,0 days 00:00:28.881051,min,128,0.0021809060950372873,6,23,bell,COMPLETE
257,0.0012618089094758034,2025-07-17 21:40:59.341959,2025-07-17 21:43:04.417764,0 days 00:02:05.075805,min,16,0.009918527665490602,6,24,bell,COMPLETE
258,0.0007490693242289126,2025-07-17 21:43:04.418861,2025-07-17 21:45:03.285041,0 days 00:01:58.866180,min,16,0.007915762533305342,6,22,bell,COMPLETE
259,0.023464031517505646,2025-07-17 21:45:03.286144,2025-07-17 21:47:04.657117,0 days 00:02:01.370973,min,16,0.006309499162722856,6,25,sigmoid,COMPLETE
260,0.00038467542617581785,2025-07-17 21:47:04.658149,2025-07-17 21:49:09.716772,0 days 00:02:05.058623,min,16,0.008498894508583604,6,24,bell,COMPLETE
261,0.33726343512535095,2025-07-17 21:49:09.717839,2025-07-17 21:51:13.380490,0 days 00:02:03.662651,min,16,0.00017254332509097914,6,23,bell,COMPLETE
262,0.00043023531907238066,2025-07-17 21:51:13.381619,2025-07-17 21:53:13.468978,0 days 00:02:00.087359,min,16,0.007472017639701416,6,22,bell,COMPLETE
263,0.0003453952958807349,2025-07-17 21:53:13.470027,2025-07-17 21:55:06.921008,0 days 00:01:53.450981,min,16,0.00884423019052698,6,20,bell,COMPLETE
264,0.0009586215019226074,2025-07-17 21:55:06.922054,2025-07-17 21:56:59.847489,0 days 00:01:52.925435,min,16,0.009032724048798423,6,20,bell,COMPLETE
265,0.14857472479343414,2025-07-17 21:56:59.848593,2025-07-17 21:58:54.331789,0 days 00:01:54.483196,min,16,0.009852483641804678,6,21,bell,COMPLETE
266,0.00037570667336694896,2025-07-17 21:58:54.332804,2025-07-17 22:00:40.823171,0 days 00:01:46.490367,min,16,0.005574996056100818,5,19,bell,COMPLETE
267,0.0003183272492606193,2025-07-17 22:00:40.824235,2025-07-17 22:02:33.595237,0 days 00:01:52.771002,min,16,0.00996539889555087,6,20,bell,COMPLETE
268,0.00289307557977736,2025-07-17 22:02:33.596300,2025-07-17 22:04:28.411285,0 days 00:01:54.814985,min,16,0.0070092545486503,6,20,bell,COMPLETE
269,0.008126500062644482,2025-07-17 22:04:28.412356,2025-07-17 22:06:18.208123,0 days 00:01:49.795767,min,16,0.008693512269527153,6,20,bell,COMPLETE
270,0.0015291123418137431,2025-07-17 22:06:18.209194,2025-07-17 22:08:03.226866,0 days 00:01:45.017672,min,16,0.007386341240952754,6,18,bell,COMPLETE
271,0.330653578042984,2025-07-17 22:08:03.227983,2025-07-17 22:09:09.256416,0 days 00:01:06.028433,min,32,0.0064325459209065424,6,19,bell,COMPLETE
272,0.22041940689086914,2025-07-17 22:09:09.257517,2025-07-17 22:10:48.969025,0 days 00:01:39.711508,min,16,0.008478688294631774,6,16,bell,COMPLETE
273,0.1519206315279007,2025-07-17 22:10:48.970123,2025-07-17 22:12:43.762871,0 days 00:01:54.792748,min,16,6.277721702864421e-05,6,21,bell,COMPLETE
274,0.05324317887425423,2025-07-17 22:12:43.763954,2025-07-17 22:13:22.189812,0 days 00:00:38.425858,min,64,0.007820073842724883,6,17,bell,COMPLETE
275,0.012936688959598541,2025-07-17 22:13:22.190692,2025-07-17 22:15:30.597046,0 days 00:02:08.406354,min,16,0.009924735209660756,9,22,bell,COMPLETE
276,0.0028967249672859907,2025-07-17 22:15:30.598409,2025-07-17 22:17:09.589146,0 days 00:01:38.990737,min,16,0.008894668663291737,6,15,bell,COMPLETE
277,0.0009288598666898906,2025-07-17 22:17:09.590293,2025-07-17 22:19:06.731074,0 days 00:01:57.140781,min,16,0.006947425982042881,6,21,bell,COMPLETE
278,0.0021950406953692436,2025-07-17 22:19:06.732104,2025-07-17 22:20:53.176777,0 days 00:01:46.444673,min,16,0.005755539395082915,6,17,bell,COMPLETE
279,0.000338531011948362,2025-07-17 22:20:53.177869,2025-07-17 22:22:45.806818,0 days 00:01:52.628949,min,16,0.007932442446540995,6,20,bell,COMPLETE
280,0.000517448817845434,2025-07-17 22:22:45.807904,2025-07-17 22:24:38.511463,0 days 00:01:52.703559,min,16,0.009971245245076688,6,20,bell,COMPLETE
281,0.0014146077446639538,2025-07-17 22:24:38.512533,2025-07-17 22:26:23.474949,0 days 00:01:44.962416,min,16,0.008485601702426031,6,20,sigmoid,COMPLETE
282,0.009989147074520588,2025-07-17 22:26:23.476018,2025-07-17 22:28:13.079735,0 days 00:01:49.603717,min,16,0.007720543633346903,6,19,bell,COMPLETE
283,0.099700927734375,2025-07-17 22:28:13.080786,2025-07-17 22:30:09.531154,0 days 00:01:56.450368,min,16,0.008625291098102108,8,20,bell,COMPLETE
284,0.07595178484916687,2025-07-17 22:30:09.532227,2025-07-17 22:30:38.506343,0 days 00:00:28.974116,min,128,0.006425559926749607,6,22,bell,COMPLETE
285,0.04895265772938728,2025-07-17 22:30:38.507105,2025-07-17 22:32:36.726171,0 days 00:01:58.219066,min,16,0.0004883991882727685,6,21,bell,COMPLETE
286,0.00033839099342003465,2025-07-17 22:32:36.727273,2025-07-17 22:34:31.846440,0 days 00:01:55.119167,min,16,0.008972425045833154,6,21,bell,COMPLETE
287,0.00032074557384476066,2025-07-17 22:34:31.847534,2025-07-17 22:36:25.315784,0 days 00:01:53.468250,min,16,0.009919845974500336,6,20,bell,COMPLETE
288,0.0005442269030027092,2025-07-17 22:36:25.316830,2025-07-17 22:38:21.288878,0 days 00:01:55.972048,min,16,0.007272969369594274,6,21,bell,COMPLETE
289,0.002406983869150281,2025-07-17 22:38:21.289958,2025-07-17 22:40:11.919834,0 days 00:01:50.629876,min,16,0.008964876430132938,6,20,bell,COMPLETE
290,0.00030633839196525514,2025-07-17 22:40:11.920890,2025-07-17 22:42:04.168522,0 days 00:01:52.247632,min,16,0.00998623975591239,6,21,bell,COMPLETE
291,0.0008400818333029747,2025-07-17 22:42:04.169570,2025-07-17 22:43:59.233627,0 days 00:01:55.064057,min,16,0.008882969377200811,6,21,bell,COMPLETE
292,0.030809326097369194,2025-07-17 22:43:59.234731,2025-07-17 22:45:55.820956,0 days 00:01:56.586225,min,16,0.00992995067825866,6,21,bell,COMPLETE
293,0.00031853310065343976,2025-07-17 22:45:55.822002,2025-07-17 22:47:53.200527,0 days 00:01:57.378525,min,16,0.00807901742653767,8,20,bell,COMPLETE
294,0.008832432329654694,2025-07-17 22:47:53.201636,2025-07-17 22:49:48.825813,0 days 00:01:55.624177,min,16,0.009920907046125627,8,20,bell,COMPLETE
295,0.0003344892174936831,2025-07-17 22:49:48.826872,2025-07-17 22:51:38.174906,0 days 00:01:49.348034,min,16,0.008667826392936635,8,19,bell,COMPLETE
296,0.003966544754803181,2025-07-17 22:51:38.175976,2025-07-17 22:52:44.876377,0 days 00:01:06.700401,min,32,0.008041606780161501,8,19,bell,COMPLETE
297,0.000767579535022378,2025-07-17 22:52:44.877415,2025-07-17 22:54:39.016758,0 days 00:01:54.139343,min,16,0.0088934606596656,8,20,bell,COMPLETE
298,0.0005144519382156432,2025-07-17 22:54:39.017820,2025-07-17 22:56:30.442681,0 days 00:01:51.424861,min,16,0.006530895795752262,8,19,bell,COMPLETE
299,0.0002391330781392753,2025-07-17 22:56:30.443779,2025-07-17 22:58:27.536897,0 days 00:01:57.093118,min,16,0.007944382367170837,8,21,bell,COMPLETE
300,0.45637962222099304,2025-07-17 22:58:27.537989,2025-07-17 22:59:12.346449,0 days 00:00:44.808460,min,64,0.007641261182774521,8,21,bell,COMPLETE
301,0.0006007165648043156,2025-07-17 22:59:12.347246,2025-07-17 23:01:11.395210,0 days 00:01:59.047964,min,16,0.005315832837736976,8,20,bell,COMPLETE
302,0.0007279369165189564,2025-07-17 23:01:11.396233,2025-07-17 23:03:02.881759,0 days 00:01:51.485526,min,16,0.009957119364625273,8,21,sigmoid,COMPLETE
303,0.03381968289613724,2025-07-17 23:03:02.882773,2025-07-17 23:04:59.570318,0 days 00:01:56.687545,min,16,0.006712833715580369,8,21,bell,COMPLETE
304,0.013776573352515697,2025-07-17 23:04:59.571397,2025-07-17 23:06:50.134920,0 days 00:01:50.563523,min,16,0.007924490625307057,8,19,bell,COMPLETE
305,0.0004067439294885844,2025-07-17 23:06:50.135994,2025-07-17 23:08:45.959042,0 days 00:01:55.823048,min,16,0.009965192220921152,8,20,bell,COMPLETE
306,0.0007749248761683702,2025-07-17 23:08:45.960129,2025-07-17 23:10:35.806331,0 days 00:01:49.846202,min,16,0.006149762162501041,8,19,bell,COMPLETE
307,1.8627173900604248,2025-07-17 23:10:35.807375,2025-07-17 23:11:02.304248,0 days 00:00:26.496873,min,128,0.007938059622437658,8,21,bell,COMPLETE
308,0.0003621131763793528,2025-07-17 23:11:02.304921,2025-07-17 23:12:48.067250,0 days 00:01:45.762329,min,16,0.008727477387960928,8,18,bell,COMPLETE
309,0.0011803539237007499,2025-07-17 23:12:48.068361,2025-07-17 23:14:59.491178,0 days 00:02:11.422817,min,16,0.0070460208215644814,8,25,bell,COMPLETE
310,0.000487128971144557,2025-07-17 23:14:59.492260,2025-07-17 23:16:53.591542,0 days 00:01:54.099282,min,16,0.008467460852810124,8,20,bell,COMPLETE
311,0.004216791596263647,2025-07-17 23:16:53.592586,2025-07-17 23:18:48.117667,0 days 00:01:54.525081,min,16,0.007084221070063611,8,20,bell,COMPLETE
312,0.0003375815285835415,2025-07-17 23:18:48.118732,2025-07-17 23:20:46.501708,0 days 00:01:58.382976,min,16,0.008963657696493573,8,22,bell,COMPLETE
313,0.0003511873073875904,2025-07-17 23:20:46.502757,2025-07-17 23:22:47.592149,0 days 00:02:01.089392,min,16,0.008782683095769598,8,22,bell,COMPLETE
314,0.0003097526205237955,2025-07-17 23:22:47.593234,2025-07-17 23:24:49.507422,0 days 00:02:01.914188,min,16,0.009877094701946872,8,22,bell,COMPLETE
315,0.000572199234738946,2025-07-17 23:24:49.508474,2025-07-17 23:26:52.804553,0 days 00:02:03.296079,min,16,0.009761648567151043,8,22,bell,COMPLETE
316,0.024946287274360657,2025-07-17 23:26:52.805587,2025-07-17 23:29:05.843372,0 days 00:02:13.037785,min,16,0.008904929017801976,8,25,bell,COMPLETE
317,0.029652109369635582,2025-07-17 23:29:05.844451,2025-07-17 23:31:08.013976,0 days 00:02:02.169525,min,16,0.009923441326384636,8,22,bell,COMPLETE
318,0.8437344431877136,2025-07-17 23:31:08.015074,2025-07-17 23:33:10.098640,0 days 00:02:02.083566,min,16,3.490573942621235e-05,8,22,bell,COMPLETE
319,0.018759777769446373,2025-07-17 23:33:10.099766,2025-07-17 23:35:21.390231,0 days 00:02:11.290465,min,16,0.00731666817105943,8,25,bell,COMPLETE
320,0.7504510879516602,2025-07-17 23:35:21.391370,2025-07-17 23:36:35.502595,0 days 00:01:14.111225,min,32,0.001188288742958193,8,22,bell,COMPLETE
321,0.00030703257652930915,2025-07-17 23:36:35.503701,2025-07-17 23:38:46.756446,0 days 00:02:11.252745,min,16,0.005509117712880521,8,25,bell,COMPLETE
322,0.8354669213294983,2025-07-17 23:38:46.757588,2025-07-17 23:40:56.183421,0 days 00:02:09.425833,min,16,0.0048138952751454085,8,25,bell,COMPLETE
323,0.0015966460341587663,2025-07-17 23:40:56.184572,2025-07-17 23:43:07.654318,0 days 00:02:11.469746,min,16,0.0054773500825162,8,25,bell,COMPLETE
324,0.011183739639818668,2025-07-17 23:43:07.655398,2025-07-17 23:45:12.258138,0 days 00:02:04.602740,min,16,0.00588178871015279,8,25,sigmoid,COMPLETE
325,0.0004775908018928021,2025-07-17 23:45:12.259249,2025-07-17 23:47:22.351107,0 days 00:02:10.091858,min,16,0.006624784753941023,8,25,bell,COMPLETE
