number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,state
160,0.0003453914250712842,2025-07-12 22:11:43.850845,2025-07-12 22:13:56.520208,0 days 00:02:12.669363,identity,16,62,0.004779904088695119,21,COMPLETE
161,0.00029369769617915154,2025-07-12 22:13:56.521121,2025-07-12 22:16:29.710250,0 days 00:02:33.189129,identity,16,66,0.0024403086612851638,24,COMPLETE
162,0.00034999175113625824,2025-07-12 22:16:29.711151,2025-07-12 22:19:39.527417,0 days 00:03:09.816266,identity,16,68,0.0024333915277894892,24,COMPLETE
163,0.0003541895130183548,2025-07-12 22:19:39.528340,2025-07-12 22:21:39.405414,0 days 00:01:59.877074,identity,16,65,0.003774559924542714,17,COMPLETE
164,0.00029390514828264713,2025-07-12 22:21:39.406294,2025-07-12 22:24:23.904082,0 days 00:02:44.497788,identity,16,74,0.0027867025413309873,23,COMPLETE
165,0.0003119110770057887,2025-07-12 22:24:23.904960,2025-07-12 22:27:02.989335,0 days 00:02:39.084375,identity,16,74,0.0027368238594541157,23,COMPLETE
166,0.00033909102785401046,2025-07-12 22:27:02.990223,2025-07-12 22:28:39.051996,0 days 00:01:36.061773,identity,32,81,0.0033593934005917547,24,COMPLETE
167,0.0002925868902821094,2025-07-12 22:28:39.052873,2025-07-12 22:31:05.346042,0 days 00:02:26.293169,identity,16,72,0.0030553821572403923,23,COMPLETE
168,0.0003400758432690054,2025-07-12 22:31:05.346905,2025-07-12 22:34:35.264191,0 days 00:03:29.917286,identity,16,77,0.004158469600952654,24,COMPLETE
169,0.0003613751905504614,2025-07-12 22:34:35.265091,2025-07-12 22:35:18.285917,0 days 00:00:43.020826,relu,128,67,0.0030046929481538976,23,COMPLETE
170,0.0003858358832076192,2025-07-12 22:35:18.286585,2025-07-12 22:37:05.395707,0 days 00:01:47.109122,identity,16,72,0.00359102865835397,16,COMPLETE
171,0.00028046197257936,2025-07-12 22:37:05.396606,2025-07-12 22:39:37.513510,0 days 00:02:32.116904,identity,16,70,0.0027387413369149255,23,COMPLETE
172,0.00035012830630876124,2025-07-12 22:39:37.514388,2025-07-12 22:42:28.336557,0 days 00:02:50.822169,identity,16,74,0.0030815094114167705,23,COMPLETE
173,0.0003052350366488099,2025-07-12 22:42:28.337470,2025-07-12 22:45:13.367362,0 days 00:02:45.029892,identity,16,70,0.002665834169642813,24,COMPLETE
174,0.0003486569912638515,2025-07-12 22:45:13.368281,2025-07-12 22:48:53.898018,0 days 00:03:40.529737,identity,16,79,0.0033189165939197718,23,COMPLETE
175,0.00030340926605276763,2025-07-12 22:48:53.898927,2025-07-12 22:51:31.714029,0 days 00:02:37.815102,identity,16,70,0.002883528887305864,24,COMPLETE
176,0.00029913641628809273,2025-07-12 22:51:31.714918,2025-07-12 22:54:13.342986,0 days 00:02:41.628068,identity,16,74,0.002274248207934809,23,COMPLETE
177,0.00038727407809346914,2025-07-12 22:54:13.343917,2025-07-12 22:55:35.011480,0 days 00:01:21.667563,identity,16,57,0.0038362172728281367,12,COMPLETE
178,0.00029106586589477956,2025-07-12 22:55:35.012386,2025-07-12 22:58:00.717525,0 days 00:02:25.705139,identity,16,67,0.002538263135866071,22,COMPLETE
179,0.00032784894574433565,2025-07-12 22:58:00.718456,2025-07-12 23:00:27.651645,0 days 00:02:26.933189,identity,16,67,0.002508150985607088,22,COMPLETE
180,0.0002726698003243655,2025-07-12 23:00:27.652557,2025-07-12 23:03:03.905902,0 days 00:02:36.253345,identity,16,71,0.0030809625195934256,23,COMPLETE
181,0.00034976392635144293,2025-07-12 23:03:03.906816,2025-07-12 23:05:40.466262,0 days 00:02:36.559446,identity,16,71,0.0029578791469989647,23,COMPLETE
182,0.0003337465750519186,2025-07-12 23:05:40.467233,2025-07-12 23:08:13.447237,0 days 00:02:32.980004,identity,16,76,0.003316799098524441,22,COMPLETE
183,0.00031598281930200756,2025-07-12 23:08:13.448173,2025-07-12 23:10:46.595017,0 days 00:02:33.146844,identity,16,69,0.0027113211335973997,23,COMPLETE
184,0.00029466423438861966,2025-07-12 23:10:46.595925,2025-07-12 23:13:18.782584,0 days 00:02:32.186659,identity,16,72,0.002110596343301279,24,COMPLETE
185,0.0003460922453086823,2025-07-12 23:13:18.783503,2025-07-12 23:16:13.162360,0 days 00:02:54.378857,identity,16,73,0.0021020604449717047,24,COMPLETE
186,0.00039450000622309744,2025-07-12 23:16:13.163316,2025-07-12 23:18:44.865819,0 days 00:02:31.702503,identity,16,72,0.0024610630242692566,24,COMPLETE
187,0.000311790790874511,2025-07-12 23:18:44.866751,2025-07-12 23:21:09.725620,0 days 00:02:24.858869,identity,16,66,0.002152137593234592,23,COMPLETE
188,0.00029097747756168246,2025-07-12 23:21:09.726593,2025-07-12 23:23:55.667287,0 days 00:02:45.940694,identity,16,69,0.003098282092290264,25,COMPLETE
189,0.00034722741111181676,2025-07-12 23:23:55.668388,2025-07-12 23:28:05.161168,0 days 00:04:09.492780,identity,16,78,0.003546152737633954,25,COMPLETE
190,0.00033776817144826055,2025-07-12 23:28:05.162101,2025-07-12 23:32:12.269000,0 days 00:04:07.106899,identity,16,83,0.001004227956710397,25,COMPLETE
191,0.0003268810687586665,2025-07-12 23:32:12.269938,2025-07-12 23:34:55.497753,0 days 00:02:43.227815,identity,16,69,0.003028305947156141,24,COMPLETE
192,0.00030221487395465374,2025-07-12 23:34:55.498711,2025-07-12 23:37:43.197378,0 days 00:02:47.698667,identity,16,71,0.0025682964882055665,25,COMPLETE
193,0.0003381134301889688,2025-07-12 23:37:43.198291,2025-07-12 23:39:59.906250,0 days 00:02:16.707959,identity,16,64,0.0031744022251639446,23,COMPLETE
194,0.0002907071902882308,2025-07-12 23:39:59.907194,2025-07-12 23:42:46.704159,0 days 00:02:46.796965,identity,16,75,0.002299058444549411,24,COMPLETE
195,0.0002954559458885342,2025-07-12 23:42:46.705087,2025-07-12 23:45:47.286222,0 days 00:03:00.581135,identity,16,76,0.002301529478736488,24,COMPLETE
196,0.0002914060896728188,2025-07-12 23:45:47.287170,2025-07-12 23:48:34.052036,0 days 00:02:46.764866,identity,16,74,0.0020807679860370015,24,COMPLETE
197,0.000394028757000342,2025-07-12 23:48:34.052970,2025-07-12 23:49:56.594144,0 days 00:01:22.541174,identity,64,75,0.001854905735984722,25,COMPLETE
198,0.00030993553809821606,2025-07-12 23:49:56.595081,2025-07-12 23:53:09.941383,0 days 00:03:13.346302,identity,16,80,0.004221133426783702,24,COMPLETE
199,0.0003323084383737296,2025-07-12 23:53:09.942292,2025-07-12 23:55:34.924491,0 days 00:02:24.982199,identity,16,68,0.002450675834110894,23,COMPLETE
200,0.00031066214432939887,2025-07-12 23:55:34.925393,2025-07-12 23:58:55.952687,0 days 00:03:21.027294,identity,16,96,0.0033724240787710727,24,COMPLETE
201,0.00028090455452911556,2025-07-12 23:58:55.953587,2025-07-13 00:01:41.458458,0 days 00:02:45.504871,identity,16,73,0.0020806227288732663,24,COMPLETE
202,0.0003263701219111681,2025-07-13 00:01:41.459420,2025-07-13 00:04:35.111474,0 days 00:02:53.652054,identity,16,74,0.0019675543324894867,25,COMPLETE
203,0.0003325932484585792,2025-07-13 00:04:35.112402,2025-07-13 00:07:14.154969,0 days 00:02:39.042567,identity,16,69,0.0016074383293629342,24,COMPLETE
204,0.0003031842934433371,2025-07-13 00:07:14.155885,2025-07-13 00:09:53.397722,0 days 00:02:39.241837,identity,16,66,0.0023310810722072125,23,COMPLETE
205,0.0003241830272600055,2025-07-13 00:09:53.398640,2025-07-13 00:13:41.364546,0 days 00:03:47.965906,identity,16,78,0.0028263260351743635,24,COMPLETE
206,0.0003576670424081385,2025-07-13 00:13:41.365454,2025-07-13 00:15:19.617212,0 days 00:01:38.251758,relu,32,73,0.0025656609971837054,23,COMPLETE
207,0.00031169469002634287,2025-07-13 00:15:19.618112,2025-07-13 00:18:03.471548,0 days 00:02:43.853436,identity,16,70,0.002187979074120292,25,COMPLETE
208,0.0003247498825658113,2025-07-13 00:18:03.472436,2025-07-13 00:20:30.812950,0 days 00:02:27.340514,identity,16,61,0.0030416227696199003,23,COMPLETE
209,0.0003285361162852496,2025-07-13 00:20:30.813888,2025-07-13 00:21:12.155838,0 days 00:00:41.341950,identity,128,64,0.0038174781500060827,24,COMPLETE
210,0.00039550254587084055,2025-07-13 00:21:12.156533,2025-07-13 00:23:38.546558,0 days 00:02:26.390025,identity,16,67,0.00036807630528831454,23,COMPLETE
211,0.00029430256108753383,2025-07-13 00:23:38.547466,2025-07-13 00:26:34.324077,0 days 00:02:55.776611,identity,16,71,0.002091441086269994,24,COMPLETE
212,0.000319005484925583,2025-07-13 00:26:34.325032,2025-07-13 00:29:10.749427,0 days 00:02:36.424395,identity,16,76,0.0017352525144758398,24,COMPLETE
213,0.0002900420513469726,2025-07-13 00:29:10.750329,2025-07-13 00:31:42.519598,0 days 00:02:31.769269,identity,16,72,0.0019146554604521652,24,COMPLETE
214,0.0002935510710813105,2025-07-13 00:31:42.520518,2025-07-13 00:34:33.735244,0 days 00:02:51.214726,identity,16,73,0.002608692053150509,25,COMPLETE
215,0.00030041419086046517,2025-07-13 00:34:33.736167,2025-07-13 00:37:23.083948,0 days 00:02:49.347781,identity,16,69,0.002343118698124762,25,COMPLETE
216,0.0003102037589997053,2025-07-13 00:37:23.084908,2025-07-13 00:40:01.011254,0 days 00:02:37.926346,identity,16,72,0.001896927377889749,25,COMPLETE
217,0.000309148890664801,2025-07-13 00:40:01.012175,2025-07-13 00:42:41.445654,0 days 00:02:40.433479,identity,16,65,0.002455452132886955,25,COMPLETE
218,0.0003122420166619122,2025-07-13 00:42:41.446745,2025-07-13 00:46:12.490518,0 days 00:03:31.043773,identity,16,117,0.00262596837959833,24,COMPLETE
219,0.000337170553393662,2025-07-13 00:46:12.496966,2025-07-13 00:49:08.697289,0 days 00:02:56.200323,identity,16,62,0.0030223480775842513,24,COMPLETE
220,0.0003053648106288165,2025-07-13 00:49:08.698324,2025-07-13 00:51:45.716563,0 days 00:02:37.018239,identity,16,67,0.0020596929671976177,25,COMPLETE
221,0.0002929129987023771,2025-07-13 00:51:45.717570,2025-07-13 00:54:26.365602,0 days 00:02:40.648032,identity,16,75,0.0027745780091698214,23,COMPLETE
222,0.0003095715946983546,2025-07-13 00:54:26.366556,2025-07-13 00:57:03.547969,0 days 00:02:37.181413,identity,16,74,0.002770182428094433,23,COMPLETE
223,0.0003443361783865839,2025-07-13 00:57:03.549008,2025-07-13 01:00:38.800560,0 days 00:03:35.251552,identity,16,79,0.0032727504611056845,24,COMPLETE
224,0.00034270421019755304,2025-07-13 01:00:38.801479,2025-07-13 01:04:07.112927,0 days 00:03:28.311448,identity,16,77,0.0023124463112784597,22,COMPLETE
225,0.00030332893948070705,2025-07-13 01:04:07.113874,2025-07-13 01:06:07.535151,0 days 00:02:00.421277,identity,16,71,0.0026072964872200515,17,COMPLETE
226,0.0003336095542181283,2025-07-13 01:06:07.536087,2025-07-13 01:08:46.068111,0 days 00:02:38.532024,identity,16,69,0.0029340935133582145,24,COMPLETE
227,0.0003295649657957256,2025-07-13 01:08:46.069101,2025-07-13 01:11:25.109869,0 days 00:02:39.040768,identity,16,73,0.0035290072034177486,23,COMPLETE
228,0.0003436568076722324,2025-07-13 01:11:25.110837,2025-07-13 01:13:10.728709,0 days 00:01:45.617872,identity,16,60,0.0024870836948413296,16,COMPLETE
229,0.0003064904303755611,2025-07-13 01:13:10.729681,2025-07-13 01:15:51.350226,0 days 00:02:40.620545,identity,16,75,0.0022260885370870786,23,COMPLETE
230,0.0003422221343498677,2025-07-13 01:15:51.351128,2025-07-13 01:18:12.534740,0 days 00:02:21.183612,identity,16,64,0.0032017466578421663,24,COMPLETE
231,0.00034550848067738116,2025-07-13 01:18:12.535645,2025-07-13 01:21:04.728318,0 days 00:02:52.192673,identity,16,73,0.0027848417172599746,23,COMPLETE
232,0.00033606638316996396,2025-07-13 01:21:04.729414,2025-07-13 01:23:29.420018,0 days 00:02:24.690604,identity,16,76,0.0027376500018554475,22,COMPLETE
233,0.00034382223384454846,2025-07-13 01:23:29.421003,2025-07-13 01:25:14.837007,0 days 00:01:45.416004,identity,16,70,0.0029989052593954748,15,COMPLETE
234,0.0003367418539710343,2025-07-13 01:25:14.838054,2025-07-13 01:27:40.981045,0 days 00:02:26.142991,identity,16,67,0.0025731619097126074,23,COMPLETE
235,0.0003613549342844635,2025-07-13 01:27:40.981984,2025-07-13 01:31:43.684229,0 days 00:04:02.702245,identity,16,81,0.002799731444494952,24,COMPLETE
236,0.00028826878406107426,2025-07-13 01:31:43.685245,2025-07-13 01:34:24.094342,0 days 00:02:40.409097,identity,16,75,0.0023540105553134984,23,COMPLETE
237,0.00031075114384293556,2025-07-13 01:34:24.095275,2025-07-13 01:37:08.394480,0 days 00:02:44.299205,identity,16,70,0.0019814665966468,22,COMPLETE
238,0.0003482347237877548,2025-07-13 01:37:08.395411,2025-07-13 01:38:07.258840,0 days 00:00:58.863429,identity,64,59,0.0023499359315572485,23,COMPLETE
239,1.7180771827697754,2025-07-13 01:38:07.259553,2025-07-13 01:41:34.820589,0 days 00:03:27.561036,relu,16,78,0.002193317378163947,25,COMPLETE
240,0.00033072486985474825,2025-07-13 01:41:34.821569,2025-07-13 01:44:21.731213,0 days 00:02:46.909644,identity,16,75,0.0017983673395830697,24,COMPLETE
241,0.0002895035140682012,2025-07-13 01:44:21.732133,2025-07-13 01:47:00.702879,0 days 00:02:38.970746,identity,16,73,0.0025407918145249372,23,COMPLETE
242,0.0002966765605378896,2025-07-13 01:47:00.703859,2025-07-13 01:49:26.877043,0 days 00:02:26.173184,identity,16,72,0.0024845154786426954,23,COMPLETE
243,0.00035272934474051,2025-07-13 01:49:26.878092,2025-07-13 01:51:46.051598,0 days 00:02:19.173506,identity,16,68,0.0031426349605143357,22,COMPLETE
244,0.00028599947108887136,2025-07-13 01:51:46.052524,2025-07-13 01:54:33.070836,0 days 00:02:47.018312,identity,16,72,0.002304978214582002,23,COMPLETE
245,0.00031250115716829896,2025-07-13 01:54:33.071770,2025-07-13 01:57:12.267224,0 days 00:02:39.195454,identity,16,73,0.002190050847580115,23,COMPLETE
246,0.0003435768303461373,2025-07-13 01:57:12.268221,2025-07-13 01:59:42.238663,0 days 00:02:29.970442,identity,16,76,0.0034841129609470152,22,COMPLETE
247,0.00029088856535963714,2025-07-13 01:59:42.239603,2025-07-13 02:02:18.006195,0 days 00:02:35.766592,identity,16,71,0.002662907185910392,23,COMPLETE
248,0.0002872344048228115,2025-07-13 02:02:18.009791,2025-07-13 02:05:32.755381,0 days 00:03:14.745590,identity,16,72,0.0026778012435681054,23,COMPLETE
249,0.0003518328594509512,2025-07-13 02:05:32.756373,2025-07-13 02:07:07.470030,0 days 00:01:34.713657,identity,32,71,0.0029132314182465195,23,COMPLETE
250,0.0002889393945224583,2025-07-13 02:07:07.470959,2025-07-13 02:09:47.667974,0 days 00:02:40.197015,identity,16,75,0.0030586139765534687,23,COMPLETE
251,0.0003174068406224251,2025-07-13 02:09:47.668979,2025-07-13 02:13:02.539545,0 days 00:03:14.870566,identity,16,78,0.0031596323557548335,23,COMPLETE
252,0.0003197383775841445,2025-07-13 02:13:02.540478,2025-07-13 02:15:53.413066,0 days 00:02:50.872588,identity,16,75,0.003946117328572243,23,COMPLETE
253,0.0003923371550627053,2025-07-13 02:15:53.414043,2025-07-13 02:17:09.238687,0 days 00:01:15.824644,identity,128,75,0.002677031070814314,23,COMPLETE
254,0.0004131787281949073,2025-07-13 02:17:09.239629,2025-07-13 02:17:58.137796,0 days 00:00:48.898167,identity,16,72,0.003611158152372011,5,COMPLETE
255,0.0002904834400396794,2025-07-13 02:17:58.138513,2025-07-13 02:21:07.626048,0 days 00:03:09.487535,identity,16,81,0.002426628828212781,22,COMPLETE
256,0.0002780609065666795,2025-07-13 02:21:07.627010,2025-07-13 02:24:09.883733,0 days 00:03:02.256723,identity,16,80,0.0023398218316255173,22,COMPLETE
257,0.0002914138894993812,2025-07-13 02:24:09.884769,2025-07-13 02:27:37.040466,0 days 00:03:27.155697,identity,16,85,0.002316355709844952,22,COMPLETE
258,0.0003179298946633935,2025-07-13 02:27:37.041421,2025-07-13 02:31:02.426368,0 days 00:03:25.384947,identity,16,82,0.0023613770019003557,22,COMPLETE
259,0.0003166847745887935,2025-07-13 02:31:02.429450,2025-07-13 02:34:27.634257,0 days 00:03:25.204807,identity,16,91,0.0019070068852984486,22,COMPLETE
260,0.00028449876117520034,2025-07-13 02:34:27.635205,2025-07-13 02:37:45.076013,0 days 00:03:17.440808,identity,16,89,0.0020458930034598557,22,COMPLETE
261,0.0003136626328341663,2025-07-13 02:37:45.076972,2025-07-13 02:41:48.154430,0 days 00:04:03.077458,identity,16,88,0.00200314239732073,22,COMPLETE
262,0.00029845978133380413,2025-07-13 02:41:48.155391,2025-07-13 02:45:48.284113,0 days 00:04:00.128722,identity,16,86,0.002217363030495253,22,COMPLETE
263,0.0002887579321395606,2025-07-13 02:45:48.285092,2025-07-13 02:49:03.600712,0 days 00:03:15.315620,identity,16,84,0.0024296491678532104,21,COMPLETE
264,0.0003430522629059851,2025-07-13 02:49:03.601674,2025-07-13 02:51:14.532867,0 days 00:02:10.931193,identity,16,92,0.002565992113691258,14,COMPLETE
265,0.00030759480432607234,2025-07-13 02:51:14.535351,2025-07-13 02:54:26.800758,0 days 00:03:12.265407,identity,16,88,0.0020623729960859817,21,COMPLETE
266,0.0003083494084421545,2025-07-13 02:54:26.801697,2025-07-13 02:57:38.020040,0 days 00:03:11.218343,identity,16,83,0.0024348427397186856,22,COMPLETE
267,0.0003446506161708385,2025-07-13 02:57:38.020949,2025-07-13 03:00:35.302673,0 days 00:02:57.281724,identity,16,81,0.002578035845653296,21,COMPLETE
268,0.0002926972520072013,2025-07-13 03:00:35.303638,2025-07-13 03:03:16.273756,0 days 00:02:40.970118,relu,16,83,0.0021486887632803666,18,COMPLETE
269,0.00029327982338145375,2025-07-13 03:03:16.274669,2025-07-13 03:06:47.830246,0 days 00:03:31.555577,identity,16,80,0.0016230051317148745,23,COMPLETE
270,0.00032771218684501946,2025-07-13 03:06:47.831199,2025-07-13 03:10:17.518612,0 days 00:03:29.687413,identity,16,78,0.0023987858970711067,22,COMPLETE
271,0.00032652574009262025,2025-07-13 03:10:17.519571,2025-07-13 03:11:24.069372,0 days 00:01:06.549801,identity,64,88,0.0028820947490496352,23,COMPLETE
272,0.0003117812448181212,2025-07-13 03:11:24.070330,2025-07-13 03:14:22.954750,0 days 00:02:58.884420,identity,16,80,0.0019069803272197753,22,COMPLETE
273,0.0003388922195881605,2025-07-13 03:14:22.955714,2025-07-13 03:17:37.463841,0 days 00:03:14.508127,identity,16,84,0.0026409214537598236,23,COMPLETE
274,0.0003166923706885427,2025-07-13 03:17:37.464795,2025-07-13 03:21:57.475866,0 days 00:04:20.011071,identity,16,90,0.0022039263546372043,24,COMPLETE
275,0.00029868318233639,2025-07-13 03:21:57.476823,2025-07-13 03:25:06.513312,0 days 00:03:09.036489,identity,16,86,0.0024431315958663925,22,COMPLETE
276,0.0003404647286515683,2025-07-13 03:25:06.514285,2025-07-13 03:26:45.730543,0 days 00:01:39.216258,identity,32,77,0.0028424060743572482,23,COMPLETE
277,0.0003376178501639515,2025-07-13 03:26:45.731607,2025-07-13 03:29:25.117681,0 days 00:02:39.386074,identity,16,69,0.0031957674509201926,24,COMPLETE
278,0.0003473292454145849,2025-07-13 03:29:25.118698,2025-07-13 03:32:46.170037,0 days 00:03:21.051339,identity,16,77,0.0017859267530561049,23,COMPLETE
279,0.00030486684408970177,2025-07-13 03:32:46.171038,2025-07-13 03:37:05.632774,0 days 00:04:19.461736,identity,16,80,0.002032100789137,21,COMPLETE
280,0.0003261624078731984,2025-07-13 03:37:05.633781,2025-07-13 03:39:39.272589,0 days 00:02:33.638808,identity,128,71,0.0026200555189058745,22,COMPLETE
281,0.0004026952665299177,2025-07-13 03:39:39.273657,2025-07-13 03:40:48.819923,0 days 00:01:09.546266,identity,16,74,0.0022699265241813656,8,COMPLETE
282,0.00033029180485755205,2025-07-13 03:40:48.820843,2025-07-13 03:44:22.302734,0 days 00:03:33.481891,identity,16,98,0.0029582039690702754,24,COMPLETE
283,0.0002852676552720368,2025-07-13 03:44:22.303695,2025-07-13 03:46:42.468052,0 days 00:02:20.164357,identity,16,63,0.003370254009116169,22,COMPLETE
284,0.0003229717258363962,2025-07-13 03:46:42.469013,2025-07-13 03:49:00.638936,0 days 00:02:18.169923,identity,16,62,0.0033985343780655194,22,COMPLETE
285,0.0003026158083230257,2025-07-13 03:49:00.639869,2025-07-13 03:52:01.771972,0 days 00:03:01.132103,identity,16,58,0.00336092142493047,22,COMPLETE
286,0.00033632651320658624,2025-07-13 03:52:01.773028,2025-07-13 03:54:39.687635,0 days 00:02:37.914607,relu,16,65,0.0030545590688690807,22,COMPLETE
287,0.0002897805825341493,2025-07-13 03:54:39.688671,2025-07-13 03:56:51.915352,0 days 00:02:12.226681,identity,16,61,0.002751401034044419,21,COMPLETE
288,0.0003081803733948618,2025-07-13 03:56:51.916288,2025-07-13 03:59:02.130508,0 days 00:02:10.214220,identity,16,59,0.0027896300607625005,21,COMPLETE
289,0.0002965846797451377,2025-07-13 03:59:02.131570,2025-07-13 04:02:26.028019,0 days 00:03:23.896449,identity,16,94,0.0037563688269652497,21,COMPLETE
290,0.00030442822026088834,2025-07-13 04:02:26.028979,2025-07-13 04:04:51.096992,0 days 00:02:25.068013,identity,16,63,0.0032337496169137924,23,COMPLETE
291,0.00029193705995567143,2025-07-13 04:04:51.097997,2025-07-13 04:06:58.321237,0 days 00:02:07.223240,identity,16,61,0.0028276697341545745,20,COMPLETE
292,0.0003202984808012843,2025-07-13 04:06:58.322319,2025-07-13 04:09:08.775920,0 days 00:02:10.453601,identity,16,56,0.003018872646244335,20,COMPLETE
293,0.0002878931409213692,2025-07-13 04:09:08.777009,2025-07-13 04:12:43.877006,0 days 00:03:35.099997,identity,16,62,0.0024380965149480805,21,COMPLETE
294,0.0003170415002387017,2025-07-13 04:12:43.878002,2025-07-13 04:14:53.289695,0 days 00:02:09.411693,identity,16,60,0.002419232906214007,21,COMPLETE
295,0.00036550010554492474,2025-07-13 04:14:53.290660,2025-07-13 04:15:51.835163,0 days 00:00:58.544503,identity,64,63,0.0025766304666708204,21,COMPLETE
296,0.0003232377057429403,2025-07-13 04:15:51.835914,2025-07-13 04:18:15.079710,0 days 00:02:23.243796,identity,16,61,0.002311645027972267,23,COMPLETE
297,0.00028874390409328043,2025-07-13 04:18:15.080727,2025-07-13 04:20:23.536400,0 days 00:02:08.455673,identity,16,58,0.0027036084104054103,21,COMPLETE
298,0.00031794249662198126,2025-07-13 04:20:23.537456,2025-07-13 04:22:25.892789,0 days 00:02:02.355333,identity,16,55,0.002431241092989177,20,COMPLETE
299,0.0003867984632961452,2025-07-13 04:22:25.893823,2025-07-13 04:24:34.284594,0 days 00:02:08.390771,identity,16,58,0.004427232077939622,21,COMPLETE
300,0.00033994956174865365,2025-07-13 04:24:34.285657,2025-07-13 04:26:42.573806,0 days 00:02:08.288149,identity,16,58,0.002750239994995159,21,COMPLETE
301,0.0003467894857749343,2025-07-13 04:26:42.574770,2025-07-13 04:28:38.083481,0 days 00:01:55.508711,identity,16,54,0.002182616263909612,19,COMPLETE
302,0.0003578807518351823,2025-07-13 04:28:38.084468,2025-07-13 04:30:05.587130,0 days 00:01:27.502662,identity,32,61,0.0035310701931423167,20,COMPLETE
303,0.00030405016150325537,2025-07-13 04:30:05.588086,2025-07-13 04:32:13.853964,0 days 00:02:08.265878,identity,16,57,0.0024751281923904617,21,COMPLETE
304,0.0003537758020684123,2025-07-13 04:32:13.854946,2025-07-13 04:34:34.100566,0 days 00:02:20.245620,identity,16,63,0.0007960423634183469,22,COMPLETE
305,0.0002892606134992093,2025-07-13 04:34:34.101526,2025-07-13 04:37:32.139485,0 days 00:02:58.037959,identity,16,84,0.002836410812484095,21,COMPLETE
306,1.719295620918274,2025-07-13 04:37:32.140475,2025-07-13 04:40:32.282325,0 days 00:03:00.141850,relu,16,84,0.002937083470719642,21,COMPLETE
307,0.00033151148818433285,2025-07-13 04:40:32.283349,2025-07-13 04:41:20.725748,0 days 00:00:48.442399,identity,128,85,0.003269360483044547,21,COMPLETE
308,0.0002938288962468505,2025-07-13 04:41:20.726495,2025-07-13 04:44:23.470930,0 days 00:03:02.744435,identity,16,89,0.002739610654887865,21,COMPLETE
309,0.0003223092353437096,2025-07-13 04:44:23.471900,2025-07-13 04:47:25.365958,0 days 00:03:01.894058,identity,16,87,0.0030474679947043413,20,COMPLETE
310,0.00032032246235758066,2025-07-13 04:47:25.366957,2025-07-13 04:51:12.183818,0 days 00:03:46.816861,identity,16,82,0.00404181940384422,22,COMPLETE
311,0.00030676674214191735,2025-07-13 04:51:12.184832,2025-07-13 04:53:13.457233,0 days 00:02:01.272401,identity,16,65,0.002665650673902503,19,COMPLETE
312,0.0003917809808626771,2025-07-13 04:53:13.458178,2025-07-13 04:55:31.961442,0 days 00:02:18.503264,identity,16,59,0.0035062234090955644,22,COMPLETE
313,0.0003508915251586586,2025-07-13 04:55:31.962554,2025-07-13 04:58:46.699775,0 days 00:03:14.737221,identity,16,82,0.001113879062852651,21,COMPLETE
314,0.00029652556986548007,2025-07-13 04:58:46.700729,2025-07-13 05:00:53.843366,0 days 00:02:07.142637,identity,16,61,0.002887112209397839,20,COMPLETE
315,0.00032949078013189137,2025-07-13 05:00:53.844354,2025-07-13 05:03:01.293288,0 days 00:02:07.448934,identity,16,52,0.002573693699604801,22,COMPLETE
316,0.0003620014467742294,2025-07-13 05:03:01.294329,2025-07-13 05:05:11.115508,0 days 00:02:09.821179,identity,16,56,0.0005065058720720181,22,COMPLETE
317,0.0003284475242253393,2025-07-13 05:05:11.116495,2025-07-13 05:07:25.329542,0 days 00:02:14.213047,identity,16,63,0.0032163364584257077,21,COMPLETE
318,0.00034447218058630824,2025-07-13 05:07:25.330559,2025-07-13 05:08:55.376261,0 days 00:01:30.045702,identity,16,66,0.002293636848882685,13,COMPLETE
319,0.000354163785232231,2025-07-13 05:08:55.377367,2025-07-13 05:11:40.281889,0 days 00:02:44.904522,identity,16,79,0.0028585974806178568,15,COMPLETE
320,0.00032919165096245706,2025-07-13 05:11:40.283015,2025-07-13 05:13:29.522869,0 days 00:01:49.239854,identity,16,59,0.002009972213903114,17,COMPLETE
321,0.00029772447305731475,2025-07-13 05:13:29.523883,2025-07-13 05:14:27.240618,0 days 00:00:57.716735,identity,64,64,0.009695914139368959,22,COMPLETE
322,0.0002955308009404689,2025-07-13 05:14:27.241384,2025-07-13 05:16:48.498779,0 days 00:02:21.257395,identity,16,67,0.0025291609783717134,22,COMPLETE
323,0.00034926232183352113,2025-07-13 05:16:48.499864,2025-07-13 05:18:46.019327,0 days 00:01:57.519463,identity,16,85,0.0036758236208074605,12,COMPLETE
324,0.0002902299165725708,2025-07-13 05:18:46.020242,2025-07-13 05:21:22.882255,0 days 00:02:36.862013,identity,16,61,0.0030723931952187007,23,COMPLETE
325,0.00034531287383288145,2025-07-13 05:21:22.883371,2025-07-13 05:24:06.478933,0 days 00:02:43.595562,identity,16,61,0.0031752112371048425,23,COMPLETE
326,1.7199456691741943,2025-07-13 05:24:06.501226,2025-07-13 05:27:24.221344,0 days 00:03:17.720118,relu,16,79,0.0034238548740420753,23,COMPLETE
327,0.0003127804957330227,2025-07-13 05:27:24.222323,2025-07-13 05:28:57.141547,0 days 00:01:32.919224,identity,32,64,0.002892709077701686,22,COMPLETE
328,0.0003408804477658123,2025-07-13 05:28:57.142601,2025-07-13 05:31:22.905753,0 days 00:02:25.763152,identity,16,68,0.0031372470486002078,23,COMPLETE
