number,value,datetime_start,datetime_complete,duration,params_and_operator,params_batch_size,params_lr,params_n_sets,params_seq_length,params_shape,state
158,0.04641968756914139,2025-07-17 23:58:33.539318,2025-07-18 00:01:25.248917,0 days 00:02:51.709599,prod,16,0.007750215678436856,5,16,gaussian,COMPLETE
159,0.00029341448680497706,2025-07-18 00:01:25.264516,2025-07-18 00:04:24.763791,0 days 00:02:59.499275,prod,16,0.006652409886838347,5,17,gaussian,COMPLETE
160,0.013940593227744102,2025-07-18 00:04:24.764720,2025-07-18 00:07:24.302142,0 days 00:02:59.537422,prod,16,0.0056739498252349465,5,17,gaussian,COMPLETE
161,0.1306578665971756,2025-07-18 00:07:24.303087,2025-07-18 00:10:23.786067,0 days 00:02:59.482980,prod,16,0.0068258202218428035,5,17,gaussian,COMPLETE
162,0.000351731781847775,2025-07-18 00:10:23.787055,2025-07-18 00:13:15.563674,0 days 00:02:51.776619,prod,16,0.00834516969903891,5,16,gaussian,COMPLETE
163,0.0003879166324622929,2025-07-18 00:13:15.564660,2025-07-18 00:15:59.742351,0 days 00:02:44.177691,prod,16,0.009958579067965809,5,15,gaussian,COMPLETE
164,0.05269279703497887,2025-07-18 00:15:59.743330,2025-07-18 00:18:59.188971,0 days 00:02:59.445641,prod,16,0.00031378572962987645,5,17,gaussian,COMPLETE
165,0.28206324577331543,2025-07-18 00:18:59.189943,2025-07-18 00:22:50.846433,0 days 00:03:51.656490,prod,16,0.004785517620574237,5,24,sigmoid,COMPLETE
166,0.3699599504470825,2025-07-18 00:22:50.847411,2025-07-18 00:24:54.101485,0 days 00:02:03.254074,prod,32,0.0067877373964529706,5,22,gaussian,COMPLETE
167,0.00030958367278799415,2025-07-18 00:24:54.102488,2025-07-18 00:27:45.774709,0 days 00:02:51.672221,prod,16,0.007916471086436365,5,16,gaussian,COMPLETE
168,0.0003005463513545692,2025-07-18 00:27:45.775655,2025-07-18 00:30:37.589635,0 days 00:02:51.813980,prod,16,0.006067610874772295,5,16,gaussian,COMPLETE
169,0.015142419375479221,2025-07-18 00:30:37.590622,2025-07-18 00:33:29.285175,0 days 00:02:51.694553,prod,16,0.005917871909508451,5,16,gaussian,COMPLETE
170,1.302956461906433,2025-07-18 00:33:29.286191,2025-07-18 00:36:24.703516,0 days 00:02:55.417325,prod,16,0.0003936869276700314,5,16,bell,COMPLETE
171,0.0018253292655572295,2025-07-18 00:36:24.704456,2025-07-18 00:39:16.453941,0 days 00:02:51.749485,prod,16,0.006849310411691146,5,16,gaussian,COMPLETE
172,0.11532853543758392,2025-07-18 00:39:16.454875,2025-07-18 00:42:23.955627,0 days 00:03:07.500752,prod,16,0.008580187443763638,5,18,gaussian,COMPLETE
173,0.00031988826231099665,2025-07-18 00:42:23.956604,2025-07-18 00:45:23.458613,0 days 00:02:59.502009,prod,16,0.005911714958949057,5,17,gaussian,COMPLETE
174,0.000343436433468014,2025-07-18 00:45:23.459591,2025-07-18 00:48:15.212564,0 days 00:02:51.752973,prod,16,0.005485676071664833,5,16,gaussian,COMPLETE
175,0.0003008200728800148,2025-07-18 00:48:15.213499,2025-07-18 00:51:22.355961,0 days 00:03:07.142462,prod,16,0.006157349284134657,5,18,gaussian,COMPLETE
176,0.03890649601817131,2025-07-18 00:51:22.356931,2025-07-18 00:54:37.301502,0 days 00:03:14.944571,prod,16,0.0043257255156306205,5,19,gaussian,COMPLETE
177,0.0006822295254096389,2025-07-18 00:54:37.302457,2025-07-18 00:57:44.557263,0 days 00:03:07.254806,prod,16,0.006372766939813694,5,18,gaussian,COMPLETE
178,0.0003420076973270625,2025-07-18 00:57:44.610002,2025-07-18 01:00:51.710935,0 days 00:03:07.100933,prod,16,0.0050074771888641715,5,18,gaussian,COMPLETE
179,0.0007559027289971709,2025-07-18 01:00:51.711931,2025-07-18 01:03:35.770438,0 days 00:02:44.058507,prod,16,0.008724707116875384,5,15,gaussian,COMPLETE
180,1.0602648258209229,2025-07-18 01:03:35.771407,2025-07-18 01:05:43.520427,0 days 00:02:07.749020,prod,32,0.007495316747251225,5,23,gaussian,COMPLETE
181,0.0003438965941313654,2025-07-18 01:05:43.521438,2025-07-18 01:08:43.062094,0 days 00:02:59.540656,prod,16,0.005881515413900695,5,17,gaussian,COMPLETE
182,0.0008609629003331065,2025-07-18 01:08:43.063089,2025-07-18 01:12:04.585107,0 days 00:03:21.522018,prod,16,0.0063348522768760475,9,17,gaussian,COMPLETE
183,0.000947818742133677,2025-07-18 01:12:04.586023,2025-07-18 01:14:56.393764,0 days 00:02:51.807741,prod,16,0.007281033276746399,5,16,gaussian,COMPLETE
184,0.005985406693071127,2025-07-18 01:14:56.394763,2025-07-18 01:18:03.638131,0 days 00:03:07.243368,prod,16,0.008439549231576925,5,18,gaussian,COMPLETE
185,0.0004535743501037359,2025-07-18 01:18:03.639143,2025-07-18 01:21:03.119773,0 days 00:02:59.480630,prod,16,0.005228096264531116,5,17,gaussian,COMPLETE
186,0.0002882072876673192,2025-07-18 01:21:03.120748,2025-07-18 01:23:47.317534,0 days 00:02:44.196786,prod,16,0.009975864610753381,5,15,gaussian,COMPLETE
187,0.00029292801627889276,2025-07-18 01:23:47.318546,2025-07-18 01:26:31.452810,0 days 00:02:44.134264,prod,16,0.009553795288292186,5,15,gaussian,COMPLETE
188,0.0007464395021088421,2025-07-18 01:26:31.453777,2025-07-18 01:27:03.560655,0 days 00:00:32.106878,prod,128,0.009856358436228627,5,15,gaussian,COMPLETE
189,0.0003351779014337808,2025-07-18 01:27:03.561300,2025-07-18 01:29:39.921866,0 days 00:02:36.360566,prod,16,0.007807338237923417,5,14,gaussian,COMPLETE
190,0.0007014250149950385,2025-07-18 01:29:39.922830,2025-07-18 01:32:23.979563,0 days 00:02:44.056733,prod,16,0.009900071263679696,5,15,gaussian,COMPLETE
191,0.00037815069663338363,2025-07-18 01:32:23.980507,2025-07-18 01:35:15.686293,0 days 00:02:51.705786,prod,16,0.008834388867072484,5,16,gaussian,COMPLETE
192,0.0002340552891837433,2025-07-18 01:35:15.687295,2025-07-18 01:37:59.777610,0 days 00:02:44.090315,prod,16,0.0069777736699804475,5,15,gaussian,COMPLETE
193,0.09585767239332199,2025-07-18 01:37:59.778572,2025-07-18 01:40:51.541828,0 days 00:02:51.763256,prod,16,0.006873224326611835,5,16,gaussian,COMPLETE
194,0.000335997057845816,2025-07-18 01:40:51.542779,2025-07-18 01:43:27.971297,0 days 00:02:36.428518,prod,16,0.007787291400515119,5,14,gaussian,COMPLETE
195,0.00631944602355361,2025-07-18 01:43:27.972289,2025-07-18 01:46:11.985644,0 days 00:02:44.013355,prod,16,0.006384627968518052,5,15,gaussian,COMPLETE
196,0.0012639682972803712,2025-07-18 01:46:11.986663,2025-07-18 01:47:06.722956,0 days 00:00:54.736293,prod,64,0.007177311656479451,5,15,gaussian,COMPLETE
197,0.0003565688675735146,2025-07-18 01:47:06.723718,2025-07-18 01:49:50.820878,0 days 00:02:44.097160,prod,16,0.008419190197266559,5,15,gaussian,COMPLETE
198,0.33808764815330505,2025-07-18 01:49:50.821849,2025-07-18 01:52:41.400008,0 days 00:02:50.578159,prod,16,0.006041244660546156,5,16,sigmoid,COMPLETE
199,0.0004359812883194536,2025-07-18 01:52:41.400990,2025-07-18 01:55:09.478213,0 days 00:02:28.077223,min,16,0.007309734240445432,5,13,gaussian,COMPLETE
200,0.09336863458156586,2025-07-18 01:55:09.479194,2025-07-18 01:58:01.290877,0 days 00:02:51.811683,prod,16,0.005464942844940119,5,16,gaussian,COMPLETE
201,0.0003127097152173519,2025-07-18 01:58:01.291843,2025-07-18 02:00:45.203668,0 days 00:02:43.911825,prod,16,0.008854758562056845,5,15,gaussian,COMPLETE
202,0.00032784155337139964,2025-07-18 02:00:45.204657,2025-07-18 02:03:21.411135,0 days 00:02:36.206478,prod,16,0.008979813464610492,5,14,gaussian,COMPLETE
203,0.01753828302025795,2025-07-18 02:03:21.412150,2025-07-18 02:06:05.351825,0 days 00:02:43.939675,prod,16,0.008165731294494473,5,15,gaussian,COMPLETE
204,0.00031201454112306237,2025-07-18 02:06:05.352830,2025-07-18 02:08:49.294119,0 days 00:02:43.941289,prod,16,0.007040722655260418,5,15,gaussian,COMPLETE
205,0.0012909866636618972,2025-07-18 02:08:49.295193,2025-07-18 02:11:40.902578,0 days 00:02:51.607385,prod,16,0.009987763216033792,5,16,gaussian,COMPLETE
206,0.00022127163538243622,2025-07-18 02:11:40.903574,2025-07-18 02:14:28.483891,0 days 00:02:47.580317,prod,16,0.007783235374030033,5,15,bell,COMPLETE
207,0.04448234662413597,2025-07-18 02:14:28.484897,2025-07-18 02:16:02.522972,0 days 00:01:34.038075,prod,32,0.007687646051498606,5,15,bell,COMPLETE
208,0.0009473441750742495,2025-07-18 02:16:02.523940,2025-07-18 02:19:05.577691,0 days 00:03:03.053751,prod,16,0.00651529413589354,5,17,bell,COMPLETE
209,0.0004070456780027598,2025-07-18 02:19:05.578747,2025-07-18 02:21:52.969851,0 days 00:02:47.391104,prod,16,0.008852087028234472,5,15,bell,COMPLETE
210,0.014447116293013096,2025-07-18 02:21:52.970846,2025-07-18 02:24:48.126087,0 days 00:02:55.155241,prod,16,0.007673929449651041,5,16,bell,COMPLETE
211,0.000895302218850702,2025-07-18 02:24:48.127144,2025-07-18 02:27:31.960679,0 days 00:02:43.833535,prod,16,0.0070052405089501765,5,15,gaussian,COMPLETE
212,0.0003405030001886189,2025-07-18 02:27:31.961664,2025-07-18 02:30:27.171580,0 days 00:02:55.209916,prod,16,0.00601366859262457,5,16,bell,COMPLETE
213,0.9375467896461487,2025-07-18 02:30:27.172643,2025-07-18 02:33:41.683360,0 days 00:03:14.510717,prod,16,0.0013383432300736846,5,19,gaussian,COMPLETE
214,0.0038360890466719866,2025-07-18 02:33:41.684354,2025-07-18 02:36:25.461594,0 days 00:02:43.777240,prod,16,0.00872119739159576,5,15,gaussian,COMPLETE
215,0.740104615688324,2025-07-18 02:36:25.462617,2025-07-18 02:39:16.870369,0 days 00:02:51.407752,prod,16,0.0006975328815534974,5,16,gaussian,COMPLETE
216,0.27394556999206543,2025-07-18 02:39:16.871395,2025-07-18 02:42:00.605441,0 days 00:02:43.734046,prod,16,4.688095113518573e-05,5,15,gaussian,COMPLETE
217,0.062223706394433975,2025-07-18 02:42:00.606500,2025-07-18 02:44:59.896940,0 days 00:02:59.290440,prod,16,0.009970066379488985,5,17,gaussian,COMPLETE
218,0.0004220330447424203,2025-07-18 02:44:59.897930,2025-07-18 02:47:51.456558,0 days 00:02:51.558628,prod,16,0.007597966913489207,5,16,gaussian,COMPLETE
219,0.01460135169327259,2025-07-18 02:47:51.457566,2025-07-18 02:50:27.602038,0 days 00:02:36.144472,prod,16,0.00623784118545606,5,14,gaussian,COMPLETE
220,0.4033195674419403,2025-07-18 02:50:27.603002,2025-07-18 02:53:11.476061,0 days 00:02:43.873059,prod,16,0.00020560777844594696,5,15,gaussian,COMPLETE
221,0.00032986782025545835,2025-07-18 02:53:11.477118,2025-07-18 02:55:47.603189,0 days 00:02:36.126071,prod,16,0.006683246686288681,5,14,gaussian,COMPLETE
222,0.025839094072580338,2025-07-18 02:55:47.604255,2025-07-18 02:58:23.706831,0 days 00:02:36.102576,prod,16,0.008208029521516905,5,14,gaussian,COMPLETE
223,0.006197402719408274,2025-07-18 02:58:23.707846,2025-07-18 03:01:07.565023,0 days 00:02:43.857177,prod,16,0.0071037008230076274,5,15,gaussian,COMPLETE
224,0.00024484857567586005,2025-07-18 03:01:07.566079,2025-07-18 03:04:29.636327,0 days 00:03:22.070248,prod,16,0.006828191966099029,5,20,gaussian,COMPLETE
225,0.0024518128484487534,2025-07-18 03:04:29.637351,2025-07-18 03:07:44.201240,0 days 00:03:14.563889,prod,16,0.005390372011332043,5,19,gaussian,COMPLETE
226,0.0002476561930961907,2025-07-18 03:07:44.202302,2025-07-18 03:10:51.153171,0 days 00:03:06.950869,prod,16,0.008595103982864465,5,18,gaussian,COMPLETE
227,0.1944594383239746,2025-07-18 03:10:51.154192,2025-07-18 03:12:36.378135,0 days 00:01:45.223943,prod,32,0.008839093702504458,5,18,gaussian,COMPLETE
228,0.7667827606201172,2025-07-18 03:12:36.379162,2025-07-18 03:13:13.179381,0 days 00:00:36.800219,prod,128,0.00795632064640459,5,18,gaussian,COMPLETE
229,0.035902686417102814,2025-07-18 03:13:13.180074,2025-07-18 03:16:39.228173,0 days 00:03:26.048099,prod,16,0.006055120111613253,5,20,bell,COMPLETE
230,0.0010444571962580085,2025-07-18 03:16:39.229207,2025-07-18 03:19:46.161649,0 days 00:03:06.932442,prod,16,0.008944518026812998,5,18,gaussian,COMPLETE
231,0.0019207312725484371,2025-07-18 03:19:46.162688,2025-07-18 03:23:00.695048,0 days 00:03:14.532360,prod,16,0.00705532202057384,5,19,gaussian,COMPLETE
232,0.008796332404017448,2025-07-18 03:23:00.696055,2025-07-18 03:26:00.000174,0 days 00:02:59.304119,prod,16,0.007839868220293162,5,17,gaussian,COMPLETE
233,0.0003022478485945612,2025-07-18 03:26:00.001222,2025-07-18 03:29:14.547121,0 days 00:03:14.545899,prod,16,0.006840426680756661,5,19,gaussian,COMPLETE
234,0.0002686360094230622,2025-07-18 03:29:14.548199,2025-07-18 03:32:54.795432,0 days 00:03:40.247233,prod,16,0.0058935751615699925,8,20,gaussian,COMPLETE
235,0.00951436348259449,2025-07-18 03:32:54.796489,2025-07-18 03:36:36.420310,0 days 00:03:41.623821,prod,16,0.006818763869133173,7,20,gaussian,COMPLETE
236,0.0003345435834489763,2025-07-18 03:36:36.421314,2025-07-18 03:40:25.057744,0 days 00:03:48.636430,prod,16,0.008841952151951748,8,21,gaussian,COMPLETE
237,0.5364475846290588,2025-07-18 03:40:25.058811,2025-07-18 03:41:35.205464,0 days 00:01:10.146653,min,64,0.005026161924533405,5,21,gaussian,COMPLETE
238,0.39908793568611145,2025-07-18 03:41:35.206508,2025-07-18 03:45:12.829127,0 days 00:03:37.622619,prod,16,0.00786082279779066,9,19,gaussian,COMPLETE
239,0.0671762079000473,2025-07-18 03:45:12.830122,2025-07-18 03:48:33.775169,0 days 00:03:20.945047,prod,16,0.00687500326411591,5,20,sigmoid,COMPLETE
240,0.05855623632669449,2025-07-18 03:48:33.776203,2025-07-18 03:52:05.621102,0 days 00:03:31.844899,prod,16,0.009840668577587811,8,19,gaussian,COMPLETE
241,0.1330709308385849,2025-07-18 03:52:05.622089,2025-07-18 03:55:37.511700,0 days 00:03:31.889611,prod,16,0.00573025091291564,8,19,gaussian,COMPLETE
242,0.00030934912501834333,2025-07-18 03:55:37.512768,2025-07-18 03:58:44.467074,0 days 00:03:06.954306,prod,16,0.006212791450216369,5,18,gaussian,COMPLETE
243,0.0003126110532321036,2025-07-18 03:58:44.468044,2025-07-18 04:01:51.459440,0 days 00:03:06.991396,prod,16,0.006600937172354021,5,18,gaussian,COMPLETE
244,0.0032038313802331686,2025-07-18 04:01:51.460492,2025-07-18 04:04:58.377984,0 days 00:03:06.917492,prod,16,0.006502998561709849,5,18,gaussian,COMPLETE
245,0.0003033378452528268,2025-07-18 04:04:58.379017,2025-07-18 04:08:05.138980,0 days 00:03:06.759963,prod,16,0.007905939053695939,5,18,gaussian,COMPLETE
246,0.0003890304360538721,2025-07-18 04:08:05.140021,2025-07-18 04:11:12.936184,0 days 00:03:07.796163,prod,16,0.005524594261116822,5,18,gaussian,COMPLETE
247,0.0003149424446746707,2025-07-18 04:11:12.937266,2025-07-18 04:14:20.499233,0 days 00:03:07.561967,prod,16,0.004628904435291919,5,18,gaussian,COMPLETE
248,0.05144656077027321,2025-07-18 04:14:20.500337,2025-07-18 04:17:49.971852,0 days 00:03:29.471515,prod,16,0.007421390052495375,7,18,gaussian,COMPLETE
249,0.0003064902557525784,2025-07-18 04:17:49.972962,2025-07-18 04:20:57.576156,0 days 00:03:07.603194,prod,16,0.006256298222446538,5,18,gaussian,COMPLETE
250,0.005787275265902281,2025-07-18 04:20:57.577239,2025-07-18 04:23:57.484790,0 days 00:02:59.907551,prod,16,0.0059552294649647805,5,17,gaussian,COMPLETE
251,0.0012540444731712341,2025-07-18 04:23:57.485869,2025-07-18 04:27:05.073297,0 days 00:03:07.587428,prod,16,0.007932957318477934,5,18,gaussian,COMPLETE
252,0.09840339422225952,2025-07-18 04:27:05.074375,2025-07-18 04:28:56.207383,0 days 00:01:51.133008,prod,32,0.006692693744452755,5,19,gaussian,COMPLETE
253,2.6176319122314453,2025-07-18 04:28:56.208465,2025-07-18 04:32:19.027696,0 days 00:03:22.819231,prod,16,1.7261606039881517e-05,5,20,gaussian,COMPLETE
254,0.06321553885936737,2025-07-18 04:32:19.028767,2025-07-18 04:35:22.606495,0 days 00:03:03.577728,prod,16,0.004963554740670267,5,17,bell,COMPLETE
255,0.02775435522198677,2025-07-18 04:35:22.607569,2025-07-18 04:38:30.271966,0 days 00:03:07.664397,prod,16,0.007805997784731942,5,18,gaussian,COMPLETE
256,0.02568553201854229,2025-07-18 04:38:30.272954,2025-07-18 04:41:30.253874,0 days 00:02:59.980920,prod,16,0.006013712616624137,5,17,gaussian,COMPLETE
257,0.0003166533715557307,2025-07-18 04:41:30.254868,2025-07-18 04:44:45.470197,0 days 00:03:15.215329,prod,16,0.008302206946415215,5,19,gaussian,COMPLETE
258,0.024180155247449875,2025-07-18 04:44:45.471233,2025-07-18 04:48:46.631297,0 days 00:04:01.160064,prod,16,0.007069575674102579,5,25,gaussian,COMPLETE
259,0.002440777374431491,2025-07-18 04:48:46.632322,2025-07-18 04:51:38.575134,0 days 00:02:51.942812,prod,16,0.008806111365123851,5,16,gaussian,COMPLETE
260,0.00019462911586742848,2025-07-18 04:51:38.576216,2025-07-18 04:54:46.177363,0 days 00:03:07.601147,prod,16,0.006300598931215084,5,18,gaussian,COMPLETE
261,0.0037696913350373507,2025-07-18 04:54:46.178399,2025-07-18 04:57:53.236860,0 days 00:03:07.058461,min,16,0.005452110121575348,5,18,gaussian,COMPLETE
262,0.001211004564538598,2025-07-18 04:57:53.237902,2025-07-18 04:58:28.668148,0 days 00:00:35.430246,prod,128,0.009968641501952478,5,17,gaussian,COMPLETE
263,0.0011060377582907677,2025-07-18 04:58:28.668842,2025-07-18 05:01:36.193152,0 days 00:03:07.524310,prod,16,0.006206420337072206,5,18,gaussian,COMPLETE
264,0.0002945304731838405,2025-07-18 05:01:36.194176,2025-07-18 05:05:22.139460,0 days 00:03:45.945284,prod,16,0.004595004153941706,5,23,gaussian,COMPLETE
265,0.07844462990760803,2025-07-18 05:05:22.140525,2025-07-18 05:07:35.806903,0 days 00:02:13.666378,prod,32,0.004219289303519353,5,24,gaussian,COMPLETE
266,0.013171239756047726,2025-07-18 05:07:35.810715,2025-07-18 05:10:49.811789,0 days 00:03:14.001074,prod,16,0.004696245602417521,5,19,sigmoid,COMPLETE
267,0.0003742713888641447,2025-07-18 05:10:49.812784,2025-07-18 05:14:43.471872,0 days 00:03:53.659088,prod,16,0.005436238386295943,5,24,gaussian,COMPLETE
268,1.2492748498916626,2025-07-18 05:14:43.472878,2025-07-18 05:15:51.626693,0 days 00:01:08.153815,prod,64,0.007606813811292709,8,18,bell,COMPLETE
269,0.0002876001817639917,2025-07-18 05:15:51.627736,2025-07-18 05:18:51.448867,0 days 00:02:59.821131,prod,16,0.006119902881056073,5,17,gaussian,COMPLETE
270,0.00025637762155383825,2025-07-18 05:18:51.449899,2025-07-18 05:22:37.313999,0 days 00:03:45.864100,prod,16,0.005680201748021201,5,23,gaussian,COMPLETE
271,0.0007151518948376179,2025-07-18 05:22:37.315047,2025-07-18 05:26:15.384794,0 days 00:03:38.069747,prod,16,0.005350540614331369,5,22,gaussian,COMPLETE
272,0.0006968332454562187,2025-07-18 05:26:15.386085,2025-07-18 05:30:01.244125,0 days 00:03:45.858040,prod,16,0.004709638298444389,5,23,gaussian,COMPLETE
273,0.000318943610182032,2025-07-18 05:30:01.245206,2025-07-18 05:33:47.340985,0 days 00:03:46.095779,prod,16,0.006364969680960067,5,23,gaussian,COMPLETE
274,0.4381736218929291,2025-07-18 05:33:47.341987,2025-07-18 05:37:33.454197,0 days 00:03:46.112210,prod,16,0.0001351301550591304,5,23,gaussian,COMPLETE
275,0.000265038397628814,2025-07-18 05:37:33.455267,2025-07-18 05:41:19.601619,0 days 00:03:46.146352,prod,16,0.005646023629041029,5,23,gaussian,COMPLETE
276,0.020122265443205833,2025-07-18 05:41:19.602705,2025-07-18 05:44:57.986375,0 days 00:03:38.383670,prod,16,0.003781055313326449,5,22,gaussian,COMPLETE
277,0.0024916648399084806,2025-07-18 05:44:57.987483,2025-07-18 05:49:26.965745,0 days 00:04:28.978262,prod,16,0.005134686604307126,9,24,gaussian,COMPLETE
278,0.087354376912117,2025-07-18 05:49:26.966816,2025-07-18 05:53:13.202885,0 days 00:03:46.236069,prod,16,0.007031272824909494,5,23,gaussian,COMPLETE
279,0.05507894232869148,2025-07-18 05:53:13.203961,2025-07-18 05:55:17.944218,0 days 00:02:04.740257,prod,32,0.008821313903666639,5,22,gaussian,COMPLETE
280,0.0003342670970596373,2025-07-18 05:55:17.945247,2025-07-18 05:59:16.484877,0 days 00:03:58.539630,prod,16,0.005649053410098893,5,24,bell,COMPLETE
281,0.0005746567621827126,2025-07-18 05:59:16.485955,2025-07-18 06:03:17.714902,0 days 00:04:01.228947,min,16,0.00754835053814986,5,25,gaussian,COMPLETE
282,0.00045089973718859255,2025-07-18 06:03:17.715972,2025-07-18 06:07:03.824339,0 days 00:03:46.108367,prod,16,0.00859087355110407,5,23,gaussian,COMPLETE
283,0.002892004558816552,2025-07-18 06:07:03.825309,2025-07-18 06:10:34.471583,0 days 00:03:30.646274,prod,16,0.004243251386996705,5,21,gaussian,COMPLETE
284,0.002715531038120389,2025-07-18 06:10:34.472555,2025-07-18 06:14:21.244300,0 days 00:03:46.771745,prod,16,0.0069731073480207685,5,23,gaussian,COMPLETE
285,0.00043798336992040277,2025-07-18 06:14:21.245330,2025-07-18 06:17:21.350613,0 days 00:03:00.105283,prod,16,0.005804225813055045,5,17,gaussian,COMPLETE
286,0.000291757402010262,2025-07-18 06:17:21.351667,2025-07-18 06:20:44.787469,0 days 00:03:23.435802,prod,16,0.009919701250354724,5,20,gaussian,COMPLETE
287,0.00026315104332752526,2025-07-18 06:20:44.788502,2025-07-18 06:24:07.963224,0 days 00:03:23.174722,prod,16,0.009344723309447302,5,20,gaussian,COMPLETE
288,0.014778255484998226,2025-07-18 06:24:07.964277,2025-07-18 06:24:48.245557,0 days 00:00:40.281280,prod,128,0.009387702710530518,5,20,gaussian,COMPLETE
289,0.0003124537179246545,2025-07-18 06:24:48.246241,2025-07-18 06:28:11.028929,0 days 00:03:22.782688,prod,16,0.009768198159984944,5,20,gaussian,COMPLETE
290,0.09671913832426071,2025-07-18 06:28:11.029872,2025-07-18 06:31:40.246477,0 days 00:03:29.216605,prod,16,0.009890319881030469,5,21,sigmoid,COMPLETE
291,0.027533918619155884,2025-07-18 06:31:40.247546,2025-07-18 06:35:27.138143,0 days 00:03:46.890597,prod,16,0.008507764051753226,7,20,gaussian,COMPLETE
292,0.0003671601298265159,2025-07-18 06:35:27.139213,2025-07-18 06:38:49.718526,0 days 00:03:22.579313,prod,16,0.008276844325365325,5,20,gaussian,COMPLETE
293,0.7408019304275513,2025-07-18 06:38:49.719573,2025-07-18 06:39:58.059653,0 days 00:01:08.340080,prod,64,0.005037590666496953,5,20,gaussian,COMPLETE
294,0.04700165614485741,2025-07-18 06:39:58.060582,2025-07-18 06:42:00.661220,0 days 00:02:02.600638,prod,32,0.006632828778795296,5,21,bell,COMPLETE
295,0.0005113051738590002,2025-07-18 06:42:00.662255,2025-07-18 06:43:39.540454,0 days 00:01:38.878199,prod,16,0.009952473864481516,5,6,gaussian,COMPLETE
296,0.03666849434375763,2025-07-18 06:43:39.541396,2025-07-18 06:47:02.491878,0 days 00:03:22.950482,prod,16,0.0005216297060960049,5,20,gaussian,COMPLETE
297,0.0002491669147275388,2025-07-18 06:47:02.492910,2025-07-18 06:50:17.890177,0 days 00:03:15.397267,prod,16,0.00754422780000338,5,19,gaussian,COMPLETE
298,0.0008361379732377827,2025-07-18 06:50:17.891207,2025-07-18 06:53:48.813015,0 days 00:03:30.921808,prod,16,0.008352890861448489,5,21,gaussian,COMPLETE
299,0.00029129136237315834,2025-07-18 06:53:48.814075,2025-07-18 06:57:42.476418,0 days 00:03:53.662343,prod,16,0.007593943515807678,5,24,gaussian,COMPLETE
300,0.005851301364600658,2025-07-18 06:57:42.477448,2025-07-18 07:01:44.453220,0 days 00:04:01.975772,prod,16,0.007515656941357993,5,25,gaussian,COMPLETE
301,0.003817251417785883,2025-07-18 07:01:44.454280,2025-07-18 07:05:37.881089,0 days 00:03:53.426809,min,16,0.005834587633457344,5,24,gaussian,COMPLETE
302,0.11003254354000092,2025-07-18 07:05:37.882117,2025-07-18 07:09:16.455096,0 days 00:03:38.572979,prod,16,0.008858676788257852,5,22,gaussian,COMPLETE
303,0.0029638856649398804,2025-07-18 07:09:16.456101,2025-07-18 07:13:10.327292,0 days 00:03:53.871191,prod,16,0.007457078118336815,5,24,gaussian,COMPLETE
304,0.0002889181487262249,2025-07-18 07:13:10.328327,2025-07-18 07:17:03.991658,0 days 00:03:53.663331,prod,16,0.006415234373305893,5,24,gaussian,COMPLETE
305,0.8786961436271667,2025-07-18 07:17:03.992635,2025-07-18 07:21:23.131996,0 days 00:04:19.139361,prod,16,0.0008741686097973603,8,24,gaussian,COMPLETE
306,0.0003380830748938024,2025-07-18 07:21:23.133053,2025-07-18 07:25:08.908014,0 days 00:03:45.774961,prod,16,0.008904909715384763,5,23,gaussian,COMPLETE
307,0.002114687580615282,2025-07-18 07:25:08.909005,2025-07-18 07:29:06.775724,0 days 00:03:57.866719,prod,16,0.0068754710536201675,5,24,bell,COMPLETE
308,0.0007131960010156035,2025-07-18 07:29:06.776761,2025-07-18 07:31:24.629135,0 days 00:02:17.852374,prod,32,0.004557368574771634,5,25,gaussian,COMPLETE
309,0.0011154463281854987,2025-07-18 07:31:24.630142,2025-07-18 07:35:18.173724,0 days 00:03:53.543582,prod,16,0.008026085067808306,5,24,gaussian,COMPLETE
310,0.047103144228458405,2025-07-18 07:35:18.174806,2025-07-18 07:39:04.053199,0 days 00:03:45.878393,prod,16,0.005658311307931343,5,23,gaussian,COMPLETE
311,0.0003450048970989883,2025-07-18 07:39:04.054206,2025-07-18 07:42:57.964962,0 days 00:03:53.910756,prod,16,0.009992633160844954,5,24,gaussian,COMPLETE
312,0.001793457311578095,2025-07-18 07:42:57.966056,2025-07-18 07:46:44.042699,0 days 00:03:46.076643,prod,16,0.006391901696512704,5,23,gaussian,COMPLETE
313,0.6966679096221924,2025-07-18 07:46:44.043754,2025-07-18 07:47:36.937764,0 days 00:00:52.894010,prod,128,0.007465003792425082,7,25,sigmoid,COMPLETE
314,0.006626966409385204,2025-07-18 07:47:36.938578,2025-07-18 07:51:29.987033,0 days 00:03:53.048455,prod,16,0.008280795419283579,9,20,gaussian,COMPLETE
315,0.000616003992035985,2025-07-18 07:51:29.988054,2025-07-18 07:55:08.364219,0 days 00:03:38.376165,prod,16,0.005013787303082039,5,22,gaussian,COMPLETE
316,0.0005807114066556096,2025-07-18 07:55:08.365291,2025-07-18 07:58:54.399156,0 days 00:03:46.033865,prod,16,0.006583389650569014,5,23,gaussian,COMPLETE
317,0.0006950050592422485,2025-07-18 07:58:54.400200,2025-07-18 08:03:10.452032,0 days 00:04:16.051832,prod,16,0.008874599554062853,6,24,gaussian,COMPLETE
318,0.01397473644465208,2025-07-18 08:03:10.453123,2025-07-18 08:04:16.354833,0 days 00:01:05.901710,prod,64,0.007261256063683522,5,19,gaussian,COMPLETE
