number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_batch_size,params_lr,params_n_sets,params_seq_length,params_shape,state
156,0.0063441842794418335,2025-07-13 01:59:46.751010,2025-07-13 02:01:37.202809,0 days 00:01:50.451799,identity,min,16,0.007243795609453386,6,16,bell,COMPLETE
157,0.025147588923573494,2025-07-13 02:01:37.203674,2025-07-13 02:03:40.149464,0 days 00:02:02.945790,identity,min,16,0.009953508237953126,6,19,bell,COMPLETE
158,0.13544705510139465,2025-07-13 02:03:40.150387,2025-07-13 02:04:17.757341,0 days 00:00:37.606954,identity,min,64,0.008422144722481838,5,18,bell,COMPLETE
159,0.08383931964635849,2025-07-13 02:04:17.757915,2025-07-13 02:04:41.677515,0 days 00:00:23.919600,identity,min,128,0.007715887221557723,7,17,bell,COMPLETE
160,0.00046884597395546734,2025-07-13 02:04:41.678011,2025-07-13 02:06:32.125321,0 days 00:01:50.447310,identity,min,16,0.006459115390589802,6,16,bell,COMPLETE
161,0.004379276651889086,2025-07-13 02:06:32.126291,2025-07-13 02:08:26.815107,0 days 00:01:54.688816,identity,min,16,0.00935868024265502,6,17,bell,COMPLETE
162,0.00034344810410402715,2025-07-13 02:08:26.815999,2025-07-13 02:10:21.483094,0 days 00:01:54.667095,identity,min,16,0.009195928735767845,6,17,bell,COMPLETE
163,0.0016258771065622568,2025-07-13 02:10:21.483939,2025-07-13 02:12:20.311816,0 days 00:01:58.827877,identity,min,16,0.008243446910904367,6,18,bell,COMPLETE
164,0.0003383444272913039,2025-07-13 02:12:20.312663,2025-07-13 02:14:10.877849,0 days 00:01:50.565186,identity,min,16,0.008681253236634755,6,16,bell,COMPLETE
165,0.00036726126563735306,2025-07-13 02:14:10.878677,2025-07-13 02:16:01.333076,0 days 00:01:50.454399,identity,min,16,0.006838870157453599,6,16,bell,COMPLETE
166,0.00036904698936268687,2025-07-13 02:16:01.333911,2025-07-13 02:17:47.623167,0 days 00:01:46.289256,identity,min,16,0.007482222414037897,6,15,bell,COMPLETE
167,0.00032495727646164596,2025-07-13 02:17:47.624021,2025-07-13 02:19:33.937395,0 days 00:01:46.313374,identity,min,16,0.00865118249120354,6,15,bell,COMPLETE
168,0.00038409611443057656,2025-07-13 02:19:33.938240,2025-07-13 02:21:20.260649,0 days 00:01:46.322409,identity,min,16,0.008636348987079491,6,15,bell,COMPLETE
169,0.0003728395386133343,2025-07-13 02:21:20.261477,2025-07-13 02:22:56.422353,0 days 00:01:36.160876,identity,min,16,0.005414873967948252,5,14,bell,COMPLETE
170,0.10531250387430191,2025-07-13 02:22:56.423248,2025-07-13 02:23:55.734773,0 days 00:00:59.311525,identity,min,32,0.006234011209608584,6,16,bell,COMPLETE
171,0.00031553857843391597,2025-07-13 02:23:55.735417,2025-07-13 02:25:46.231758,0 days 00:01:50.496341,identity,min,16,0.009269256893169741,6,16,bell,COMPLETE
172,0.00048376707127317786,2025-07-13 02:25:46.232617,2025-07-13 02:27:32.508999,0 days 00:01:46.276382,identity,min,16,0.007988337736950287,6,15,bell,COMPLETE
173,0.00034017747384496033,2025-07-13 02:27:32.509914,2025-07-13 02:29:22.985443,0 days 00:01:50.475529,identity,min,16,0.009908052885521853,6,16,bell,COMPLETE
174,0.00031781289726495743,2025-07-13 02:29:22.986303,2025-07-13 02:31:09.301093,0 days 00:01:46.314790,identity,min,16,0.009886235283084731,6,15,bell,COMPLETE
175,0.008658621460199356,2025-07-13 02:31:09.301976,2025-07-13 02:32:55.653343,0 days 00:01:46.351367,identity,min,16,0.009893625854233477,6,15,bell,COMPLETE
176,0.00046017381828278303,2025-07-13 02:32:55.654287,2025-07-13 02:34:46.292758,0 days 00:01:50.638471,identity,min,16,0.008562781178082624,6,16,bell,COMPLETE
177,0.0003773230710066855,2025-07-13 02:34:46.293778,2025-07-13 02:36:32.773126,0 days 00:01:46.479348,identity,min,16,0.00996225829432202,6,15,bell,COMPLETE
178,0.00502430135384202,2025-07-13 02:36:32.773977,2025-07-13 02:38:15.034426,0 days 00:01:42.260449,identity,min,16,0.008991567810318176,6,14,bell,COMPLETE
179,0.1717376559972763,2025-07-13 02:38:15.035372,2025-07-13 02:39:56.490748,0 days 00:01:41.455376,identity,min,16,0.007869645476407245,6,15,sigmoid,COMPLETE
180,0.0023688883520662785,2025-07-13 02:39:56.491616,2025-07-13 02:41:47.147996,0 days 00:01:50.656380,identity,min,16,0.009223326671349358,6,16,bell,COMPLETE
181,0.0003538481250870973,2025-07-13 02:41:47.148878,2025-07-13 02:43:02.929486,0 days 00:01:15.780608,identity,min,16,0.008450521730969439,6,7,bell,COMPLETE
182,0.0042228237725794315,2025-07-13 02:43:02.930424,2025-07-13 02:44:53.569802,0 days 00:01:50.639378,identity,min,16,0.009201702577002637,6,16,bell,COMPLETE
183,0.0004477068723645061,2025-07-13 02:44:53.570794,2025-07-13 02:46:44.154986,0 days 00:01:50.584192,identity,min,16,0.009940233755209624,6,16,bell,COMPLETE
184,0.01111663319170475,2025-07-13 02:46:44.155841,2025-07-13 02:48:39.008219,0 days 00:01:54.852378,identity,min,16,0.007390087319167885,6,17,bell,COMPLETE
185,0.028301551938056946,2025-07-13 02:48:39.009146,2025-07-13 02:50:29.564458,0 days 00:01:50.555312,identity,min,16,0.008446535730250919,6,16,bell,COMPLETE
186,0.0014476047363132238,2025-07-13 02:50:29.565345,2025-07-13 02:52:24.307257,0 days 00:01:54.741912,identity,min,16,0.009221108531512636,6,17,bell,COMPLETE
187,0.0003461657906882465,2025-07-13 02:52:24.308118,2025-07-13 02:54:11.805458,0 days 00:01:47.497340,identity,prod,16,0.007588420518224744,6,15,bell,COMPLETE
188,0.0003178707556799054,2025-07-13 02:54:11.820838,2025-07-13 02:56:06.670684,0 days 00:01:54.849846,identity,min,16,0.009984658014962922,6,17,bell,COMPLETE
189,0.0003921510651707649,2025-07-13 02:56:06.671530,2025-07-13 02:57:50.559904,0 days 00:01:43.888374,identity,min,16,0.008169197088808306,5,16,bell,COMPLETE
190,0.0003045944031327963,2025-07-13 02:57:50.560936,2025-07-13 02:59:49.532127,0 days 00:01:58.971191,identity,min,16,0.0072077211728697336,6,18,bell,COMPLETE
191,0.008827709592878819,2025-07-13 02:59:49.533034,2025-07-13 03:01:48.512250,0 days 00:01:58.979216,identity,min,16,0.006731761221296843,6,18,bell,COMPLETE
192,0.014501777477562428,2025-07-13 03:01:48.513107,2025-07-13 03:03:47.449256,0 days 00:01:58.936149,identity,min,16,0.009947289454599845,6,18,bell,COMPLETE
193,0.00033961349981836975,2025-07-13 03:03:47.450531,2025-07-13 03:05:50.503287,0 days 00:02:03.052756,identity,min,16,0.007130330534437289,6,19,bell,COMPLETE
194,0.0003831152571365237,2025-07-13 03:05:50.504139,2025-07-13 03:07:53.764991,0 days 00:02:03.260852,identity,min,16,0.0072462424961624045,6,19,bell,COMPLETE
195,0.016824446618556976,2025-07-13 03:07:53.766107,2025-07-13 03:09:57.051466,0 days 00:02:03.285359,identity,min,16,0.008539851539594944,6,19,bell,COMPLETE
196,1.4660544395446777,2025-07-13 03:09:57.052454,2025-07-13 03:10:35.745627,0 days 00:00:38.693173,identity,min,64,0.007772096489546304,6,18,bell,COMPLETE
197,1.0020437240600586,2025-07-13 03:10:35.746204,2025-07-13 03:10:58.518384,0 days 00:00:22.772180,identity,min,128,0.009067133964640196,6,17,bell,COMPLETE
198,0.0003554548602551222,2025-07-13 03:10:58.518908,2025-07-13 03:13:06.057685,0 days 00:02:07.538777,identity,min,16,0.006963304661696267,6,20,bell,COMPLETE
199,0.0035394562873989344,2025-07-13 03:13:06.058561,2025-07-13 03:15:09.493339,0 days 00:02:03.434778,identity,min,16,0.00830898460801726,6,19,bell,COMPLETE
200,0.7457593679428101,2025-07-13 03:15:09.494360,2025-07-13 03:17:08.569919,0 days 00:01:59.075559,identity,min,16,0.0006572607265335237,6,18,bell,COMPLETE
201,0.000323635118547827,2025-07-13 03:17:08.570988,2025-07-13 03:19:03.458423,0 days 00:01:54.887435,identity,min,16,0.009109983595592983,6,17,bell,COMPLETE
202,0.0003263169783167541,2025-07-13 03:19:03.459384,2025-07-13 03:20:58.400230,0 days 00:01:54.940846,identity,min,16,0.00904739123407612,6,17,bell,COMPLETE
203,0.00030334197799675167,2025-07-13 03:20:58.401218,2025-07-13 03:22:53.330265,0 days 00:01:54.929047,identity,min,16,0.009236032271689346,6,17,bell,COMPLETE
204,0.0003734878555405885,2025-07-13 03:22:53.331187,2025-07-13 03:25:21.591684,0 days 00:02:28.260497,identity,min,16,0.009903402458785873,6,25,bell,COMPLETE
205,0.33453118801116943,2025-07-13 03:25:21.592654,2025-07-13 03:27:16.504459,0 days 00:01:54.911805,identity,min,16,0.008930087590263602,6,17,bell,COMPLETE
206,0.00030461946153081954,2025-07-13 03:27:16.505382,2025-07-13 03:29:11.463081,0 days 00:01:54.957699,identity,min,16,0.009205187545775574,6,17,bell,COMPLETE
207,0.0003321919357404113,2025-07-13 03:29:11.463979,2025-07-13 03:31:06.373961,0 days 00:01:54.909982,identity,min,16,0.00888215096606559,6,17,bell,COMPLETE
208,0.00031071598641574383,2025-07-13 03:31:06.374845,2025-07-13 03:33:01.276244,0 days 00:01:54.901399,identity,min,16,0.008812106356180169,6,17,bell,COMPLETE
209,0.2186920940876007,2025-07-13 03:33:01.277383,2025-07-13 03:34:56.177004,0 days 00:01:54.899621,identity,min,16,0.0003779350702916619,6,17,bell,COMPLETE
210,0.000751478539314121,2025-07-13 03:34:56.177884,2025-07-13 03:36:51.066238,0 days 00:01:54.888354,identity,min,16,0.009116150091407814,6,17,bell,COMPLETE
211,0.011909171007573605,2025-07-13 03:36:51.067190,2025-07-13 03:38:45.881542,0 days 00:01:54.814352,identity,min,16,0.008538010754423163,6,17,bell,COMPLETE
212,0.0003174826269969344,2025-07-13 03:38:45.882527,2025-07-13 03:40:40.605728,0 days 00:01:54.723201,identity,min,16,0.00858600784194657,6,17,bell,COMPLETE
213,0.00324082444421947,2025-07-13 03:40:40.606654,2025-07-13 03:42:35.357423,0 days 00:01:54.750769,identity,min,16,0.009964104581954873,6,17,bell,COMPLETE
214,0.005436050705611706,2025-07-13 03:42:35.358337,2025-07-13 03:43:54.017850,0 days 00:01:18.659513,identity,min,32,0.009104775235318548,6,18,bell,COMPLETE
215,0.013935134746134281,2025-07-13 03:43:54.018774,2025-07-13 03:45:48.872811,0 days 00:01:54.854037,identity,min,16,0.008211291349320424,6,17,bell,COMPLETE
216,0.007925756275653839,2025-07-13 03:45:48.873662,2025-07-13 03:47:51.083059,0 days 00:02:02.209397,identity,min,16,0.009088971460369924,8,18,bell,COMPLETE
217,0.009925554506480694,2025-07-13 03:47:51.083976,2025-07-13 03:49:40.758482,0 days 00:01:49.674506,identity,min,16,0.007866306340055229,6,17,sigmoid,COMPLETE
218,0.0003749556781258434,2025-07-13 03:49:40.759470,2025-07-13 03:51:28.605045,0 days 00:01:47.845575,identity,min,16,0.00900488399864791,5,17,bell,COMPLETE
219,0.0003013202513102442,2025-07-13 03:51:28.605931,2025-07-13 03:53:28.572935,0 days 00:01:59.967004,identity,prod,16,0.008261717318569032,6,18,bell,COMPLETE
220,0.0019638696685433388,2025-07-13 03:53:28.573861,2025-07-13 03:55:27.474188,0 days 00:01:58.900327,identity,min,16,0.009976031749374498,6,18,bell,COMPLETE
221,0.0004371967806946486,2025-07-13 03:55:27.475242,2025-07-13 03:57:23.162356,0 days 00:01:55.687114,identity,prod,16,0.008281663131889123,6,17,bell,COMPLETE
222,0.0005998422857373953,2025-07-13 03:57:23.163338,2025-07-13 03:59:23.026196,0 days 00:01:59.862858,identity,prod,16,0.009193051762742275,6,18,bell,COMPLETE
223,0.002442386234179139,2025-07-13 03:59:23.027134,2025-07-13 04:01:17.750773,0 days 00:01:54.723639,identity,min,16,0.007563270117944183,6,17,bell,COMPLETE
224,0.0031420476734638214,2025-07-13 04:01:17.751727,2025-07-13 04:03:17.605398,0 days 00:01:59.853671,identity,prod,16,0.008342503740598927,6,18,bell,COMPLETE
225,0.0003286504070274532,2025-07-13 04:03:17.606331,2025-07-13 04:05:13.297170,0 days 00:01:55.690839,identity,prod,16,0.00916902079018759,6,17,bell,COMPLETE
226,0.0003364448784850538,2025-07-13 04:05:13.298060,2025-07-13 04:07:09.001251,0 days 00:01:55.703191,identity,prod,16,0.009993263231784281,6,17,bell,COMPLETE
227,0.00035863681114278734,2025-07-13 04:07:09.002107,2025-07-13 04:09:08.965202,0 days 00:01:59.963095,identity,prod,16,0.009005886536584197,6,18,bell,COMPLETE
228,0.0005364544922485948,2025-07-13 04:09:08.966103,2025-07-13 04:11:05.029378,0 days 00:01:56.063275,identity,prod,16,0.008405439274637739,6,17,bell,COMPLETE
229,0.015076877549290657,2025-07-13 04:11:05.030312,2025-07-13 04:13:06.614371,0 days 00:02:01.584059,identity,prod,16,0.009233839599193152,6,18,bell,COMPLETE
230,0.0004198781680315733,2025-07-13 04:13:06.615372,2025-07-13 04:15:02.940966,0 days 00:01:56.325594,identity,prod,16,0.007594464656604584,6,17,bell,COMPLETE
231,0.020431358367204666,2025-07-13 04:15:02.941933,2025-07-13 04:17:00.428976,0 days 00:01:57.487043,identity,prod,16,0.008519211053484391,6,17,bell,COMPLETE
232,0.00235476391389966,2025-07-13 04:17:00.429942,2025-07-13 04:18:53.159942,0 days 00:01:52.730000,identity,prod,16,0.009236134345639514,6,16,bell,COMPLETE
233,0.0003238864301238209,2025-07-13 04:18:53.160943,2025-07-13 04:20:48.901675,0 days 00:01:55.740732,identity,min,16,0.007911905513239535,6,17,bell,COMPLETE
234,0.00034505623625591397,2025-07-13 04:20:48.902673,2025-07-13 04:22:44.210982,0 days 00:01:55.308309,identity,min,16,0.009980648150927153,6,17,bell,COMPLETE
235,0.00040345583693124354,2025-07-13 04:22:44.212045,2025-07-13 04:24:43.891712,0 days 00:01:59.679667,identity,min,16,0.00798768003381754,6,18,bell,COMPLETE
236,0.0009259972139261663,2025-07-13 04:24:43.892779,2025-07-13 04:26:39.525055,0 days 00:01:55.632276,identity,min,16,0.008483383289651194,6,17,bell,COMPLETE
237,0.0018368989694863558,2025-07-13 04:26:39.526054,2025-07-13 04:28:35.438381,0 days 00:01:55.912327,identity,min,16,0.0076238373999621,6,17,bell,COMPLETE
238,0.00034904584754258394,2025-07-13 04:28:35.439342,2025-07-13 04:30:35.871041,0 days 00:02:00.431699,identity,min,16,0.009251815544008725,6,18,bell,COMPLETE
239,0.07065564393997192,2025-07-13 04:30:35.871917,2025-07-13 04:31:13.155015,0 days 00:00:37.283098,identity,min,64,0.008538871491411597,6,17,bell,COMPLETE
240,0.05983965843915939,2025-07-13 04:31:13.155758,2025-07-13 04:31:36.782617,0 days 00:00:23.626859,relu,min,128,0.007411009184390576,6,18,bell,COMPLETE
241,0.00044204664300195873,2025-07-13 04:31:36.783259,2025-07-13 04:33:27.592481,0 days 00:01:50.809222,identity,min,16,0.009255626716599656,6,16,bell,COMPLETE
242,0.0009349120082333684,2025-07-13 04:33:27.593467,2025-07-13 04:35:19.678789,0 days 00:01:52.085322,identity,min,16,0.008285396328213892,6,16,bell,COMPLETE
243,0.010534591972827911,2025-07-13 04:35:19.717612,2025-07-13 04:37:19.215446,0 days 00:01:59.497834,identity,min,16,0.007001187559997751,7,17,bell,COMPLETE
244,0.0005505612934939563,2025-07-13 04:37:19.216432,2025-07-13 04:39:11.589880,0 days 00:01:52.373448,identity,min,16,0.007923955391185107,6,16,bell,COMPLETE
245,0.0016986962873488665,2025-07-13 04:39:11.590965,2025-07-13 04:41:08.066306,0 days 00:01:56.475341,identity,min,16,0.009268973651012057,6,17,bell,COMPLETE
246,0.025921287015080452,2025-07-13 04:41:08.067292,2025-07-13 04:42:52.071400,0 days 00:01:44.004108,identity,min,16,0.008650536098382447,5,16,bell,COMPLETE
247,0.002359092701226473,2025-07-13 04:42:52.072388,2025-07-13 04:44:47.677666,0 days 00:01:55.605278,identity,min,16,0.009351764742146657,6,17,bell,COMPLETE
248,0.0003331888874527067,2025-07-13 04:44:47.678678,2025-07-13 04:46:48.012389,0 days 00:02:00.333711,identity,min,16,0.00785444613570601,6,18,bell,COMPLETE
249,0.0003135537263005972,2025-07-13 04:46:48.013349,2025-07-13 04:48:47.852888,0 days 00:01:59.839539,identity,min,16,0.007878596572019909,6,18,bell,COMPLETE
250,0.00032370819826610386,2025-07-13 04:48:47.853866,2025-07-13 04:50:48.330878,0 days 00:02:00.477012,identity,min,16,0.0073425839843732875,6,18,bell,COMPLETE
251,0.0006576876621693373,2025-07-13 04:50:48.331846,2025-07-13 04:52:48.669070,0 days 00:02:00.337224,identity,prod,16,0.007221709676656614,6,18,bell,COMPLETE
252,0.0011155204847455025,2025-07-13 04:52:48.670099,2025-07-13 04:54:48.230514,0 days 00:01:59.560415,identity,min,16,0.0066783145761637784,6,18,bell,COMPLETE
253,0.0016915776068344712,2025-07-13 04:54:48.231495,2025-07-13 04:55:54.304398,0 days 00:01:06.072903,identity,min,32,0.007754722400607251,6,19,bell,COMPLETE
254,0.0009515797719359398,2025-07-13 04:55:54.305465,2025-07-13 04:57:47.927593,0 days 00:01:53.622128,identity,min,16,0.009943961103074599,6,18,sigmoid,COMPLETE
255,0.00033170628012157977,2025-07-13 04:57:47.928459,2025-07-13 04:59:46.792093,0 days 00:01:58.863634,identity,min,16,0.007667754957054714,6,18,bell,COMPLETE
256,0.0011596170952543616,2025-07-13 04:59:46.793011,2025-07-13 05:01:46.078342,0 days 00:01:59.285331,identity,min,16,0.006999479969095692,6,19,gaussian,COMPLETE
257,0.0020190798677504063,2025-07-13 05:01:46.079279,2025-07-13 05:03:46.028720,0 days 00:01:59.949441,identity,min,16,0.008567059362655262,6,18,bell,COMPLETE
258,0.15577997267246246,2025-07-13 05:03:46.029645,2025-07-13 05:05:45.723681,0 days 00:01:59.694036,identity,min,16,0.00021949234109073335,6,18,bell,COMPLETE
259,0.03579076752066612,2025-07-13 05:05:45.724754,2025-07-13 05:07:46.091893,0 days 00:02:00.367139,identity,min,16,0.0075809978814288265,6,18,bell,COMPLETE
260,0.0003118371532764286,2025-07-13 05:07:46.092872,2025-07-13 05:09:50.944062,0 days 00:02:04.851190,identity,min,16,0.008774222003890612,6,19,bell,COMPLETE
261,0.00574996555224061,2025-07-13 05:09:50.945200,2025-07-13 05:11:59.714400,0 days 00:02:08.769200,identity,prod,16,0.006404276036865525,6,20,bell,COMPLETE
262,0.010562676936388016,2025-07-13 05:11:59.715614,2025-07-13 05:13:59.931804,0 days 00:02:00.216190,relu,min,16,0.00810717476725703,6,18,bell,COMPLETE
263,0.00030487473122775555,2025-07-13 05:13:59.932765,2025-07-13 05:16:04.159982,0 days 00:02:04.227217,identity,min,16,0.009899653624005618,6,19,bell,COMPLETE
264,0.010370592586696148,2025-07-13 05:16:04.161067,2025-07-13 05:18:13.455339,0 days 00:02:09.294272,identity,min,16,0.009940320851334382,7,19,bell,COMPLETE
265,0.051733873784542084,2025-07-13 05:18:13.456473,2025-07-13 05:20:17.391026,0 days 00:02:03.934553,identity,min,16,0.008778417840664987,6,19,bell,COMPLETE
266,0.0003110318793915212,2025-07-13 05:20:17.392056,2025-07-13 05:22:25.005856,0 days 00:02:07.613800,identity,min,16,0.009447375750726824,6,20,bell,COMPLETE
267,0.00043780909618362784,2025-07-13 05:22:25.007003,2025-07-13 05:24:29.471790,0 days 00:02:04.464787,identity,min,16,0.00989319007584098,6,19,bell,COMPLETE
268,0.0011499340180307627,2025-07-13 05:24:29.489846,2025-07-13 05:26:38.464839,0 days 00:02:08.974993,identity,min,16,0.009224004361802828,6,20,bell,COMPLETE
269,6.165113925933838,2025-07-13 05:26:38.465851,2025-07-13 05:27:21.132161,0 days 00:00:42.666310,identity,prod,64,0.0008326251700686311,6,20,bell,COMPLETE
270,0.014562198892235756,2025-07-13 05:27:21.132934,2025-07-13 05:29:26.386981,0 days 00:02:05.254047,identity,min,16,0.009139818071667785,6,19,bell,COMPLETE
271,0.27427831292152405,2025-07-13 05:29:26.387962,2025-07-13 05:29:53.035469,0 days 00:00:26.647507,identity,min,128,0.009877766041995662,6,20,bell,COMPLETE
272,0.0004447797837201506,2025-07-13 05:29:53.036175,2025-07-13 05:32:06.321991,0 days 00:02:13.285816,identity,min,16,0.008275934528470872,6,21,bell,COMPLETE
273,0.02837112359702587,2025-07-13 05:32:06.323040,2025-07-13 05:34:19.881563,0 days 00:02:13.558523,identity,min,16,0.0016682296958425787,6,21,bell,COMPLETE
274,0.000347517168847844,2025-07-13 05:34:19.882547,2025-07-13 05:36:24.324797,0 days 00:02:04.442250,identity,min,16,0.008709629238678745,6,19,bell,COMPLETE
275,0.0003435984253883362,2025-07-13 05:36:24.325818,2025-07-13 05:38:33.288055,0 days 00:02:08.962237,identity,min,16,0.009935223456685825,6,20,bell,COMPLETE
276,0.4862665832042694,2025-07-13 05:38:33.289109,2025-07-13 05:40:40.262075,0 days 00:02:06.972966,identity,min,16,0.00010381045789478304,9,19,sigmoid,COMPLETE
277,0.0017829795833677053,2025-07-13 05:40:40.265217,2025-07-13 05:43:06.046338,0 days 00:02:25.781121,identity,prod,16,0.008660264273376425,6,24,bell,COMPLETE
278,0.18024499714374542,2025-07-13 05:43:06.047309,2025-07-13 05:44:08.380834,0 days 00:01:02.333525,identity,min,32,0.007221768152723696,8,17,gaussian,COMPLETE
279,0.16205346584320068,2025-07-13 05:44:08.381594,2025-07-13 05:45:55.758104,0 days 00:01:47.376510,identity,min,16,0.0023837299930170746,6,15,bell,COMPLETE
280,0.0009165970259346068,2025-07-13 05:45:55.759164,2025-07-13 05:47:55.214861,0 days 00:01:59.455697,identity,min,16,0.009182805165563024,6,18,bell,COMPLETE
281,0.0005340864881873131,2025-07-13 05:47:55.215939,2025-07-13 05:49:51.288517,0 days 00:01:56.072578,identity,min,16,0.00798353330977828,6,17,bell,COMPLETE
282,0.0004131356836296618,2025-07-13 05:49:51.289478,2025-07-13 05:51:51.375361,0 days 00:02:00.085883,relu,min,16,0.00918033358667214,6,18,bell,COMPLETE
283,0.0003780493570957333,2025-07-13 05:51:51.376482,2025-07-13 05:53:47.747761,0 days 00:01:56.371279,identity,min,16,0.008190935321582288,6,17,bell,COMPLETE
284,0.00031037640292197466,2025-07-13 05:53:47.748811,2025-07-13 05:55:44.899046,0 days 00:01:57.150235,identity,min,16,0.009901296767623378,6,17,bell,COMPLETE
285,0.00035880703944712877,2025-07-13 05:55:44.899993,2025-07-13 05:57:42.151795,0 days 00:01:57.251802,identity,min,16,0.00984623830257166,6,17,bell,COMPLETE
286,0.11525879055261612,2025-07-13 05:57:42.152833,2025-07-13 05:59:36.017539,0 days 00:01:53.864706,identity,prod,16,0.009006960696550851,6,16,bell,COMPLETE
287,0.0036149530205875635,2025-07-13 05:59:36.018551,2025-07-13 06:01:28.907098,0 days 00:01:52.888547,identity,min,16,0.00924105482327125,6,16,bell,COMPLETE
288,0.0003714962804224342,2025-07-13 06:01:28.908133,2025-07-13 06:03:25.416631,0 days 00:01:56.508498,identity,min,16,0.009925661321228222,6,17,bell,COMPLETE
289,0.00044533441541716456,2025-07-13 06:03:25.417614,2025-07-13 06:05:21.846681,0 days 00:01:56.429067,identity,min,16,0.009993167406939568,6,17,bell,COMPLETE
290,0.0003606360114645213,2025-07-13 06:05:21.847690,2025-07-13 06:07:13.282245,0 days 00:01:51.434555,identity,min,16,0.008460896423411196,6,16,bell,COMPLETE
291,0.0003631975851021707,2025-07-13 06:07:13.283226,2025-07-13 06:09:13.075425,0 days 00:01:59.792199,identity,min,16,0.008540479053528251,7,17,bell,COMPLETE
292,0.00036182848270982504,2025-07-13 06:09:13.076386,2025-07-13 06:11:00.717518,0 days 00:01:47.641132,identity,min,16,0.007105951111245923,6,15,bell,COMPLETE
293,0.0005144034512341022,2025-07-13 06:11:00.718497,2025-07-13 06:12:56.085751,0 days 00:01:55.367254,identity,min,16,0.0078114431468542835,6,17,bell,COMPLETE
294,0.30355462431907654,2025-07-13 06:12:56.086661,2025-07-13 06:13:36.285075,0 days 00:00:40.198414,identity,min,64,0.009088278904992256,6,18,bell,COMPLETE
295,0.0003191393334418535,2025-07-13 06:13:36.285835,2025-07-13 06:15:28.712637,0 days 00:01:52.426802,identity,prod,16,0.008576054348320452,6,16,bell,COMPLETE
296,0.7852144837379456,2025-07-13 06:15:28.713675,2025-07-13 06:15:50.836744,0 days 00:00:22.123069,identity,min,128,0.008329563110067018,6,16,bell,COMPLETE
297,0.002924857661128044,2025-07-13 06:15:50.837514,2025-07-13 06:17:39.260434,0 days 00:01:48.422920,identity,min,16,0.006793084988122512,6,15,bell,COMPLETE
298,0.002521032700315118,2025-07-13 06:17:39.261476,2025-07-13 06:19:32.023851,0 days 00:01:52.762375,identity,min,16,0.007709339669403544,6,16,bell,COMPLETE
299,0.0003371427010279149,2025-07-13 06:19:32.030140,2025-07-13 06:21:20.332133,0 days 00:01:48.301993,identity,min,16,0.009998333558723118,6,15,bell,COMPLETE
300,0.00041342893382534385,2025-07-13 06:21:20.333111,2025-07-13 06:23:03.759874,0 days 00:01:43.426763,identity,min,16,0.008536670455331252,6,14,bell,COMPLETE
301,1.1238207817077637,2025-07-13 06:23:03.760828,2025-07-13 06:25:17.069274,0 days 00:02:13.308446,relu,prod,16,0.007406492568312407,6,22,sigmoid,COMPLETE
302,0.00033782172249630094,2025-07-13 06:25:17.070258,2025-07-13 06:27:25.464738,0 days 00:02:08.394480,identity,min,16,0.0091580147054144,6,20,bell,COMPLETE
303,0.00035242829471826553,2025-07-13 06:27:25.465724,2025-07-13 06:29:17.205214,0 days 00:01:51.739490,identity,min,16,0.009999847019512214,6,16,bell,COMPLETE
304,0.004996318370103836,2025-07-13 06:29:17.206204,2025-07-13 06:31:12.679884,0 days 00:01:55.473680,identity,min,16,0.008180507250666129,6,18,gaussian,COMPLETE
305,0.003995821811258793,2025-07-13 06:31:12.680773,2025-07-13 06:33:03.927775,0 days 00:01:51.247002,identity,min,16,0.008914984767165188,6,16,bell,COMPLETE
306,0.23757608234882355,2025-07-13 06:33:03.928769,2025-07-13 06:34:10.992851,0 days 00:01:07.064082,identity,min,32,0.008037432037105694,6,19,bell,COMPLETE
307,0.07275185734033585,2025-07-13 06:34:10.993859,2025-07-13 06:36:08.727582,0 days 00:01:57.733723,identity,min,16,0.006494086710005728,7,17,bell,COMPLETE
308,0.004460983909666538,2025-07-13 06:36:08.728616,2025-07-13 06:38:07.880490,0 days 00:01:59.151874,identity,min,16,0.0073311246856610085,6,18,bell,COMPLETE
309,0.002320792991667986,2025-07-13 06:38:07.881562,2025-07-13 06:40:12.115752,0 days 00:02:04.234190,identity,prod,16,0.009100871891248636,6,19,bell,COMPLETE
310,0.0018598848255351186,2025-07-13 06:40:12.116688,2025-07-13 06:41:58.639217,0 days 00:01:46.522529,identity,min,16,0.009988145534253295,6,15,bell,COMPLETE
311,0.00036894658114761114,2025-07-13 06:41:58.640083,2025-07-13 06:43:53.565009,0 days 00:01:54.924926,identity,min,16,0.008600967421904132,6,17,bell,COMPLETE
312,0.03582645580172539,2025-07-13 06:43:53.565999,2025-07-13 06:45:53.025260,0 days 00:01:59.459261,identity,min,16,0.007861769967981448,6,18,bell,COMPLETE
313,0.00034826385672204196,2025-07-13 06:45:53.026196,2025-07-13 06:47:22.773733,0 days 00:01:29.747537,identity,min,16,0.009019954993542446,6,10,bell,COMPLETE
314,0.01871892437338829,2025-07-13 06:47:22.774707,2025-07-13 06:49:05.956270,0 days 00:01:43.181563,identity,min,16,0.0072388823934527785,6,14,bell,COMPLETE
315,0.11553701758384705,2025-07-13 06:49:05.957312,2025-07-13 06:51:01.362605,0 days 00:01:55.405293,identity,min,16,0.0004908021526765299,6,17,bell,COMPLETE
