number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,state
89,0.0003305590944364667,2025-07-12 17:25:07.993777,2025-07-12 17:25:48.740849,0 days 00:00:40.747072,identity,16,33,0.0038746044953896245,24,COMPLETE
90,0.00041383469942957163,2025-07-12 17:25:48.741292,2025-07-12 17:26:11.092139,0 days 00:00:22.350847,identity,32,22,0.006871462736219603,23,COMPLETE
91,0.00031865754863247275,2025-07-12 17:26:11.092568,2025-07-12 17:26:44.917698,0 days 00:00:33.825130,identity,16,12,0.00884956680959843,25,COMPLETE
92,0.0004163799458183348,2025-07-12 17:26:44.918291,2025-07-12 17:27:24.933860,0 days 00:00:40.015569,identity,16,29,0.00587409396404033,24,COMPLETE
93,0.0007696771644987166,2025-07-12 17:27:24.934375,2025-07-12 17:28:05.657600,0 days 00:00:40.723225,identity,16,29,0.00011585526765225924,25,COMPLETE
94,0.00033486573374830186,2025-07-12 17:28:05.658136,2025-07-12 17:28:46.029633,0 days 00:00:40.371497,identity,16,30,0.008242417241332,24,COMPLETE
95,0.000425267789978534,2025-07-12 17:28:46.030246,2025-07-12 17:29:27.401380,0 days 00:00:41.371134,identity,16,35,0.00015075174500196444,23,COMPLETE
96,0.000332576542859897,2025-07-12 17:29:27.401814,2025-07-12 17:29:59.506622,0 days 00:00:32.104808,identity,16,16,0.005420208422667789,22,COMPLETE
97,0.00030983719625510275,2025-07-12 17:29:59.507233,2025-07-12 17:30:36.905062,0 days 00:00:37.397829,identity,16,22,0.006510211147590543,24,COMPLETE
98,0.00032950908644124866,2025-07-12 17:30:36.905508,2025-07-12 17:31:15.239275,0 days 00:00:38.333767,identity,16,27,0.00938369640550334,25,COMPLETE
99,0.0003149392723571509,2025-07-12 17:31:15.239910,2025-07-12 17:31:47.322109,0 days 00:00:32.082199,identity,16,9,0.007229229263083287,23,COMPLETE
100,0.00031260904506780207,2025-07-12 17:31:47.322504,2025-07-12 17:32:24.383779,0 days 00:00:37.061275,identity,16,21,0.005056345635672903,24,COMPLETE
101,0.00036504340823739767,2025-07-12 17:32:24.384401,2025-07-12 17:32:59.219821,0 days 00:00:34.835420,identity,16,18,0.004390028536571372,23,COMPLETE
102,0.00030709587736055255,2025-07-12 17:32:59.220441,2025-07-12 17:33:34.084875,0 days 00:00:34.864434,identity,16,24,0.008114056683027894,22,COMPLETE
103,0.0003390289784874767,2025-07-12 17:33:34.085334,2025-07-12 17:34:08.940169,0 days 00:00:34.854835,identity,16,24,0.00830269497419189,22,COMPLETE
104,0.0003072762629017234,2025-07-12 17:34:08.940787,2025-07-12 17:34:47.465674,0 days 00:00:38.524887,identity,16,32,0.005992265848284391,25,COMPLETE
105,0.00041134515777230263,2025-07-12 17:34:47.466119,2025-07-12 17:35:25.581335,0 days 00:00:38.115216,identity,16,32,0.006157502763805353,24,COMPLETE
106,0.00032305449713021517,2025-07-12 17:35:25.581957,2025-07-12 17:36:05.876720,0 days 00:00:40.294763,identity,16,35,0.003661932005679634,22,COMPLETE
107,0.0003248642024118453,2025-07-12 17:36:05.877156,2025-07-12 17:36:40.010012,0 days 00:00:34.132856,identity,16,14,0.007615585605454053,21,COMPLETE
108,0.00032816873863339424,2025-07-12 17:36:40.010619,2025-07-12 17:37:18.071437,0 days 00:00:38.060818,identity,16,27,0.009997706487547803,24,COMPLETE
109,0.0007791841053403914,2025-07-12 17:37:18.071876,2025-07-12 17:37:30.918571,0 days 00:00:12.846695,identity,64,11,0.006859260960885489,23,COMPLETE
110,0.000368626817362383,2025-07-12 17:37:30.918981,2025-07-12 17:38:01.897251,0 days 00:00:30.978270,identity,16,23,0.0059023582413020685,8,COMPLETE
111,0.0003013936511706561,2025-07-12 17:38:01.897876,2025-07-12 17:38:45.391270,0 days 00:00:43.493394,identity,16,37,0.007979216191977594,25,COMPLETE
112,0.00038209668127819896,2025-07-12 17:38:45.391871,2025-07-12 17:39:16.167171,0 days 00:00:30.775300,identity,16,36,0.007680338907194074,5,COMPLETE
113,0.00030948230414651334,2025-07-12 17:39:16.167618,2025-07-12 17:39:54.975080,0 days 00:00:38.807462,identity,16,32,0.004158087484550972,25,COMPLETE
114,0.000387770269298926,2025-07-12 17:39:54.975719,2025-07-12 17:40:37.828056,0 days 00:00:42.852337,identity,16,37,0.0002950215429155561,24,COMPLETE
115,0.0003087022923864424,2025-07-12 17:40:37.828659,2025-07-12 17:41:20.146129,0 days 00:00:42.317470,identity,16,41,0.005057284455774643,25,COMPLETE
116,0.00034547445829957724,2025-07-12 17:41:20.146584,2025-07-12 17:41:49.851392,0 days 00:00:29.704808,identity,32,51,0.004902995988190352,25,COMPLETE
117,0.0003905385674443096,2025-07-12 17:41:49.851882,2025-07-12 17:42:32.456726,0 days 00:00:42.604844,identity,16,42,0.005399820860723035,25,COMPLETE
118,0.0003722514375112951,2025-07-12 17:42:32.457270,2025-07-12 17:43:09.130212,0 days 00:00:36.672942,identity,16,26,0.006605499714734185,23,COMPLETE
