number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,state
164,2.230695099569857e-05,2025-07-15 17:19:08.195308,2025-07-15 17:20:53.675882,0 days 00:01:45.480574,identity,16,113,0.0027904758653401625,17,COMPLETE
165,6.050567662896356e-06,2025-07-15 17:20:53.676650,2025-07-15 17:22:30.623557,0 days 00:01:36.946907,identity,16,107,0.0003795232034538603,15,COMPLETE
166,4.486475972953485e-06,2025-07-15 17:22:30.624419,2025-07-15 17:24:12.917499,0 days 00:01:42.293080,identity,16,109,0.0004891415347682327,16,COMPLETE
167,0.0002699398319236934,2025-07-15 17:24:12.918253,2025-07-15 17:25:14.265580,0 days 00:01:01.347327,identity,16,29,0.00047915879776095217,14,COMPLETE
168,5.790283466922119e-06,2025-07-15 17:25:14.266252,2025-07-15 17:26:59.932235,0 days 00:01:45.665983,identity,16,114,0.00040092670636524604,17,COMPLETE
169,7.34872219254612e-06,2025-07-15 17:26:59.932921,2025-07-15 17:28:53.676738,0 days 00:01:53.743817,identity,16,119,0.0005328476336225282,18,COMPLETE
170,0.0013157110661268234,2025-07-15 17:28:53.677656,2025-07-15 17:29:48.951897,0 days 00:00:55.274241,identity,32,66,0.00035102421567167265,18,COMPLETE
171,5.331555712473346e-06,2025-07-15 17:29:48.952372,2025-07-15 17:31:30.770852,0 days 00:01:41.818480,identity,16,109,0.00043370893690429193,16,COMPLETE
172,1.0260166163789108e-05,2025-07-15 17:31:30.771755,2025-07-15 17:33:18.248756,0 days 00:01:47.477001,identity,16,111,0.00048012608960390496,16,COMPLETE
173,5.9393046285549644e-06,2025-07-15 17:33:18.249607,2025-07-15 17:34:58.873385,0 days 00:01:40.623778,identity,16,105,0.0005965497569834552,15,COMPLETE
174,4.97073096994427e-06,2025-07-15 17:34:58.874387,2025-07-15 17:36:52.458374,0 days 00:01:53.583987,identity,16,114,0.0004107808158614173,17,COMPLETE
175,1.0028525139205158e-05,2025-07-15 17:36:52.459236,2025-07-15 17:38:37.803891,0 days 00:01:45.344655,identity,16,113,0.0003217945862145646,17,COMPLETE
176,4.964469098922564e-06,2025-07-15 17:38:37.804745,2025-07-15 17:40:31.549673,0 days 00:01:53.744928,identity,16,119,0.00039284668492535295,18,COMPLETE
177,8.615465958428103e-06,2025-07-15 17:40:31.550702,2025-07-15 17:42:24.658265,0 days 00:01:53.107563,identity,16,122,0.0004198108095126505,18,COMPLETE
178,0.0011227037757635117,2025-07-15 17:42:24.659182,2025-07-15 17:43:29.668753,0 days 00:01:05.009571,identity,128,115,0.000377714647091949,17,COMPLETE
179,5.980213700240711e-06,2025-07-15 17:43:29.669602,2025-07-15 17:45:33.170789,0 days 00:02:03.501187,identity,16,79,0.0005118308893999041,18,COMPLETE
180,5.413085091277026e-06,2025-07-15 17:45:33.171685,2025-07-15 17:47:30.479467,0 days 00:01:57.307782,identity,16,118,0.0003878955173894304,18,COMPLETE
181,6.504061275336426e-06,2025-07-15 17:47:30.480360,2025-07-15 17:49:29.307752,0 days 00:01:58.827392,identity,16,121,0.00035029034617488033,19,COMPLETE
182,6.424508228519699e-06,2025-07-15 17:49:29.308637,2025-07-15 17:51:17.600549,0 days 00:01:48.291912,identity,16,113,0.0004115218821411969,17,COMPLETE
183,8.459218406642321e-06,2025-07-15 17:51:17.601492,2025-07-15 17:53:16.733840,0 days 00:01:59.132348,identity,16,119,0.0004711756201370837,18,COMPLETE
184,5.746707302023424e-06,2025-07-15 17:53:16.734921,2025-07-15 17:55:09.088760,0 days 00:01:52.353839,identity,16,108,0.0003268738939745228,19,COMPLETE
185,6.040790594852297e-06,2025-07-15 17:55:09.089830,2025-07-15 17:57:06.066671,0 days 00:01:56.976841,identity,16,115,0.00038071988428011117,19,COMPLETE
186,9.807692549657077e-06,2025-07-15 17:57:06.067721,2025-07-15 17:58:40.378801,0 days 00:01:34.311080,identity,16,124,0.000557386833148309,10,COMPLETE
187,2.5889135940815322e-05,2025-07-15 17:58:40.379643,2025-07-15 18:00:44.569794,0 days 00:02:04.190151,identity,16,117,0.004657605770676894,17,COMPLETE
188,7.107622423063731e-06,2025-07-15 18:00:44.570685,2025-07-15 18:02:35.310247,0 days 00:01:50.739562,identity,16,111,0.0004326805135176047,16,COMPLETE
189,4.303809873817954e-06,2025-07-15 18:02:35.311149,2025-07-15 18:04:26.772826,0 days 00:01:51.461677,identity,16,120,0.0003537389566413865,17,COMPLETE
190,8.946384696173482e-06,2025-07-15 18:04:26.773687,2025-07-15 18:06:20.784849,0 days 00:01:54.011162,identity,16,121,0.00048419967180157107,17,COMPLETE
191,5.136599156685406e-06,2025-07-15 18:06:20.785756,2025-07-15 18:08:19.282755,0 days 00:01:58.496999,identity,16,119,0.00033699554194343895,18,COMPLETE
192,5.3226458476274274e-06,2025-07-15 18:08:19.283693,2025-07-15 18:10:12.595872,0 days 00:01:53.312179,identity,16,114,0.00039000210736947916,18,COMPLETE
193,8.977053767011967e-06,2025-07-15 18:10:12.596789,2025-07-15 18:12:08.744220,0 days 00:01:56.147431,identity,16,117,0.00034346579853211564,18,COMPLETE
194,6.16874240222387e-06,2025-07-15 18:12:08.745193,2025-07-15 18:14:06.466947,0 days 00:01:57.721754,identity,16,125,0.00028525631783472323,17,COMPLETE
195,0.0019238080130890012,2025-07-15 18:14:06.467752,2025-07-15 18:15:10.717282,0 days 00:01:04.249530,identity,64,119,0.00035873486538260584,18,COMPLETE
196,4.607654318533605e-06,2025-07-15 18:15:10.717838,2025-07-15 18:17:01.241992,0 days 00:01:50.524154,identity,16,112,0.00043721837049814937,19,COMPLETE
197,7.515340712416219e-06,2025-07-15 18:17:01.242915,2025-07-15 18:18:48.403407,0 days 00:01:47.160492,identity,16,111,0.00044328500195199084,16,COMPLETE
198,1.659511326579377e-05,2025-07-15 18:18:48.404348,2025-07-15 18:20:40.420528,0 days 00:01:52.016180,identity,16,109,0.000517959882398409,18,COMPLETE
199,6.2289050219987985e-06,2025-07-15 18:20:40.421523,2025-07-15 18:22:35.867916,0 days 00:01:55.446393,identity,16,113,0.00040178321342091046,19,COMPLETE
200,7.261449809448095e-06,2025-07-15 18:22:35.868638,2025-07-15 18:24:31.131236,0 days 00:01:55.262598,identity,16,123,0.00046524392832411474,17,COMPLETE
201,5.104309821035713e-06,2025-07-15 18:24:31.132125,2025-07-15 18:26:31.107105,0 days 00:01:59.974980,identity,16,115,0.00036183568990025424,20,COMPLETE
202,1.4960088265070226e-05,2025-07-15 18:26:31.107959,2025-07-15 18:28:24.902142,0 days 00:01:53.794183,identity,16,112,0.00041683347033826283,20,COMPLETE
203,1.1772813195420895e-05,2025-07-15 18:28:24.903062,2025-07-15 18:30:26.137615,0 days 00:02:01.234553,identity,16,116,0.0003108311204776667,20,COMPLETE
204,4.823869858228136e-06,2025-07-15 18:30:26.138371,2025-07-15 18:32:17.636064,0 days 00:01:51.497693,identity,16,107,0.0003645429590846177,19,COMPLETE
205,5.194043296796735e-06,2025-07-15 18:32:17.636972,2025-07-15 18:34:16.326015,0 days 00:01:58.689043,identity,16,108,0.00036368463106943127,21,COMPLETE
206,9.878922355710529e-06,2025-07-15 18:34:16.326914,2025-07-15 18:36:06.946101,0 days 00:01:50.619187,identity,16,106,0.0015807583461558547,19,COMPLETE
207,6.468268566095503e-06,2025-07-15 18:36:06.947052,2025-07-15 18:37:58.004654,0 days 00:01:51.057602,identity,16,110,0.00031366258625198764,18,COMPLETE
208,1.3089925232634414e-05,2025-07-15 18:37:58.005598,2025-07-15 18:39:54.785323,0 days 00:01:56.779725,identity,16,103,0.0004477186443545504,20,COMPLETE
209,3.7766280001960695e-05,2025-07-15 18:39:54.786236,2025-07-15 18:41:14.131809,0 days 00:01:19.345573,identity,32,114,0.0005168695575815163,19,COMPLETE
210,7.0418886934930924e-06,2025-07-15 18:41:14.132316,2025-07-15 18:42:54.161507,0 days 00:01:40.029191,identity,16,112,0.0003674125669299665,16,COMPLETE
211,9.035195944306906e-06,2025-07-15 18:42:54.162360,2025-07-15 18:44:51.834539,0 days 00:01:57.672179,identity,16,118,0.000404248803453222,18,COMPLETE
212,4.981423899153015e-06,2025-07-15 18:44:51.835443,2025-07-15 18:46:49.609125,0 days 00:01:57.773682,identity,16,120,0.00043134823650215306,19,COMPLETE
213,2.4004770239116624e-05,2025-07-15 18:46:49.609812,2025-07-15 18:48:11.460415,0 days 00:01:21.850603,identity,16,115,0.00046272184657454465,7,COMPLETE
214,4.3833019844896626e-06,2025-07-15 18:48:11.461117,2025-07-15 18:50:02.791070,0 days 00:01:51.329953,identity,16,120,0.00042982750773555003,17,COMPLETE
215,6.430405846913345e-06,2025-07-15 18:50:02.791982,2025-07-15 18:51:54.465112,0 days 00:01:51.673130,identity,16,120,0.0003634617884538707,17,COMPLETE
216,5.097044777357951e-06,2025-07-15 18:51:54.465825,2025-07-15 18:53:57.329771,0 days 00:02:02.863946,identity,16,117,0.0003289438707598625,20,COMPLETE
217,6.798001322749769e-06,2025-07-15 18:53:57.330685,2025-07-15 18:55:59.832979,0 days 00:02:02.502294,identity,16,117,0.0002710575992103411,20,COMPLETE
218,0.0014595657121390104,2025-07-15 18:55:59.833878,2025-07-15 18:57:10.101635,0 days 00:01:10.267757,identity,128,115,0.00048603296208843226,21,COMPLETE
219,6.790677161916392e-06,2025-07-15 18:57:10.102288,2025-07-15 18:59:05.148370,0 days 00:01:55.046082,identity,16,107,0.000553357906664657,20,COMPLETE
220,8.07970263849711e-06,2025-07-15 18:59:05.149153,2025-07-15 19:01:07.845766,0 days 00:02:02.696613,identity,16,121,0.0003999223892097177,20,COMPLETE
221,5.409611731010955e-06,2025-07-15 19:01:07.846559,2025-07-15 19:03:07.742817,0 days 00:01:59.896258,identity,16,118,0.0003302823450594566,19,COMPLETE
222,1.0446281521581113e-05,2025-07-15 19:03:07.743721,2025-07-15 19:04:52.503497,0 days 00:01:44.759776,identity,16,120,0.0003083215425572767,15,COMPLETE
223,5.620309366349829e-06,2025-07-15 19:04:52.504401,2025-07-15 19:06:50.462350,0 days 00:01:57.957949,identity,16,116,0.0003612703332372452,19,COMPLETE
224,5.326767677615862e-06,2025-07-15 19:06:50.463111,2025-07-15 19:08:39.176574,0 days 00:01:48.713463,identity,16,113,0.00039624170968313927,17,COMPLETE
225,4.53999336968991e-06,2025-07-15 19:08:39.177505,2025-07-15 19:10:25.059477,0 days 00:01:45.881972,identity,16,110,0.0004358594609602799,16,COMPLETE
226,8.528149919584394e-06,2025-07-15 19:10:25.060390,2025-07-15 19:12:10.054485,0 days 00:01:44.994095,identity,16,109,0.0004251853384710641,16,COMPLETE
227,6.26878045295598e-06,2025-07-15 19:12:10.055214,2025-07-15 19:13:56.645170,0 days 00:01:46.589956,identity,16,111,0.0005028657664119524,16,COMPLETE
228,7.039280262688408e-06,2025-07-15 19:13:56.646121,2025-07-15 19:15:39.771593,0 days 00:01:43.125472,identity,16,109,0.0004375906667287287,15,COMPLETE
229,5.6859080359572545e-06,2025-07-15 19:15:39.772497,2025-07-15 19:17:29.824660,0 days 00:01:50.052163,identity,16,114,0.0004593937683791325,17,COMPLETE
230,4.731389253720408e-06,2025-07-15 19:17:29.825590,2025-07-15 19:19:26.990670,0 days 00:01:57.165080,identity,16,105,0.000605430990508334,21,COMPLETE
231,9.11220286070602e-06,2025-07-15 19:19:26.991563,2025-07-15 19:21:15.725337,0 days 00:01:48.733774,identity,16,105,0.0005296287100434693,19,COMPLETE
232,5.336367394193076e-06,2025-07-15 19:21:15.726255,2025-07-15 19:23:09.435688,0 days 00:01:53.709433,identity,16,101,0.0006081335003105711,20,COMPLETE
233,1.0891666534007527e-05,2025-07-15 19:23:09.436606,2025-07-15 19:25:07.421684,0 days 00:01:57.985078,identity,16,107,0.00038168419664299624,21,COMPLETE
234,6.992578164499719e-06,2025-07-15 19:25:07.422635,2025-07-15 19:27:05.321006,0 days 00:01:57.898371,identity,16,111,0.00048834592296493,19,COMPLETE
235,7.815036042302381e-06,2025-07-15 19:27:05.321790,2025-07-15 19:28:51.206029,0 days 00:01:45.884239,identity,16,113,0.0006573145472556515,16,COMPLETE
236,6.148052762000589e-06,2025-07-15 19:28:51.216008,2025-07-15 19:30:50.205430,0 days 00:01:58.989422,identity,16,110,0.00042754844529120493,20,COMPLETE
237,0.0012142580235376954,2025-07-15 19:30:50.206144,2025-07-15 19:31:49.244583,0 days 00:00:59.038439,identity,64,116,0.0005557145198758341,17,COMPLETE
238,6.931944881216623e-06,2025-07-15 19:31:49.245232,2025-07-15 19:33:42.186962,0 days 00:01:52.941730,identity,16,105,0.0003954868131393341,20,COMPLETE
239,1.5272560631274246e-05,2025-07-15 19:33:42.187719,2025-07-15 19:35:45.711950,0 days 00:02:03.524231,identity,16,114,0.0004776838002256676,21,COMPLETE
240,1.4004567674419377e-05,2025-07-15 19:35:45.712827,2025-07-15 19:37:38.896225,0 days 00:01:53.183398,identity,16,108,0.001165706592795185,19,COMPLETE
241,7.000489858910441e-06,2025-07-15 19:37:38.897131,2025-07-15 19:39:38.418226,0 days 00:01:59.521095,identity,16,119,0.0003423324898916775,18,COMPLETE
242,4.241003261995502e-05,2025-07-15 19:39:38.419000,2025-07-15 19:40:54.645423,0 days 00:01:16.226423,identity,16,49,0.00034356019319434184,18,COMPLETE
243,4.480110419535777e-06,2025-07-15 19:40:54.646221,2025-07-15 19:42:47.535851,0 days 00:01:52.889630,identity,16,117,0.00029422795140422156,17,COMPLETE
244,4.896316113445209e-06,2025-07-15 19:42:47.536789,2025-07-15 19:44:40.340552,0 days 00:01:52.803763,identity,16,117,0.0002754424931707516,17,COMPLETE
245,4.1225357563234866e-06,2025-07-15 19:44:40.341486,2025-07-15 19:46:34.955818,0 days 00:01:54.614332,identity,16,122,0.00027651478925899974,17,COMPLETE
246,8.732342394068837e-06,2025-07-15 19:46:34.956742,2025-07-15 19:48:31.132854,0 days 00:01:56.176112,identity,16,123,0.00024274711234002842,17,COMPLETE
247,4.371739578346023e-06,2025-07-15 19:48:31.133577,2025-07-15 19:50:29.562279,0 days 00:01:58.428702,identity,16,126,0.00028238050741467895,17,COMPLETE
248,9.809605217014905e-06,2025-07-15 19:50:29.563219,2025-07-15 19:52:27.819602,0 days 00:01:58.256383,identity,16,126,0.00025922704680803114,17,COMPLETE
249,1.0541987649048679e-05,2025-07-15 19:52:27.820678,2025-07-15 19:54:20.480695,0 days 00:01:52.660017,identity,16,124,0.0002908058357701924,16,COMPLETE
250,5.2745058383152355e-06,2025-07-15 19:54:20.481620,2025-07-15 19:56:20.027296,0 days 00:01:59.545676,identity,16,127,0.0002838608894703716,17,COMPLETE
251,4.622811502486002e-06,2025-07-15 19:56:20.028228,2025-07-15 19:58:13.705914,0 days 00:01:53.677686,identity,16,122,0.0002718608178908385,17,COMPLETE
252,1.1415237167966552e-05,2025-07-15 19:58:13.706694,2025-07-15 20:00:08.189012,0 days 00:01:54.482318,identity,16,126,0.00021254774559813336,16,COMPLETE
253,0.0007244418375194073,2025-07-15 20:00:08.189971,2025-07-15 20:01:26.438707,0 days 00:01:18.248736,identity,32,121,0.00025874069724911514,17,COMPLETE
254,1.3165440559387207,2025-07-15 20:01:26.439262,2025-07-15 20:03:25.733146,0 days 00:01:59.293884,relu,16,123,0.00029015136602163937,17,COMPLETE
255,9.102329386223573e-06,2025-07-15 20:03:25.734043,2025-07-15 20:05:19.764546,0 days 00:01:54.030503,identity,16,125,0.00023265628793685286,16,COMPLETE
256,4.789620106748771e-06,2025-07-15 20:05:19.765450,2025-07-15 20:07:12.962292,0 days 00:01:53.196842,identity,16,121,0.00027913562465675483,17,COMPLETE
257,9.751429388416e-06,2025-07-15 20:07:12.963010,2025-07-15 20:09:05.429282,0 days 00:01:52.466272,identity,16,128,0.00025532721306516037,17,COMPLETE
258,0.0007448646356351674,2025-07-15 20:09:05.430185,2025-07-15 20:10:08.181319,0 days 00:01:02.751134,identity,128,122,0.00023642862869352834,17,COMPLETE
259,6.754492460459005e-06,2025-07-15 20:10:08.181801,2025-07-15 20:11:58.256165,0 days 00:01:50.074364,identity,16,121,0.000274559702558246,16,COMPLETE
260,5.573572252615122e-06,2025-07-15 20:11:58.257053,2025-07-15 20:13:52.881815,0 days 00:01:54.624762,identity,16,118,0.00030210062737788166,17,COMPLETE
261,7.344896403083112e-06,2025-07-15 20:13:52.882735,2025-07-15 20:15:44.680447,0 days 00:01:51.797712,identity,16,123,0.00027040950452997183,16,COMPLETE
262,5.394311301643029e-06,2025-07-15 20:15:44.681198,2025-07-15 20:17:42.549398,0 days 00:01:57.868200,identity,16,125,0.00030817710737588046,17,COMPLETE
263,1.017637532640947e-05,2025-07-15 20:17:42.550306,2025-07-15 20:19:33.896914,0 days 00:01:51.346608,identity,16,118,0.00027749188681657145,16,COMPLETE
264,1.0541821211518254e-05,2025-07-15 20:19:33.897836,2025-07-15 20:21:28.633382,0 days 00:01:54.735546,identity,16,122,0.00024836667294669026,17,COMPLETE
265,9.60874167503789e-05,2025-07-15 20:21:28.634311,2025-07-15 20:23:20.426215,0 days 00:01:51.791904,identity,16,120,0.00019749134578356503,17,COMPLETE
266,1.3823861081618816e-05,2025-07-15 20:23:20.427133,2025-07-15 20:24:44.904588,0 days 00:01:24.477455,identity,16,71,0.0003095263076580618,15,COMPLETE
267,7.658736649318598e-06,2025-07-15 20:24:44.905118,2025-07-15 20:26:39.218415,0 days 00:01:54.313297,identity,16,116,0.00038220487339448854,18,COMPLETE
268,8.28870452096453e-06,2025-07-15 20:26:39.219316,2025-07-15 20:28:27.977383,0 days 00:01:48.758067,identity,16,128,0.00042013263333410563,16,COMPLETE
269,0.0007273131632246077,2025-07-15 20:28:27.978145,2025-07-15 20:29:21.961370,0 days 00:00:53.983225,identity,64,112,0.00022333704894576272,17,COMPLETE
270,5.647418220178224e-06,2025-07-15 20:29:21.962021,2025-07-15 20:31:19.924519,0 days 00:01:57.962498,identity,16,118,0.0004630914011088824,18,COMPLETE
271,8.39032782096183e-06,2025-07-15 20:31:19.925412,2025-07-15 20:33:11.247467,0 days 00:01:51.322055,identity,16,116,0.0002842747326146574,17,COMPLETE
272,1.3167331218719482,2025-07-15 20:33:11.248199,2025-07-15 20:34:32.665169,0 days 00:01:21.416970,relu,16,61,0.0005907516557065148,16,COMPLETE
273,6.347048838506453e-06,2025-07-15 20:34:32.666053,2025-07-15 20:36:33.508213,0 days 00:02:00.842160,identity,16,125,0.00037078947024643343,18,COMPLETE
274,4.743970748677384e-06,2025-07-15 20:36:33.509145,2025-07-15 20:38:22.292381,0 days 00:01:48.783236,identity,16,110,0.0003196673707687808,17,COMPLETE
275,5.2985137699579354e-06,2025-07-15 20:38:22.293119,2025-07-15 20:40:14.496850,0 days 00:01:52.203731,identity,16,110,0.00032979923027778743,18,COMPLETE
276,0.0016477458411827683,2025-07-15 20:40:14.497836,2025-07-15 20:40:51.457777,0 days 00:00:36.959941,identity,32,30,0.00027739003474746134,14,COMPLETE
277,7.0183132265810855e-06,2025-07-15 20:40:51.458493,2025-07-15 20:42:32.520565,0 days 00:01:41.062072,identity,16,108,0.000309175476637412,15,COMPLETE
278,6.811219463997986e-06,2025-07-15 20:42:32.521283,2025-07-15 20:44:21.624030,0 days 00:01:49.102747,identity,16,120,0.0002634291950165104,16,COMPLETE
279,0.00233219051733613,2025-07-15 20:44:21.625007,2025-07-15 20:45:11.460936,0 days 00:00:49.835929,identity,16,8,0.0003441201250542775,17,COMPLETE
280,7.870576155255549e-06,2025-07-15 20:45:11.461484,2025-07-15 20:46:59.621816,0 days 00:01:48.160332,identity,16,111,0.0005132882873801186,16,COMPLETE
281,4.385438842291478e-06,2025-07-15 20:46:59.622841,2025-07-15 20:48:54.437768,0 days 00:01:54.814927,identity,16,122,0.00029731729722802806,17,COMPLETE
282,5.303282250679331e-06,2025-07-15 20:48:54.438778,2025-07-15 20:50:49.108594,0 days 00:01:54.669816,identity,16,122,0.00029978726214009883,17,COMPLETE
283,8.207372957258485e-06,2025-07-15 20:50:49.109589,2025-07-15 20:52:28.963372,0 days 00:01:39.853783,identity,16,104,0.0009729386120180093,16,COMPLETE
284,0.0008441607933491468,2025-07-15 20:52:28.964334,2025-07-15 20:53:30.007244,0 days 00:01:01.042910,identity,128,122,0.00024798039800847256,17,COMPLETE
285,4.806202468898846e-06,2025-07-15 20:53:30.007749,2025-07-15 20:55:26.918863,0 days 00:01:56.911114,identity,16,124,0.0002915340450317101,17,COMPLETE
286,1.2483929822337814e-05,2025-07-15 20:55:26.919757,2025-07-15 20:57:21.395720,0 days 00:01:54.475963,identity,16,125,0.0002838264149872911,16,COMPLETE
287,1.2934724509250373e-05,2025-07-15 20:57:21.396493,2025-07-15 20:59:15.722577,0 days 00:01:54.326084,identity,16,128,0.0002334625930499269,17,COMPLETE
288,5.136676918482408e-06,2025-07-15 20:59:15.723568,2025-07-15 21:01:14.491083,0 days 00:01:58.767515,identity,16,125,0.00026401283693794597,17,COMPLETE
289,4.334622644819319e-06,2025-07-15 21:01:14.491960,2025-07-15 21:03:10.082191,0 days 00:01:55.590231,identity,16,123,0.0003008040263814954,17,COMPLETE
290,4.401656497066142e-06,2025-07-15 21:03:10.083110,2025-07-15 21:05:06.741060,0 days 00:01:56.657950,identity,16,124,0.000303959139680356,17,COMPLETE
291,6.447574833146064e-06,2025-07-15 21:05:06.741803,2025-07-15 21:06:56.982360,0 days 00:01:50.240557,identity,16,126,0.00031487919324538373,15,COMPLETE
292,1.0128032954526134e-05,2025-07-15 21:06:56.983336,2025-07-15 21:08:49.407167,0 days 00:01:52.423831,identity,16,124,0.00030324205155484075,16,COMPLETE
293,1.3165440559387207,2025-07-15 21:08:49.408109,2025-07-15 21:09:53.441090,0 days 00:01:04.032981,relu,64,123,0.0003297358337295365,17,COMPLETE
294,1.8444456145516597e-05,2025-07-15 21:09:53.441616,2025-07-15 21:11:42.293428,0 days 00:01:48.851812,identity,16,128,0.0018599118062683911,16,COMPLETE
295,1.0471003406564705e-05,2025-07-15 21:11:42.294350,2025-07-15 21:13:43.270611,0 days 00:02:00.976261,identity,16,125,0.0002936312421570248,18,COMPLETE
296,0.0001629679318284616,2025-07-15 21:13:43.271598,2025-07-15 21:15:20.335588,0 days 00:01:37.063990,identity,16,85,0.00021418923045558454,17,COMPLETE
297,5.296173185342923e-06,2025-07-15 21:15:20.336537,2025-07-15 21:17:15.822571,0 days 00:01:55.486034,identity,16,123,0.000352054589185648,17,COMPLETE
298,2.716677226999309e-05,2025-07-15 21:17:15.823446,2025-07-15 21:19:04.900047,0 days 00:01:49.076601,identity,16,121,0.0002585185340835512,16,COMPLETE
299,4.419255219545448e-06,2025-07-15 21:19:04.900931,2025-07-15 21:21:01.205914,0 days 00:01:56.304983,identity,16,124,0.00032744811571609945,17,COMPLETE
300,4.597184215526795e-06,2025-07-15 21:21:01.206866,2025-07-15 21:22:55.350551,0 days 00:01:54.143685,identity,16,121,0.0003187006747734617,17,COMPLETE
301,4.793970674654702e-06,2025-07-15 21:22:55.351492,2025-07-15 21:24:48.690661,0 days 00:01:53.339169,identity,16,121,0.00031323899673960125,17,COMPLETE
302,6.21538356426754e-06,2025-07-15 21:24:48.691456,2025-07-15 21:26:40.083001,0 days 00:01:51.391545,identity,16,120,0.0003253953765841119,17,COMPLETE
303,0.0011418681824579835,2025-07-15 21:26:40.083844,2025-07-15 21:27:57.204979,0 days 00:01:17.121135,identity,32,121,0.0003252374386671929,17,COMPLETE
304,7.310947239602683e-06,2025-07-15 21:27:57.205675,2025-07-15 21:29:32.548172,0 days 00:01:35.342497,identity,16,91,0.00030290946399198044,16,COMPLETE
305,1.7331871276837774e-05,2025-07-15 21:29:32.549013,2025-07-15 21:31:26.760844,0 days 00:01:54.211831,identity,16,122,0.00026742973292344423,17,COMPLETE
306,5.729376880481141e-06,2025-07-15 21:31:26.761736,2025-07-15 21:33:21.553931,0 days 00:01:54.792195,identity,16,120,0.00036547063694953094,18,COMPLETE
307,9.1876536316704e-06,2025-07-15 21:33:21.554898,2025-07-15 21:35:12.435682,0 days 00:01:50.880784,identity,16,119,0.0003197305160056856,16,COMPLETE
308,1.1653610272333026e-05,2025-07-15 21:35:12.436664,2025-07-15 21:37:08.464453,0 days 00:01:56.027789,identity,16,123,0.00024410786261185282,17,COMPLETE
309,4.4545686250785366e-06,2025-07-15 21:37:08.465222,2025-07-15 21:39:10.243516,0 days 00:02:01.778294,identity,16,126,0.00028759630344928007,18,COMPLETE
310,0.0009219242492690682,2025-07-15 21:39:10.244455,2025-07-15 21:40:15.958583,0 days 00:01:05.714128,identity,128,126,0.0002707654048946302,18,COMPLETE
311,5.600403255812125e-06,2025-07-15 21:40:15.959265,2025-07-15 21:42:16.995095,0 days 00:02:01.035830,identity,16,125,0.00039780990537171477,18,COMPLETE
312,8.10107849247288e-06,2025-07-15 21:42:16.995819,2025-07-15 21:44:06.681307,0 days 00:01:49.685488,identity,16,126,0.0002954731755712545,15,COMPLETE
313,1.316388487815857,2025-07-15 21:44:06.682246,2025-07-15 21:46:17.041308,0 days 00:02:10.359062,relu,16,118,0.0003526165313805167,18,COMPLETE
314,1.6965490431175567e-05,2025-07-15 21:46:17.042315,2025-07-15 21:48:07.920701,0 days 00:01:50.878386,identity,16,128,0.00022682121557801555,16,COMPLETE
315,7.339859166677343e-06,2025-07-15 21:48:07.921670,2025-07-15 21:50:06.478970,0 days 00:01:58.557300,identity,16,123,0.000446183565573531,18,COMPLETE
316,1.2675716789090075e-05,2025-07-15 21:50:06.479988,2025-07-15 21:52:02.789907,0 days 00:01:56.309919,identity,16,123,0.00028934176313735326,17,COMPLETE
317,7.5512930379773024e-06,2025-07-15 21:52:02.790953,2025-07-15 21:53:32.857676,0 days 00:01:30.066723,identity,16,81,0.0002531017451906436,16,COMPLETE
318,5.052257165516494e-06,2025-07-15 21:53:32.858433,2025-07-15 21:55:25.232667,0 days 00:01:52.374234,identity,16,117,0.00038305190982522425,17,COMPLETE
319,1.9772187442868017e-05,2025-07-15 21:55:25.233708,2025-07-15 21:56:59.854083,0 days 00:01:34.620375,identity,16,88,0.00034690199420642036,17,COMPLETE
320,0.0009358386741951108,2025-07-15 21:56:59.855140,2025-07-15 21:57:59.451577,0 days 00:00:59.596437,identity,64,119,0.0004133999025283314,16,COMPLETE
321,6.300964287220268e-06,2025-07-15 21:57:59.452128,2025-07-15 21:59:32.127937,0 days 00:01:32.675809,identity,16,112,0.0004671375993683542,13,COMPLETE
322,6.822456725785742e-06,2025-07-15 21:59:32.128854,2025-07-15 22:01:26.206234,0 days 00:01:54.077380,identity,16,121,0.0003283096731498451,17,COMPLETE
323,7.2447096499672625e-06,2025-07-15 22:01:26.207026,2025-07-15 22:03:28.860118,0 days 00:02:02.653092,identity,16,110,0.0002826009917946286,18,COMPLETE
324,6.795233275624923e-06,2025-07-15 22:03:28.861101,2025-07-15 22:05:20.823309,0 days 00:01:51.962208,identity,16,115,0.00038040886680402357,17,COMPLETE
325,1.1105676094302908e-05,2025-07-15 22:05:20.824270,2025-07-15 22:07:13.262058,0 days 00:01:52.437788,identity,16,124,0.0002484692170818808,16,COMPLETE
326,8.789644198259339e-06,2025-07-15 22:07:13.263121,2025-07-15 22:09:14.264204,0 days 00:02:01.001083,identity,16,126,0.00043660985482780454,18,COMPLETE
327,6.154822131065885e-06,2025-07-15 22:09:14.265173,2025-07-15 22:11:03.068909,0 days 00:01:48.803736,identity,16,118,0.000304624380777263,15,COMPLETE
328,0.001268149120733142,2025-07-15 22:11:03.069800,2025-07-15 22:12:22.643651,0 days 00:01:19.573851,identity,32,113,0.0003436884736176835,17,COMPLETE
329,8.117212928482331e-06,2025-07-15 22:12:22.644385,2025-07-15 22:14:20.085863,0 days 00:01:57.441478,identity,16,122,0.000497403553459655,18,COMPLETE
