number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
159,3.396748752493295e-06,2025-07-15 05:17:00.740984,2025-07-15 05:20:44.772547,0 days 00:03:44.031563,relu,prod,0.008030471307480889,9,19,bell,COMPLETE
160,0.000156501802848652,2025-07-15 05:20:44.773503,2025-07-15 05:24:28.700605,0 days 00:03:43.927102,relu,prod,0.006070365785391545,9,19,bell,COMPLETE
161,3.5862763070326764e-06,2025-07-15 05:24:28.701639,2025-07-15 05:28:21.176877,0 days 00:03:52.475238,relu,prod,0.007640319843650116,9,20,bell,COMPLETE
162,0.5580244660377502,2025-07-15 05:28:21.177905,2025-07-15 05:31:56.328590,0 days 00:03:35.150685,relu,prod,0.0003323082088597787,9,18,bell,COMPLETE
163,3.638474481704179e-06,2025-07-15 05:31:56.329536,2025-07-15 05:35:49.193944,0 days 00:03:52.864408,relu,prod,0.008379289294004902,9,20,bell,COMPLETE
164,0.002963700331747532,2025-07-15 05:35:49.194983,2025-07-15 05:39:59.549656,0 days 00:04:10.354673,relu,prod,0.006979119279359126,9,22,bell,COMPLETE
165,4.618516413756879e-06,2025-07-15 05:39:59.550622,2025-07-15 05:43:41.866843,0 days 00:03:42.316221,identity,min,0.008043943989373728,9,19,bell,COMPLETE
166,0.0027948932256549597,2025-07-15 05:43:41.867843,2025-07-15 05:47:21.517525,0 days 00:03:39.649682,identity,min,0.009110624683123294,8,20,sigmoid,COMPLETE
167,0.034307755529880524,2025-07-15 05:47:21.518419,2025-07-15 05:50:21.662263,0 days 00:03:00.143844,identity,prod,0.006718335620095578,9,14,bell,COMPLETE
168,0.00118860078509897,2025-07-15 05:50:21.663174,2025-07-15 05:53:41.293940,0 days 00:03:19.630766,identity,min,0.0009254358368312631,8,17,bell,COMPLETE
169,1.4771635505894665e-05,2025-07-15 05:53:41.294860,2025-07-15 05:57:05.421846,0 days 00:03:24.126986,identity,min,0.009938246167159713,8,18,gaussian,COMPLETE
170,4.9800859414972365e-05,2025-07-15 05:57:05.422794,2025-07-15 06:00:43.115888,0 days 00:03:37.693094,relu,min,0.00721507960111926,7,19,bell,COMPLETE
171,3.951082362618763e-06,2025-07-15 06:00:43.116829,2025-07-15 06:03:42.226588,0 days 00:02:59.109759,identity,min,0.008688725608376767,6,15,bell,COMPLETE
172,4.690872174251126e-06,2025-07-15 06:03:42.227551,2025-07-15 06:06:49.900985,0 days 00:03:07.673434,identity,min,0.007886645445404338,6,16,bell,COMPLETE
173,5.820543265144806e-06,2025-07-15 06:06:49.901915,2025-07-15 06:10:14.695826,0 days 00:03:24.793911,identity,min,0.009340975852653704,9,17,bell,COMPLETE
174,0.596110999584198,2025-07-15 06:10:14.696786,2025-07-15 06:14:43.416516,0 days 00:04:28.719730,identity,min,0.00013933236926882576,7,25,bell,COMPLETE
175,3.6995168102293974e-06,2025-07-15 06:14:43.417391,2025-07-15 06:17:51.326982,0 days 00:03:07.909591,identity,min,0.009959047470524791,6,16,bell,COMPLETE
176,3.6278049719840055e-06,2025-07-15 06:17:51.327968,2025-07-15 06:20:45.309363,0 days 00:02:53.981395,identity,min,0.008391873667283518,8,14,bell,COMPLETE
177,3.8099349239928415e-06,2025-07-15 06:20:45.310294,2025-07-15 06:24:13.855670,0 days 00:03:28.545376,identity,min,0.007407407008400295,7,18,bell,COMPLETE
178,3.876422852044925e-06,2025-07-15 06:24:13.856697,2025-07-15 06:27:17.926224,0 days 00:03:04.069527,identity,prod,0.006370718268830819,8,15,bell,COMPLETE
179,3.4943850550916977e-06,2025-07-15 06:27:17.927254,2025-07-15 06:30:17.388823,0 days 00:02:59.461569,identity,min,0.008840166768467739,6,15,bell,COMPLETE
180,0.005557536613196135,2025-07-15 06:30:17.389804,2025-07-15 06:33:24.799684,0 days 00:03:07.409880,identity,min,0.00794639236270532,9,15,bell,COMPLETE
181,0.0003595832095015794,2025-07-15 06:33:24.800654,2025-07-15 06:37:41.139387,0 days 00:04:16.338733,identity,min,0.00912195002986294,6,24,bell,COMPLETE
182,3.997647127107484e-06,2025-07-15 06:37:41.140320,2025-07-15 06:40:49.066134,0 days 00:03:07.925814,identity,min,0.008605025248974593,6,16,bell,COMPLETE
183,3.4151121326431166e-06,2025-07-15 06:40:49.067119,2025-07-15 06:43:48.546713,0 days 00:02:59.479594,identity,min,0.0071543118044538915,6,15,bell,COMPLETE
184,5.577054707828211e-06,2025-07-15 06:43:48.547679,2025-07-15 06:46:39.482664,0 days 00:02:50.934985,identity,min,0.007026905251740696,6,14,bell,COMPLETE
185,0.01617981679737568,2025-07-15 06:46:39.483655,2025-07-15 06:49:38.924679,0 days 00:02:59.441024,identity,min,0.007552929481441264,6,15,bell,COMPLETE
186,3.697956117321155e-06,2025-07-15 06:49:38.925681,2025-07-15 06:52:29.856498,0 days 00:02:50.930817,identity,min,0.005655179208313242,6,14,bell,COMPLETE
187,0.025655966252088547,2025-07-15 06:52:29.857667,2025-07-15 06:55:29.553724,0 days 00:02:59.696057,identity,min,0.006796648706502417,6,15,bell,COMPLETE
188,1.0030086741608102e-05,2025-07-15 06:55:29.554731,2025-07-15 06:58:51.031295,0 days 00:03:21.476564,identity,prod,0.006191193422316024,8,17,bell,COMPLETE
189,3.707297082655714e-06,2025-07-15 06:58:51.032242,2025-07-15 07:01:53.866247,0 days 00:03:02.834005,identity,min,0.008204144841740311,8,15,bell,COMPLETE
190,3.526916543705738e-06,2025-07-15 07:01:53.867239,2025-07-15 07:04:36.201814,0 days 00:02:42.334575,identity,min,0.008879006077455695,6,13,bell,COMPLETE
191,4.0962372622743715e-06,2025-07-15 07:04:36.202803,2025-07-15 07:07:33.989583,0 days 00:02:57.786780,identity,min,0.009067234145334068,6,13,bell,COMPLETE
192,0.00020690153178293258,2025-07-15 07:07:33.990552,2025-07-15 07:10:16.323135,0 days 00:02:42.332583,identity,min,0.007836967016778572,6,13,bell,COMPLETE
193,2.4307126295752823e-05,2025-07-15 07:10:16.324122,2025-07-15 07:12:50.215149,0 days 00:02:33.891027,identity,min,0.008639520869542268,6,12,bell,COMPLETE
194,0.0029898022767156363,2025-07-15 07:12:50.216125,2025-07-15 07:15:32.538704,0 days 00:02:42.322579,identity,min,0.0016597643675664716,6,13,bell,COMPLETE
195,3.973067123297369e-06,2025-07-15 07:15:32.539706,2025-07-15 07:18:23.038723,0 days 00:02:50.499017,identity,min,0.007178979629659862,6,14,bell,COMPLETE
196,0.1408298760652542,2025-07-15 07:18:23.039743,2025-07-15 07:22:13.956784,0 days 00:03:50.917041,identity,min,0.00802345614113728,6,21,bell,COMPLETE
197,0.0015816236846148968,2025-07-15 07:22:13.957759,2025-07-15 07:24:51.384715,0 days 00:02:37.426956,identity,prod,0.00920871052379143,9,12,sigmoid,COMPLETE
198,5.26631038155756e-06,2025-07-15 07:24:51.385763,2025-07-15 07:27:31.309451,0 days 00:02:39.923688,relu,min,0.0066215613204076654,5,14,bell,COMPLETE
199,3.705180006363662e-06,2025-07-15 07:27:31.310432,2025-07-15 07:31:42.443573,0 days 00:04:11.133141,identity,min,0.009960067001101996,8,23,bell,COMPLETE
200,3.4589238566695713e-06,2025-07-15 07:31:42.444540,2025-07-15 07:35:07.460991,0 days 00:03:25.016451,identity,min,0.00770268930612266,6,18,bell,COMPLETE
201,3.6958679174858844e-06,2025-07-15 07:35:07.461911,2025-07-15 07:38:31.360233,0 days 00:03:23.898322,identity,min,0.0074856725622449724,6,18,bell,COMPLETE
202,3.4799068089341745e-06,2025-07-15 07:38:31.361217,2025-07-15 07:42:02.021836,0 days 00:03:30.660619,identity,min,0.008410539054581164,6,19,bell,COMPLETE
203,7.1530521381646395e-06,2025-07-15 07:42:02.022800,2025-07-15 07:45:32.650714,0 days 00:03:30.627914,identity,min,0.008275385307895147,6,19,bell,COMPLETE
204,1.6526790204807185e-05,2025-07-15 07:45:32.651703,2025-07-15 07:49:03.461632,0 days 00:03:30.809929,identity,min,0.0072847341245493,6,19,bell,COMPLETE
205,3.7389729641290614e-06,2025-07-15 07:49:03.462599,2025-07-15 07:52:25.980100,0 days 00:03:22.517501,identity,min,0.008590475569116414,6,18,bell,COMPLETE
206,3.875297807098832e-06,2025-07-15 07:52:25.981081,2025-07-15 07:56:05.191010,0 days 00:03:39.209929,identity,min,0.006605694799700632,6,20,bell,COMPLETE
207,3.8098237382655498e-06,2025-07-15 07:56:05.192012,2025-07-15 07:59:32.942649,0 days 00:03:27.750637,identity,prod,0.007648173420726592,6,19,gaussian,COMPLETE
208,5.272579983284231e-06,2025-07-15 07:59:32.943656,2025-07-15 08:02:46.923651,0 days 00:03:13.979995,identity,min,0.0059795169036396005,6,17,bell,COMPLETE
209,3.7886495647398988e-06,2025-07-15 08:02:46.924613,2025-07-15 08:05:15.970993,0 days 00:02:29.046380,identity,min,0.008980221936929562,6,11,bell,COMPLETE
210,4.793837069883011e-05,2025-07-15 08:05:15.971938,2025-07-15 08:08:38.713645,0 days 00:03:22.741707,identity,min,0.0071378523446253405,6,18,bell,COMPLETE
211,3.7162053558859043e-06,2025-07-15 08:08:38.714570,2025-07-15 08:11:52.612724,0 days 00:03:13.898154,identity,min,0.008133248808789828,9,16,bell,COMPLETE
212,3.633869710029103e-06,2025-07-15 08:11:52.613917,2025-07-15 08:16:06.235532,0 days 00:04:13.621615,identity,min,0.009073195672379245,6,24,bell,COMPLETE
213,8.605596121924464e-06,2025-07-15 08:16:06.236510,2025-07-15 08:19:06.688736,0 days 00:03:00.452226,identity,min,0.008001122970743322,8,15,bell,COMPLETE
214,3.688265223900089e-06,2025-07-15 08:19:06.689721,2025-07-15 08:22:20.626209,0 days 00:03:13.936488,identity,min,0.008688367076132996,6,17,bell,COMPLETE
215,9.651021537138149e-05,2025-07-15 08:22:20.627205,2025-07-15 08:26:52.469578,0 days 00:04:31.842373,identity,prod,0.00995239885101255,9,25,bell,COMPLETE
216,3.6985934457334224e-06,2025-07-15 08:26:52.470524,2025-07-15 08:30:31.783640,0 days 00:03:39.313116,identity,min,0.0074578159709510075,6,20,bell,COMPLETE
217,2.8670337997027673e-05,2025-07-15 08:30:31.784596,2025-07-15 08:33:24.422421,0 days 00:02:52.637825,relu,min,0.006782059328154156,7,14,bell,COMPLETE
218,1.6220097677432932e-05,2025-07-15 08:33:24.423401,2025-07-15 08:36:58.422194,0 days 00:03:33.998793,identity,min,0.008309084594198362,8,19,bell,COMPLETE
219,4.739440555567853e-06,2025-07-15 08:36:58.423207,2025-07-15 08:39:55.342931,0 days 00:02:56.919724,identity,min,0.00917107568199111,6,15,bell,COMPLETE
220,0.01021097507327795,2025-07-15 08:39:55.343923,2025-07-15 08:43:27.360708,0 days 00:03:32.016785,identity,prod,0.007724308510420538,9,18,bell,COMPLETE
221,3.765760993701406e-06,2025-07-15 08:43:27.361736,2025-07-15 08:46:36.290281,0 days 00:03:08.928545,identity,min,0.009957789482707353,7,16,bell,COMPLETE
222,3.565083034118288e-06,2025-07-15 08:46:36.291414,2025-07-15 08:49:41.727777,0 days 00:03:05.436363,identity,min,0.00927070432380994,6,16,bell,COMPLETE
223,3.510700253173127e-06,2025-07-15 08:49:41.728724,2025-07-15 08:52:55.596807,0 days 00:03:13.868083,identity,min,0.0086039691144888,6,17,bell,COMPLETE
224,3.6543392525345553e-06,2025-07-15 08:52:55.597804,2025-07-15 08:56:09.500809,0 days 00:03:13.903005,identity,min,0.008327535333676136,6,17,bell,COMPLETE
225,3.629974571595085e-06,2025-07-15 08:56:09.501796,2025-07-15 08:59:23.532670,0 days 00:03:14.030874,identity,min,0.0071517369401132395,6,17,bell,COMPLETE
226,0.004842376336455345,2025-07-15 08:59:23.533622,2025-07-15 09:02:46.254035,0 days 00:03:22.720413,identity,min,0.008660177681667259,6,18,bell,COMPLETE
227,0.09965316206216812,2025-07-15 09:02:46.255024,2025-07-15 09:06:17.320273,0 days 00:03:31.065249,identity,min,0.0006026066632389923,6,19,bell,COMPLETE
228,3.8114953895274084e-06,2025-07-15 09:06:17.321178,2025-07-15 09:10:05.337983,0 days 00:03:48.016805,identity,min,0.007771678055943453,6,21,bell,COMPLETE
229,3.765266455957317e-06,2025-07-15 09:10:05.338967,2025-07-15 09:12:50.269727,0 days 00:02:44.930760,identity,prod,0.006389211551050183,8,13,bell,COMPLETE
230,3.7200986753305187e-06,2025-07-15 09:12:50.270605,2025-07-15 09:16:12.545816,0 days 00:03:22.275211,identity,min,0.007062861223254163,9,17,bell,COMPLETE
231,3.831504272966413e-06,2025-07-15 09:16:12.546789,2025-07-15 09:20:00.168022,0 days 00:03:47.621233,identity,min,0.009265817806898339,7,16,bell,COMPLETE
232,3.803356548814918e-06,2025-07-15 09:20:00.168993,2025-07-15 09:23:05.735301,0 days 00:03:05.566308,identity,min,0.00909204004579698,6,16,bell,COMPLETE
233,3.5811424368148437e-06,2025-07-15 09:23:05.736295,2025-07-15 09:26:02.914922,0 days 00:02:57.178627,identity,min,0.008181451313553825,6,15,bell,COMPLETE
234,3.712110992637463e-05,2025-07-15 09:26:02.915979,2025-07-15 09:29:11.283206,0 days 00:03:08.367227,identity,min,0.007888240511419006,7,16,bell,COMPLETE
235,3.5147115795552963e-06,2025-07-15 09:29:11.284183,2025-07-15 09:32:25.440505,0 days 00:03:14.156322,identity,min,0.008649825457056316,6,17,bell,COMPLETE
236,3.5392063182371203e-06,2025-07-15 09:32:25.441484,2025-07-15 09:35:39.686139,0 days 00:03:14.244655,identity,min,0.008501562866223684,6,17,bell,COMPLETE
237,3.5385533010412473e-06,2025-07-15 09:35:39.687178,2025-07-15 09:38:53.487017,0 days 00:03:13.799839,identity,min,0.007484326185552256,6,17,bell,COMPLETE
238,0.0005537377437576652,2025-07-15 09:38:53.487969,2025-07-15 09:42:02.408696,0 days 00:03:08.920727,identity,min,0.0073028381018452005,6,17,sigmoid,COMPLETE
239,1.316388487815857,2025-07-15 09:42:02.409637,2025-07-15 09:45:25.467424,0 days 00:03:23.057787,relu,min,0.006654030802280185,6,18,bell,COMPLETE
240,3.8429006963269785e-06,2025-07-15 09:45:25.468420,2025-07-15 09:48:40.182425,0 days 00:03:14.714005,identity,prod,0.007604714794372653,6,17,bell,COMPLETE
241,3.5456937439448666e-06,2025-07-15 09:48:40.183499,2025-07-15 09:51:53.657272,0 days 00:03:13.473773,identity,min,0.008459140017083793,6,17,bell,COMPLETE
242,3.6913879739586264e-06,2025-07-15 09:51:53.658189,2025-07-15 09:55:07.440945,0 days 00:03:13.782756,identity,min,0.008559517629354496,6,17,bell,COMPLETE
243,0.0016078645130619407,2025-07-15 09:55:07.441890,2025-07-15 09:58:28.948659,0 days 00:03:21.506769,identity,min,0.007437739652978868,6,18,bell,COMPLETE
244,3.88355101677007e-06,2025-07-15 09:58:28.949715,2025-07-15 10:01:42.541013,0 days 00:03:13.591298,identity,min,0.00809542908482305,6,17,bell,COMPLETE
245,0.00011554127559065819,2025-07-15 10:01:42.541986,2025-07-15 10:05:04.807350,0 days 00:03:22.265364,identity,min,0.006837154088633649,6,18,bell,COMPLETE
246,4.033312507090159e-06,2025-07-15 10:05:04.808284,2025-07-15 10:08:18.838515,0 days 00:03:14.030231,identity,min,0.008749579391936482,6,17,bell,COMPLETE
247,6.92638786858879e-06,2025-07-15 10:08:18.839522,2025-07-15 10:11:41.287875,0 days 00:03:22.448353,identity,min,0.0074962619709967844,7,18,gaussian,COMPLETE
248,3.440942919041845e-06,2025-07-15 10:11:41.288849,2025-07-15 10:14:30.092692,0 days 00:02:48.803843,identity,min,0.006272199791714142,6,14,bell,COMPLETE
249,3.520407062751474e-06,2025-07-15 10:14:30.093652,2025-07-15 10:17:19.036227,0 days 00:02:48.942575,identity,min,0.005859335808611506,6,14,bell,COMPLETE
250,3.6147041555523174e-06,2025-07-15 10:17:19.037157,2025-07-15 10:20:11.283543,0 days 00:02:52.246386,identity,min,0.005426283263181615,7,14,bell,COMPLETE
251,1.0982842468365561e-05,2025-07-15 10:20:11.284489,2025-07-15 10:23:01.335518,0 days 00:02:50.051029,identity,prod,0.006084135551965874,6,14,bell,COMPLETE
252,3.913520231435541e-06,2025-07-15 10:23:01.336510,2025-07-15 10:25:58.681700,0 days 00:02:57.345190,identity,min,0.006206357703799196,6,15,bell,COMPLETE
253,0.0013063556980341673,2025-07-15 10:25:58.682649,2025-07-15 10:28:47.791190,0 days 00:02:49.108541,identity,min,0.006500360561689377,6,14,bell,COMPLETE
254,9.458314707444515e-06,2025-07-15 10:28:47.792162,2025-07-15 10:31:35.830309,0 days 00:02:48.038147,identity,min,0.0058009393259894635,9,13,bell,COMPLETE
255,0.0017453596228733659,2025-07-15 10:31:35.831243,2025-07-15 10:34:37.879742,0 days 00:03:02.048499,relu,prod,0.0012260897323817515,7,15,bell,COMPLETE
256,3.609821760619525e-06,2025-07-15 10:34:37.880734,2025-07-15 10:37:26.401022,0 days 00:02:48.520288,identity,min,0.006927170577113093,6,14,bell,COMPLETE
257,0.003619936527684331,2025-07-15 10:37:26.402011,2025-07-15 10:40:23.417306,0 days 00:02:57.015295,identity,min,0.009281671862838821,6,15,bell,COMPLETE
258,0.005304582417011261,2025-07-15 10:40:23.418239,2025-07-15 10:43:03.719515,0 days 00:02:40.301276,identity,min,0.005053276581631278,6,13,bell,COMPLETE
259,3.960530648328131e-06,2025-07-15 10:43:03.720433,2025-07-15 10:46:00.136050,0 days 00:02:56.415617,identity,min,0.007959693899462508,9,14,bell,COMPLETE
260,0.008899955078959465,2025-07-15 10:46:00.136987,2025-07-15 10:49:35.770138,0 days 00:03:35.633151,identity,prod,0.006883124534604694,7,19,bell,COMPLETE
261,0.00011516777885844931,2025-07-15 10:49:35.771110,2025-07-15 10:52:32.727058,0 days 00:02:56.955948,identity,min,0.006295399289407845,6,15,bell,COMPLETE
262,3.967702014051611e-06,2025-07-15 10:52:32.728075,2025-07-15 10:55:04.542735,0 days 00:02:31.814660,identity,min,0.009467688200673997,6,12,bell,COMPLETE
263,6.942924301256426e-06,2025-07-15 10:55:04.543837,2025-07-15 10:58:52.264378,0 days 00:03:47.720541,identity,min,0.009947474154193715,9,20,bell,COMPLETE
264,0.0003723670379258692,2025-07-15 10:58:52.265428,2025-07-15 11:01:52.698897,0 days 00:03:00.433469,identity,min,0.0026047974912009114,7,15,bell,COMPLETE
265,0.0007618096424266696,2025-07-15 11:01:52.699838,2025-07-15 11:04:37.201059,0 days 00:02:44.501221,identity,prod,0.007904082161434465,6,14,sigmoid,COMPLETE
266,0.00018175385775975883,2025-07-15 11:04:37.202049,2025-07-15 11:07:17.381793,0 days 00:02:40.179744,relu,min,0.006995339516387638,6,13,bell,COMPLETE
267,0.004405644256621599,2025-07-15 11:07:17.382850,2025-07-15 11:10:22.711204,0 days 00:03:05.328354,identity,min,0.005659746740916632,6,16,bell,COMPLETE
268,0.07380013912916183,2025-07-15 11:10:22.712158,2025-07-15 11:14:02.582965,0 days 00:03:39.870807,identity,min,0.008656558550920294,9,19,bell,COMPLETE
269,3.522903853081516e-06,2025-07-15 11:14:02.584010,2025-07-15 11:18:06.796941,0 days 00:04:04.212931,identity,min,0.0077621525062710394,6,23,bell,COMPLETE
270,5.696820153389126e-06,2025-07-15 11:18:06.797874,2025-07-15 11:22:07.880294,0 days 00:04:01.082420,identity,min,0.00734714086505605,6,23,gaussian,COMPLETE
271,4.007475581602193e-06,2025-07-15 11:22:07.881279,2025-07-15 11:25:55.030963,0 days 00:03:47.149684,identity,prod,0.006493455999065775,5,23,bell,COMPLETE
272,3.916209152521333e-06,2025-07-15 11:25:55.031949,2025-07-15 11:28:52.152332,0 days 00:02:57.120383,identity,min,0.00790775697228773,6,15,bell,COMPLETE
273,7.384880518657155e-06,2025-07-15 11:28:52.153339,2025-07-15 11:31:44.212440,0 days 00:02:52.059101,identity,min,0.007159330391174032,7,14,bell,COMPLETE
274,3.740838565136073e-06,2025-07-15 11:31:44.213418,2025-07-15 11:34:41.374449,0 days 00:02:57.161031,identity,min,0.00817775425884674,6,15,bell,COMPLETE
275,0.0013159442460164428,2025-07-15 11:34:41.375470,2025-07-15 11:39:02.905994,0 days 00:04:21.530524,identity,min,0.006042492513212085,9,24,bell,COMPLETE
276,4.2986016524082515e-06,2025-07-15 11:39:02.907014,2025-07-15 11:43:07.967758,0 days 00:04:05.060744,identity,prod,0.0077224296337642315,6,23,bell,COMPLETE
277,0.0013200643006712198,2025-07-15 11:43:07.968680,2025-07-15 11:47:03.442108,0 days 00:03:55.473428,identity,min,0.006723451593640826,6,22,bell,COMPLETE
278,0.04100755974650383,2025-07-15 11:47:03.443235,2025-07-15 11:49:46.682265,0 days 00:02:43.239030,relu,min,0.008816105193253095,7,13,bell,COMPLETE
279,3.925776127289282e-06,2025-07-15 11:49:46.683265,2025-07-15 11:52:38.272803,0 days 00:02:51.589538,identity,min,0.007207036998272114,8,14,bell,COMPLETE
280,0.00038035487523302436,2025-07-15 11:52:38.273826,2025-07-15 11:56:25.441867,0 days 00:03:47.168041,identity,min,0.008299307131617742,6,21,bell,COMPLETE
281,5.098533620184753e-06,2025-07-15 11:56:25.442892,2025-07-15 12:00:31.568255,0 days 00:04:06.125363,identity,prod,0.007799342113575021,9,22,bell,COMPLETE
282,3.6552448818838457e-06,2025-07-15 12:00:31.569256,2025-07-15 12:04:02.474625,0 days 00:03:30.905369,identity,min,0.006527033129642609,6,19,bell,COMPLETE
283,0.14678598940372467,2025-07-15 12:04:02.475664,2025-07-15 12:06:59.371914,0 days 00:02:56.896250,identity,min,0.0031741225783885074,6,15,bell,COMPLETE
284,3.864470272674225e-06,2025-07-15 12:06:59.372971,2025-07-15 12:09:30.918374,0 days 00:02:31.545403,identity,min,0.00905626926605885,7,11,bell,COMPLETE
285,4.966018423147034e-06,2025-07-15 12:09:30.919404,2025-07-15 12:12:19.702398,0 days 00:02:48.782994,identity,min,0.005380449647009519,6,14,bell,COMPLETE
286,4.9354312068317086e-06,2025-07-15 12:12:19.703342,2025-07-15 12:15:35.171960,0 days 00:03:15.468618,identity,prod,0.007493609290646072,9,16,bell,COMPLETE
287,0.0004282604204490781,2025-07-15 12:15:35.172976,2025-07-15 12:18:56.265391,0 days 00:03:21.092415,identity,min,0.008487191634637332,7,18,sigmoid,COMPLETE
288,3.865740836772602e-06,2025-07-15 12:18:56.266400,2025-07-15 12:21:44.887562,0 days 00:02:48.621162,identity,min,0.005990893562408192,6,14,bell,COMPLETE
289,3.6868764254904818e-06,2025-07-15 12:21:44.888556,2025-07-15 12:25:23.671374,0 days 00:03:38.782818,identity,min,0.00692871393165025,6,20,bell,COMPLETE
290,9.532926014799159e-06,2025-07-15 12:25:23.672395,2025-07-15 12:29:31.153331,0 days 00:04:07.480936,relu,min,0.009058282568577686,8,23,bell,COMPLETE
291,3.499249942251481e-06,2025-07-15 12:29:31.154390,2025-07-15 12:33:44.652670,0 days 00:04:13.498280,identity,prod,0.00793111772229184,6,24,bell,COMPLETE
292,3.683884187921649e-06,2025-07-15 12:33:44.653717,2025-07-15 12:38:07.935318,0 days 00:04:23.281601,identity,prod,0.008221472462072214,9,24,bell,COMPLETE
293,0.00016052108549047261,2025-07-15 12:38:07.936356,2025-07-15 12:42:16.811147,0 days 00:04:08.874791,identity,prod,0.007630711504925009,6,24,gaussian,COMPLETE
294,5.130998761160299e-05,2025-07-15 12:42:16.812123,2025-07-15 12:45:52.333241,0 days 00:03:35.521118,identity,prod,0.001936860178703859,7,19,bell,COMPLETE
295,3.811673741438426e-05,2025-07-15 12:45:52.334293,2025-07-15 12:50:06.021698,0 days 00:04:13.687405,identity,prod,0.008631766245240114,6,24,bell,COMPLETE
296,3.6056385397387203e-06,2025-07-15 12:50:06.022789,2025-07-15 12:52:38.772717,0 days 00:02:32.749928,identity,prod,0.009996401039000133,6,12,bell,COMPLETE
297,1.2978644917893689e-05,2025-07-15 12:52:38.773786,2025-07-15 12:56:47.189841,0 days 00:04:08.416055,identity,prod,0.007263501081471485,8,23,bell,COMPLETE
298,4.157583589403657e-06,2025-07-15 12:56:47.190885,2025-07-15 12:59:28.255340,0 days 00:02:41.064455,identity,prod,0.008159917907998223,6,13,bell,COMPLETE
299,4.241452643327648e-06,2025-07-15 12:59:28.256417,2025-07-15 13:02:58.385349,0 days 00:03:30.128932,identity,min,0.00913823736644345,9,18,bell,COMPLETE
300,3.7636170873156516e-06,2025-07-15 13:02:58.386503,2025-07-15 13:06:29.910132,0 days 00:03:31.523629,identity,prod,0.007762958075046598,6,19,bell,COMPLETE
301,6.423063041438581e-06,2025-07-15 13:06:29.911160,2025-07-15 13:10:42.520561,0 days 00:04:12.609401,identity,min,0.006888351471589291,6,24,bell,COMPLETE
302,3.519064193824306e-06,2025-07-15 13:10:42.521609,2025-07-15 13:14:25.836663,0 days 00:03:43.315054,relu,min,0.00912926750480063,7,20,bell,COMPLETE
303,3.3590581551834475e-06,2025-07-15 13:14:25.837760,2025-07-15 13:16:41.204644,0 days 00:02:15.366884,relu,min,0.00817368934905382,7,9,bell,COMPLETE
304,0.003758917097002268,2025-07-15 13:16:41.205597,2025-07-15 13:18:38.949501,0 days 00:01:57.743904,relu,min,0.009289220824774675,7,7,bell,COMPLETE
305,1.3204221725463867,2025-07-15 13:18:38.950513,2025-07-15 13:20:29.090919,0 days 00:01:50.140406,relu,prod,0.008197551398397332,7,6,bell,COMPLETE
306,0.000949975335970521,2025-07-15 13:20:29.091814,2025-07-15 13:24:20.696248,0 days 00:03:51.604434,relu,min,0.008503446063158036,7,21,bell,COMPLETE
307,3.414478214835981e-06,2025-07-15 13:24:20.697290,2025-07-15 13:26:35.527999,0 days 00:02:14.830709,relu,min,0.009966927423658518,7,9,bell,COMPLETE
308,1.3189793825149536,2025-07-15 13:26:35.528961,2025-07-15 13:28:50.178915,0 days 00:02:14.649954,relu,min,0.009907995704215022,7,9,bell,COMPLETE
309,7.648998689546715e-06,2025-07-15 13:28:50.179990,2025-07-15 13:30:56.125970,0 days 00:02:05.945980,relu,min,0.009140465415760596,7,8,bell,COMPLETE
310,1.3126665353775024,2025-07-15 13:30:56.126989,2025-07-15 13:33:14.042487,0 days 00:02:17.915498,relu,prod,0.009965741483583701,7,9,bell,COMPLETE
311,0.0004059835337102413,2025-07-15 13:33:14.043652,2025-07-15 13:35:17.453336,0 days 00:02:03.409684,relu,min,0.008880195597758732,7,8,sigmoid,COMPLETE
312,3.955340616812464e-06,2025-07-15 13:35:17.454379,2025-07-15 13:37:37.745381,0 days 00:02:20.291002,relu,min,0.00853535125783497,7,9,bell,COMPLETE
313,0.0006121658952906728,2025-07-15 13:37:37.746509,2025-07-15 13:41:14.095251,0 days 00:03:36.348742,relu,min,0.007446234687824323,7,19,bell,COMPLETE
314,1.1483879089355469,2025-07-15 13:41:14.096331,2025-07-15 13:45:04.067234,0 days 00:03:49.970903,relu,min,0.008185737586133463,7,20,bell,COMPLETE
315,3.895721420121845e-06,2025-07-15 13:45:04.068276,2025-07-15 13:47:25.557041,0 days 00:02:21.488765,relu,prod,0.009263387038703205,7,9,bell,COMPLETE
316,0.9785663485527039,2025-07-15 13:47:25.558107,2025-07-15 13:49:49.268745,0 days 00:02:23.710638,relu,min,0.0008250397103848104,7,10,gaussian,COMPLETE
317,0.6162171959877014,2025-07-15 13:49:49.269870,2025-07-15 13:53:43.148599,0 days 00:03:53.878729,relu,min,0.009989578814597172,7,20,bell,COMPLETE
318,3.7247862110234564e-06,2025-07-15 13:53:43.149685,2025-07-15 13:57:17.890260,0 days 00:03:34.740575,relu,min,0.007265810578691482,7,18,bell,COMPLETE
319,4.61651643490768e-06,2025-07-15 13:57:17.891379,2025-07-15 14:00:36.049362,0 days 00:03:18.157983,relu,min,0.008288184585530163,9,16,bell,COMPLETE
