number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,state
37,0.0004857202875427902,2025-07-15 15:16:59.880373,2025-07-15 15:20:46.772853,0 days 00:03:46.892480,identity,16,49,0.00027266158451011685,18,COMPLETE
38,0.0007763249450363219,2025-07-15 15:20:46.773709,2025-07-15 15:22:28.694975,0 days 00:01:41.921266,relu,128,102,0.00200406258351775,20,COMPLETE
39,6.2000303842069115e-06,2025-07-15 15:22:28.695824,2025-07-15 15:27:34.117805,0 days 00:05:05.421981,identity,16,113,0.0014512294707385877,14,COMPLETE
40,1.0137211575056426e-05,2025-07-15 15:27:34.118651,2025-07-15 15:28:57.586097,0 days 00:01:23.467446,identity,64,89,0.0028795216513369244,13,COMPLETE
41,5.878180218132911e-06,2025-07-15 15:28:57.586956,2025-07-15 15:32:42.824251,0 days 00:03:45.237295,identity,16,117,0.0013165773144337414,12,COMPLETE
42,4.928248017677106e-06,2025-07-15 15:32:42.825136,2025-07-15 15:37:37.547631,0 days 00:04:54.722495,identity,16,116,0.0012540084202070003,15,COMPLETE
43,5.8172099670628086e-06,2025-07-15 15:37:37.548510,2025-07-15 15:41:32.672903,0 days 00:03:55.124393,identity,16,119,0.0006865596895687202,12,COMPLETE
44,6.2995950429467484e-06,2025-07-15 15:41:32.673775,2025-07-15 15:45:30.237536,0 days 00:03:57.563761,identity,16,119,0.000614169877253836,12,COMPLETE
45,4.988056389265694e-06,2025-07-15 15:45:30.238406,2025-07-15 15:52:08.957330,0 days 00:06:38.718924,identity,16,107,0.0004915359259839543,15,COMPLETE
46,0.0004619142273440957,2025-07-15 15:52:08.958280,2025-07-15 15:53:18.714632,0 days 00:01:09.756352,identity,128,104,0.00047366430659589987,14,COMPLETE
47,1.3169734477996826,2025-07-15 15:53:18.715282,2025-07-15 16:01:23.410176,0 days 00:08:04.694894,relu,16,106,0.00029618187728755707,15,COMPLETE
48,4.496489509620005e-06,2025-07-15 16:01:23.411099,2025-07-15 16:04:03.185609,0 days 00:02:39.774510,identity,32,109,0.0009005494579040507,16,COMPLETE
49,4.418059688759968e-05,2025-07-15 16:04:03.186463,2025-07-15 16:16:11.536836,0 days 00:12:08.350373,identity,16,113,0.00015616105403885692,15,COMPLETE
50,5.185060672374675e-06,2025-07-15 16:16:11.537680,2025-07-15 16:31:33.620039,0 days 00:15:22.082359,identity,16,108,0.0008837234179340676,17,COMPLETE
51,7.659479706489947e-06,2025-07-15 16:31:33.620926,2025-07-15 16:33:53.779533,0 days 00:02:20.158607,identity,32,100,0.0006257576275599813,16,COMPLETE
52,1.1749747500289232e-05,2025-07-15 16:33:53.780438,2025-07-15 16:36:16.678263,0 days 00:02:22.897825,identity,32,91,0.00046569851078993586,16,COMPLETE
53,6.050738193152938e-06,2025-07-15 16:36:16.679119,2025-07-15 16:38:34.700062,0 days 00:02:18.020943,identity,32,110,0.0010300184256364906,14,COMPLETE
54,0.0005602071760222316,2025-07-15 16:38:34.700905,2025-07-15 16:41:11.086542,0 days 00:02:36.385637,identity,32,122,0.00023077875731947274,15,COMPLETE
55,1.1329663720971439e-05,2025-07-15 16:41:11.087393,2025-07-15 16:43:25.285380,0 days 00:02:14.197987,identity,32,81,0.0021481876462598614,17,COMPLETE
56,7.592696874780813e-06,2025-07-15 16:43:25.286232,2025-07-15 16:51:28.381927,0 days 00:08:03.095695,identity,16,102,0.0015673833070201913,13,COMPLETE
57,1.0461067176947836e-05,2025-07-15 16:51:28.382756,2025-07-15 16:54:56.325844,0 days 00:03:27.943088,identity,16,62,0.0008065630726731176,16,COMPLETE
58,0.0002639495360199362,2025-07-15 16:54:56.326686,2025-07-15 16:57:04.382252,0 days 00:02:08.055566,relu,32,85,0.0003290410197391497,15,COMPLETE
59,1.4846888007014059e-05,2025-07-15 16:57:04.383125,2025-07-15 17:00:48.312809,0 days 00:03:43.929684,identity,16,54,0.0031521162954528366,17,COMPLETE
