number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
148,6.2846752371115144e-06,2025-07-15 00:17:03.108622,2025-07-15 00:18:48.389881,0 days 00:01:45.281259,identity,prod,0.008521164999074725,9,19,gaussian,COMPLETE
149,3.8050118291721446e-06,2025-07-15 00:18:48.390795,2025-07-15 00:20:32.027452,0 days 00:01:43.636657,identity,prod,0.007306712470023947,8,18,bell,COMPLETE
150,4.44079159933608e-06,2025-07-15 00:20:32.028352,2025-07-15 00:22:21.025310,0 days 00:01:48.996958,identity,prod,0.005473962518104716,8,20,bell,COMPLETE
151,6.124960691522574e-06,2025-07-15 00:22:21.026254,2025-07-15 00:24:05.265967,0 days 00:01:44.239713,identity,prod,0.008730459991944241,9,17,bell,COMPLETE
152,4.001726665592287e-06,2025-07-15 00:24:05.266935,2025-07-15 00:25:43.955156,0 days 00:01:38.688221,identity,prod,0.009315858222520294,9,15,bell,COMPLETE
153,3.960289632232161e-06,2025-07-15 00:25:43.956049,2025-07-15 00:27:14.127596,0 days 00:01:30.171547,identity,prod,0.00985737145233965,9,12,bell,COMPLETE
154,9.082627911993768e-06,2025-07-15 00:27:14.128516,2025-07-15 00:28:45.005259,0 days 00:01:30.876743,identity,prod,0.00798861822282105,9,11,bell,COMPLETE
155,6.848530119896168e-06,2025-07-15 00:28:45.006145,2025-07-15 00:30:20.833637,0 days 00:01:35.827492,identity,prod,0.006570020615932536,9,14,bell,COMPLETE
156,3.5050170481554233e-06,2025-07-15 00:30:20.834550,2025-07-15 00:31:59.421378,0 days 00:01:38.586828,identity,prod,0.008943431849438268,9,15,bell,COMPLETE
157,3.3275831810897216e-05,2025-07-15 00:31:59.422341,2025-07-15 00:33:40.600476,0 days 00:01:41.178135,identity,prod,0.007343630254625218,8,17,bell,COMPLETE
158,1.3167331218719482,2025-07-15 00:33:40.601406,2025-07-15 00:35:13.123427,0 days 00:01:32.522021,relu,min,0.005969082480146382,8,16,sigmoid,COMPLETE
159,1.2614874322025571e-05,2025-07-15 00:35:13.124372,2025-07-15 00:37:00.731672,0 days 00:01:47.607300,identity,prod,0.008186956006040264,9,18,bell,COMPLETE
160,3.675634843602893e-06,2025-07-15 00:37:00.732589,2025-07-15 00:38:29.543765,0 days 00:01:28.811176,identity,prod,0.009157762442952458,9,10,bell,COMPLETE
161,3.7316485759220086e-06,2025-07-15 00:38:29.544668,2025-07-15 00:39:58.315535,0 days 00:01:28.770867,identity,prod,0.009118836016819763,9,10,bell,COMPLETE
162,3.757065314857755e-06,2025-07-15 00:39:58.316446,2025-07-15 00:41:27.102120,0 days 00:01:28.785674,identity,prod,0.008627804733382346,9,10,bell,COMPLETE
163,4.046225512865931e-06,2025-07-15 00:41:27.103065,2025-07-15 00:42:58.821711,0 days 00:01:31.718646,identity,prod,0.009972560142497634,9,11,bell,COMPLETE
164,3.902781827491708e-06,2025-07-15 00:42:58.822599,2025-07-15 00:44:29.870729,0 days 00:01:31.048130,identity,prod,0.006944559921463092,9,12,bell,COMPLETE
165,7.132852260838263e-06,2025-07-15 00:44:29.871646,2025-07-15 00:46:09.284669,0 days 00:01:39.413023,identity,prod,0.007925870142239845,9,15,bell,COMPLETE
166,0.0021460806019604206,2025-07-15 00:46:09.285577,2025-07-15 00:48:10.818280,0 days 00:02:01.532703,identity,prod,0.004522415471308293,9,23,bell,COMPLETE
167,3.7009326661063824e-06,2025-07-15 00:48:10.819225,2025-07-15 00:49:36.815173,0 days 00:01:25.995948,identity,prod,0.009090251963572363,8,10,bell,COMPLETE
168,0.00568911200389266,2025-07-15 00:49:36.816059,2025-07-15 00:50:57.088115,0 days 00:01:20.272056,identity,prod,0.0013894793612963241,8,8,bell,COMPLETE
169,4.365346740087261e-06,2025-07-15 00:50:57.089049,2025-07-15 00:52:47.627041,0 days 00:01:50.537992,identity,prod,0.005321756775447895,9,19,bell,COMPLETE
170,5.400195277616149e-06,2025-07-15 00:52:47.627990,2025-07-15 00:54:32.268026,0 days 00:01:44.640036,relu,prod,0.00635428159512131,8,18,bell,COMPLETE
171,7.181687124102609e-06,2025-07-15 00:54:32.268982,2025-07-15 00:56:05.968298,0 days 00:01:33.699316,identity,prod,0.009349465463299069,9,13,bell,COMPLETE
172,3.7140523545531323e-06,2025-07-15 00:56:05.969269,2025-07-15 00:57:31.939891,0 days 00:01:25.970622,identity,prod,0.007519678342554128,9,9,bell,COMPLETE
173,3.934022061002906e-06,2025-07-15 00:57:31.940861,2025-07-15 00:59:11.414532,0 days 00:01:39.473671,identity,prod,0.008473041187115171,9,15,bell,COMPLETE
174,6.3311808844446205e-06,2025-07-15 00:59:11.415442,2025-07-15 01:00:48.140077,0 days 00:01:36.724635,identity,prod,0.006893800413197602,9,14,bell,COMPLETE
175,3.1618237699149176e-05,2025-07-15 01:00:48.141086,2025-07-15 01:02:23.145677,0 days 00:01:35.004591,identity,min,0.009907761054793834,9,14,bell,COMPLETE
176,4.176669790467713e-06,2025-07-15 01:02:23.146592,2025-07-15 01:03:56.923674,0 days 00:01:33.777082,identity,prod,0.007887581699022496,9,13,bell,COMPLETE
177,0.001702542300336063,2025-07-15 01:03:56.924609,2025-07-15 01:05:29.116888,0 days 00:01:32.192279,identity,prod,0.00904671402130432,8,15,gaussian,COMPLETE
178,4.404556420922745e-06,2025-07-15 01:05:29.117834,2025-07-15 01:07:00.723557,0 days 00:01:31.605723,identity,prod,0.006069905000359652,9,11,bell,COMPLETE
179,0.003510864684358239,2025-07-15 01:07:00.724458,2025-07-15 01:08:28.890624,0 days 00:01:28.166166,identity,prod,0.004965558673094273,8,12,bell,COMPLETE
180,3.824623945547501e-06,2025-07-15 01:08:28.891538,2025-07-15 01:10:22.376664,0 days 00:01:53.485126,identity,prod,0.008390138428053064,9,20,bell,COMPLETE
181,4.220189111947548e-06,2025-07-15 01:10:22.377574,2025-07-15 01:11:48.525774,0 days 00:01:26.148200,identity,prod,0.009130400633530798,8,10,bell,COMPLETE
182,4.265763436706038e-06,2025-07-15 01:11:48.526658,2025-07-15 01:13:11.790892,0 days 00:01:23.264234,identity,prod,0.007328436143007717,8,9,bell,COMPLETE
183,0.05079750716686249,2025-07-15 01:13:11.791821,2025-07-15 01:14:38.001864,0 days 00:01:26.210043,identity,prod,0.009043517217108452,8,10,bell,COMPLETE
184,3.7788395275129005e-06,2025-07-15 01:14:38.002769,2025-07-15 01:16:01.261318,0 days 00:01:23.258549,identity,prod,0.008373772352212434,8,9,bell,COMPLETE
185,3.924980319425231e-06,2025-07-15 01:16:01.262205,2025-07-15 01:17:40.122312,0 days 00:01:38.860107,identity,prod,0.009859454799952452,8,16,bell,COMPLETE
186,3.685828005473013e-06,2025-07-15 01:17:40.123254,2025-07-15 01:19:08.821128,0 days 00:01:28.697874,identity,prod,0.006674173967220209,8,11,bell,COMPLETE
187,0.0004891016287729144,2025-07-15 01:19:08.822022,2025-07-15 01:20:40.690742,0 days 00:01:31.868720,identity,prod,0.006454465685699114,9,11,bell,COMPLETE
188,4.454191639524652e-06,2025-07-15 01:20:40.691634,2025-07-15 01:22:09.084539,0 days 00:01:28.392905,relu,prod,0.005911625187849944,8,12,bell,COMPLETE
189,4.645160515792668e-06,2025-07-15 01:22:09.085433,2025-07-15 01:23:35.948361,0 days 00:01:26.862928,identity,min,0.007582906414302661,5,14,bell,COMPLETE
190,0.14451512694358826,2025-07-15 01:23:35.949267,2025-07-15 01:25:04.474701,0 days 00:01:28.525434,identity,prod,0.005535131251129279,9,13,sigmoid,COMPLETE
191,4.107642325834604e-06,2025-07-15 01:25:04.475629,2025-07-15 01:26:33.498287,0 days 00:01:29.022658,identity,prod,0.006844659420304248,8,11,bell,COMPLETE
192,3.6557194107444957e-06,2025-07-15 01:26:33.499214,2025-07-15 01:27:59.638013,0 days 00:01:26.138799,identity,prod,0.00892439193843464,8,10,bell,COMPLETE
193,4.283279395167483e-06,2025-07-15 01:27:59.638901,2025-07-15 01:29:46.432837,0 days 00:01:46.793936,identity,prod,0.00793374842807396,8,19,bell,COMPLETE
194,4.0057648220681585e-06,2025-07-15 01:29:46.433825,2025-07-15 01:31:12.393277,0 days 00:01:25.959452,identity,prod,0.008511693184232132,8,10,bell,COMPLETE
195,8.128521585604176e-06,2025-07-15 01:31:12.394184,2025-07-15 01:32:41.399006,0 days 00:01:29.004822,identity,prod,0.0038416491452548,8,11,bell,COMPLETE
196,4.652833922591526e-06,2025-07-15 01:32:41.400080,2025-07-15 01:34:23.111161,0 days 00:01:41.711081,identity,prod,0.006612838339764419,8,17,bell,COMPLETE
197,3.9204114727908745e-06,2025-07-15 01:34:23.112072,2025-07-15 01:36:10.764306,0 days 00:01:47.652234,identity,prod,0.007366911846232049,9,18,bell,COMPLETE
198,4.253107363183517e-06,2025-07-15 01:36:10.765231,2025-07-15 01:37:44.120310,0 days 00:01:33.355079,identity,prod,0.009899430099002612,8,14,bell,COMPLETE
199,4.163959602010436e-06,2025-07-15 01:37:44.121229,2025-07-15 01:39:15.332960,0 days 00:01:31.211731,identity,prod,0.004910863041334971,9,12,bell,COMPLETE
200,3.56002078660822e-06,2025-07-15 01:39:15.333848,2025-07-15 01:40:44.254587,0 days 00:01:28.920739,identity,prod,0.007833067667799157,8,11,bell,COMPLETE
201,9.140069778368343e-06,2025-07-15 01:40:44.255479,2025-07-15 01:42:13.130617,0 days 00:01:28.875138,identity,prod,0.008147806830523577,8,11,bell,COMPLETE
202,3.705528342834441e-06,2025-07-15 01:42:13.131534,2025-07-15 01:43:42.054661,0 days 00:01:28.923127,identity,prod,0.008738554399331806,8,11,bell,COMPLETE
203,0.0004880352062173188,2025-07-15 01:43:42.055572,2025-07-15 01:45:18.241420,0 days 00:01:36.185848,identity,prod,0.007330637512696646,8,15,bell,COMPLETE
204,3.545719664543867e-06,2025-07-15 01:45:18.242324,2025-07-15 01:46:46.356129,0 days 00:01:28.113805,identity,prod,0.005549627513778203,8,12,bell,COMPLETE
205,0.048038266599178314,2025-07-15 01:46:46.357051,2025-07-15 01:48:14.531414,0 days 00:01:28.174363,identity,prod,0.005625073887271878,8,12,bell,COMPLETE
206,1.4482844562735409e-05,2025-07-15 01:48:14.532338,2025-07-15 01:49:42.557657,0 days 00:01:28.025319,identity,prod,0.004236814184790456,8,12,bell,COMPLETE
207,3.4868951388489222e-06,2025-07-15 01:49:42.558568,2025-07-15 01:51:11.288098,0 days 00:01:28.729530,identity,prod,0.00616517929769471,8,11,bell,COMPLETE
208,4.0062477637548e-06,2025-07-15 01:51:11.288990,2025-07-15 01:52:37.744069,0 days 00:01:26.455079,relu,prod,0.00524711978439897,8,10,bell,COMPLETE
209,3.81547715733177e-06,2025-07-15 01:52:37.744963,2025-07-15 01:54:04.910571,0 days 00:01:27.165608,identity,min,0.0061137471714080936,8,11,bell,COMPLETE
210,0.4174715578556061,2025-07-15 01:54:04.911553,2025-07-15 01:55:29.134935,0 days 00:01:24.223382,identity,prod,0.0048655164295342114,8,12,gaussian,COMPLETE
211,3.530708909238456e-06,2025-07-15 01:55:29.135808,2025-07-15 01:56:57.926378,0 days 00:01:28.790570,identity,prod,0.006286347503232945,8,11,bell,COMPLETE
212,3.5185892102163052e-06,2025-07-15 01:56:57.927282,2025-07-15 01:58:28.680020,0 days 00:01:30.752738,identity,prod,0.0057361873876912405,8,13,bell,COMPLETE
213,3.675594371088664e-06,2025-07-15 01:58:28.680928,2025-07-15 01:59:59.428899,0 days 00:01:30.747971,identity,prod,0.005846185961063771,8,13,bell,COMPLETE
214,3.488518586891587e-06,2025-07-15 01:59:59.429824,2025-07-15 02:01:30.202886,0 days 00:01:30.773062,identity,prod,0.005948612356442462,8,13,bell,COMPLETE
215,4.986424301023362e-06,2025-07-15 02:01:30.203803,2025-07-15 02:03:00.940588,0 days 00:01:30.736785,identity,prod,0.005553455944959773,8,13,bell,COMPLETE
216,5.9261751630401704e-06,2025-07-15 02:03:00.941502,2025-07-15 02:04:31.697543,0 days 00:01:30.756041,identity,prod,0.006293330673207729,8,13,bell,COMPLETE
217,4.322650420363061e-05,2025-07-15 02:04:31.698485,2025-07-15 02:06:16.042498,0 days 00:01:44.344013,identity,prod,0.0045824749625698845,8,18,bell,COMPLETE
218,4.04206457460532e-06,2025-07-15 02:06:16.043435,2025-07-15 02:07:46.747050,0 days 00:01:30.703615,identity,prod,0.005219343719866348,8,13,bell,COMPLETE
219,0.0003772593627218157,2025-07-15 02:07:46.747976,2025-07-15 02:09:14.855106,0 days 00:01:28.107130,identity,prod,0.006208559965761885,8,12,bell,COMPLETE
220,1.1759469089156482e-05,2025-07-15 02:09:14.856005,2025-07-15 02:10:59.155873,0 days 00:01:44.299868,identity,prod,0.006874164145952714,8,18,bell,COMPLETE
221,3.955407009925693e-06,2025-07-15 02:10:59.156800,2025-07-15 02:12:29.928976,0 days 00:01:30.772176,identity,prod,0.005659099217305014,8,13,bell,COMPLETE
222,4.615329089574516e-06,2025-07-15 02:12:29.929888,2025-07-15 02:14:03.479271,0 days 00:01:33.549383,identity,prod,0.0059282379273343936,8,14,bell,COMPLETE
223,3.88027774533839e-06,2025-07-15 02:14:03.480177,2025-07-15 02:15:34.289479,0 days 00:01:30.809302,identity,prod,0.005326008502542393,8,13,bell,COMPLETE
224,3.6086335057916585e-06,2025-07-15 02:15:34.290395,2025-07-15 02:17:26.658042,0 days 00:01:52.367647,identity,prod,0.006261422485372545,8,21,bell,COMPLETE
225,0.0003046080528292805,2025-07-15 02:17:26.658959,2025-07-15 02:19:19.095035,0 days 00:01:52.436076,identity,prod,0.0021214939329836317,8,21,bell,COMPLETE
226,3.7383240396593465e-06,2025-07-15 02:19:19.095955,2025-07-15 02:21:11.456138,0 days 00:01:52.360183,identity,prod,0.006959265552798201,8,21,bell,COMPLETE
227,3.835769348370377e-06,2025-07-15 02:21:11.457027,2025-07-15 02:23:03.897080,0 days 00:01:52.440053,identity,prod,0.007661308784465812,8,21,bell,COMPLETE
228,3.498821115499595e-06,2025-07-15 02:23:03.898031,2025-07-15 02:24:59.036604,0 days 00:01:55.138573,identity,prod,0.006402875292344144,8,22,bell,COMPLETE
229,3.823906808975153e-06,2025-07-15 02:24:59.037541,2025-07-15 02:26:54.188466,0 days 00:01:55.150925,identity,prod,0.006410105862697075,8,22,bell,COMPLETE
230,0.00751486886292696,2025-07-15 02:26:54.189367,2025-07-15 02:28:46.417167,0 days 00:01:52.227800,relu,prod,0.007061111260119149,8,23,sigmoid,COMPLETE
231,3.4988108836842002e-06,2025-07-15 02:28:46.418055,2025-07-15 02:30:44.264757,0 days 00:01:57.846702,identity,prod,0.006225314403130593,8,23,bell,COMPLETE
232,2.4287894120789133e-05,2025-07-15 02:30:44.265691,2025-07-15 02:32:39.379832,0 days 00:01:55.114141,identity,prod,0.006148051739919908,8,22,bell,COMPLETE
233,1.501980204920983e-05,2025-07-15 02:32:39.380828,2025-07-15 02:34:37.258489,0 days 00:01:57.877661,identity,prod,0.0066258216402480695,8,23,bell,COMPLETE
234,3.7531781345023774e-06,2025-07-15 02:34:37.259408,2025-07-15 02:36:37.920113,0 days 00:02:00.660705,identity,prod,0.008194063819413447,8,24,bell,COMPLETE
235,0.00023215041437651962,2025-07-15 02:36:37.921024,2025-07-15 02:38:33.210276,0 days 00:01:55.289252,identity,prod,0.007528203523715791,8,22,bell,COMPLETE
236,7.387840923911426e-06,2025-07-15 02:38:33.211217,2025-07-15 02:40:29.719193,0 days 00:01:56.507976,identity,min,0.005696122533775557,8,23,bell,COMPLETE
237,0.00036134308902546763,2025-07-15 02:40:29.720112,2025-07-15 02:42:30.150563,0 days 00:02:00.430451,identity,prod,0.006552301704261633,8,24,bell,COMPLETE
238,4.5384877012111247e-05,2025-07-15 02:42:30.151487,2025-07-15 02:44:17.051540,0 days 00:01:46.900053,identity,prod,0.005023685752843135,8,19,bell,COMPLETE
239,0.014925097115337849,2025-07-15 02:44:17.052443,2025-07-15 02:46:12.031915,0 days 00:01:54.979472,identity,prod,0.0004787246382627366,8,22,bell,COMPLETE
240,0.003634528024122119,2025-07-15 02:46:12.032819,2025-07-15 02:48:07.136838,0 days 00:01:55.104019,identity,prod,0.007723001850116215,8,22,bell,COMPLETE
241,3.532847131282324e-06,2025-07-15 02:48:07.137763,2025-07-15 02:49:35.785214,0 days 00:01:28.647451,identity,prod,0.005338167767102109,8,11,bell,COMPLETE
242,3.708748408826068e-06,2025-07-15 02:49:35.786141,2025-07-15 02:51:04.471658,0 days 00:01:28.685517,identity,prod,0.005914860539166855,8,11,bell,COMPLETE
243,3.5286666388856247e-06,2025-07-15 02:51:04.472571,2025-07-15 02:52:32.462631,0 days 00:01:27.990060,identity,prod,0.00544420024999973,8,12,bell,COMPLETE
244,3.6977787658543093e-06,2025-07-15 02:52:32.463595,2025-07-15 02:54:00.398965,0 days 00:01:27.935370,identity,prod,0.004683607166574118,8,12,bell,COMPLETE
245,0.008840794675052166,2025-07-15 02:54:00.399894,2025-07-15 02:55:28.323895,0 days 00:01:27.924001,identity,prod,0.0052835076459834,8,12,bell,COMPLETE
246,6.834802206867607e-06,2025-07-15 02:55:28.324808,2025-07-15 02:56:56.282661,0 days 00:01:27.957853,identity,prod,0.00570134015644362,8,12,bell,COMPLETE
247,3.901493982993998e-06,2025-07-15 02:56:56.283589,2025-07-15 02:58:45.888768,0 days 00:01:49.605179,identity,prod,0.006250149726663771,8,20,bell,COMPLETE
248,0.00015585611981805414,2025-07-15 02:58:45.889712,2025-07-15 03:00:38.343529,0 days 00:01:52.453817,identity,prod,0.005088827882267188,8,21,bell,COMPLETE
249,9.248007700080052e-06,2025-07-15 03:00:38.344444,2025-07-15 03:02:19.993893,0 days 00:01:41.649449,identity,prod,0.005482977079610948,8,17,bell,COMPLETE
250,0.018004758283495903,2025-07-15 03:02:19.994808,2025-07-15 03:03:48.785867,0 days 00:01:28.791059,identity,prod,0.00010146389881895949,8,11,bell,COMPLETE
251,0.007054440677165985,2025-07-15 03:03:48.786829,2025-07-15 03:05:33.100490,0 days 00:01:44.313661,identity,prod,0.004565807607226768,8,18,bell,COMPLETE
252,3.889580511895474e-06,2025-07-15 03:05:33.101410,2025-07-15 03:07:18.997279,0 days 00:01:45.895869,relu,min,0.006847278205804067,8,19,bell,COMPLETE
253,0.009166927076876163,2025-07-15 03:07:18.998212,2025-07-15 03:09:09.321982,0 days 00:01:50.323770,identity,prod,0.00628627617635634,6,23,gaussian,COMPLETE
254,4.34572393714916e-06,2025-07-15 03:09:09.322951,2025-07-15 03:10:37.300939,0 days 00:01:27.977988,identity,prod,0.007173353146932721,8,12,bell,COMPLETE
255,3.7268873711582273e-06,2025-07-15 03:10:37.301843,2025-07-15 03:12:08.926813,0 days 00:01:31.624970,identity,prod,0.005662848461647105,9,11,bell,COMPLETE
256,5.745365797338309e-06,2025-07-15 03:12:08.927784,2025-07-15 03:13:50.498971,0 days 00:01:41.571187,identity,prod,0.006143498258997904,8,17,bell,COMPLETE
257,0.0009255814366042614,2025-07-15 03:13:50.499888,2025-07-15 03:15:29.806843,0 days 00:01:39.306955,identity,prod,0.004980482287566485,9,15,bell,COMPLETE
258,3.5724697227124125e-06,2025-07-15 03:15:29.807779,2025-07-15 03:17:30.342936,0 days 00:02:00.535157,identity,prod,0.006772420565733662,8,24,bell,COMPLETE
259,3.981532790930942e-05,2025-07-15 03:17:30.343849,2025-07-15 03:19:01.148882,0 days 00:01:30.805033,identity,prod,0.006839968356856534,8,13,bell,COMPLETE
260,3.7670320125471335e-06,2025-07-15 03:19:01.149815,2025-07-15 03:21:01.615277,0 days 00:02:00.465462,identity,prod,0.005968348866282205,8,24,bell,COMPLETE
261,6.415906682377681e-05,2025-07-15 03:21:01.616185,2025-07-15 03:22:35.044302,0 days 00:01:33.428117,identity,prod,0.004391106406138718,8,14,bell,COMPLETE
262,0.0007729831850156188,2025-07-15 03:22:35.045239,2025-07-15 03:24:29.647639,0 days 00:01:54.602400,identity,prod,0.006581956901942097,8,24,sigmoid,COMPLETE
263,1.649666955927387e-05,2025-07-15 03:24:29.648557,2025-07-15 03:26:33.147898,0 days 00:02:03.499341,relu,prod,0.005403520058553512,8,25,bell,COMPLETE
264,5.396373580879299e-06,2025-07-15 03:26:33.148811,2025-07-15 03:27:59.537026,0 days 00:01:26.388215,identity,min,0.0071018720847713405,8,12,bell,COMPLETE
265,0.01724063791334629,2025-07-15 03:27:59.537974,2025-07-15 03:29:57.112339,0 days 00:01:57.574365,identity,prod,0.00018609400849880684,8,23,bell,COMPLETE
266,3.4922795748570934e-06,2025-07-15 03:29:57.113328,2025-07-15 03:31:35.828764,0 days 00:01:38.715436,identity,prod,0.007678908292945465,8,16,bell,COMPLETE
267,3.7695565424655797e-06,2025-07-15 03:31:35.829690,2025-07-15 03:33:14.598739,0 days 00:01:38.769049,identity,prod,0.007795699316893834,8,16,bell,COMPLETE
268,3.506983148326981e-06,2025-07-15 03:33:14.599691,2025-07-15 03:34:50.642001,0 days 00:01:36.042310,identity,prod,0.007347406597557752,8,15,bell,COMPLETE
269,3.4869974570028717e-06,2025-07-15 03:34:50.642968,2025-07-15 03:36:29.375669,0 days 00:01:38.732701,identity,prod,0.007803687786205092,8,16,bell,COMPLETE
270,3.4829945434466936e-06,2025-07-15 03:36:29.376606,2025-07-15 03:38:08.074549,0 days 00:01:38.697943,identity,prod,0.008256380708664275,8,16,bell,COMPLETE
271,4.919730145047652e-06,2025-07-15 03:38:08.075523,2025-07-15 03:39:46.823241,0 days 00:01:38.747718,identity,prod,0.008014374380052234,8,16,bell,COMPLETE
272,3.613427224991028e-06,2025-07-15 03:39:46.824196,2025-07-15 03:41:25.657946,0 days 00:01:38.833750,identity,prod,0.007325731390647053,8,16,bell,COMPLETE
273,3.6585111047315877e-06,2025-07-15 03:41:25.658890,2025-07-15 03:43:04.394109,0 days 00:01:38.735219,identity,prod,0.008099734583594748,8,16,bell,COMPLETE
274,4.766492565977387e-06,2025-07-15 03:43:04.395077,2025-07-15 03:44:40.449149,0 days 00:01:36.054072,identity,prod,0.007347405399929633,8,15,bell,COMPLETE
275,4.400490524858469e-06,2025-07-15 03:44:40.450086,2025-07-15 03:46:19.149642,0 days 00:01:38.699556,identity,prod,0.008497093951833398,8,16,bell,COMPLETE
276,8.895980136003345e-05,2025-07-15 03:46:19.150584,2025-07-15 03:47:55.579978,0 days 00:01:36.429394,relu,prod,0.0010167406384651368,8,15,bell,COMPLETE
277,0.004748817998915911,2025-07-15 03:47:55.580924,2025-07-15 03:49:29.047370,0 days 00:01:33.466446,identity,min,0.007213115364691438,8,16,gaussian,COMPLETE
278,8.167980013240594e-06,2025-07-15 03:49:29.048299,2025-07-15 03:51:05.074401,0 days 00:01:36.026102,identity,prod,0.0066396218183793175,8,15,bell,COMPLETE
279,3.650756298156921e-06,2025-07-15 03:51:05.075353,2025-07-15 03:52:46.573188,0 days 00:01:41.497835,identity,prod,0.007755740601742935,8,17,bell,COMPLETE
280,3.4311844956391724e-06,2025-07-15 03:52:46.574126,2025-07-15 03:54:22.685010,0 days 00:01:36.110884,identity,prod,0.008864810545066546,8,15,bell,COMPLETE
281,0.00042849467718042433,2025-07-15 03:54:22.685967,2025-07-15 03:55:37.278777,0 days 00:01:14.592810,identity,prod,0.00680033320528368,8,6,bell,COMPLETE
282,3.5746236335398862e-06,2025-07-15 03:55:37.279704,2025-07-15 03:57:40.279076,0 days 00:02:02.999372,identity,prod,0.008142389436717407,8,25,bell,COMPLETE
283,3.576877134037204e-06,2025-07-15 03:57:40.280013,2025-07-15 03:59:19.059499,0 days 00:01:38.779486,identity,prod,0.007456837545119429,8,16,bell,COMPLETE
284,3.7418237752717687e-06,2025-07-15 03:59:19.060425,2025-07-15 04:01:00.568524,0 days 00:01:41.508099,identity,prod,0.0063887984236918735,8,17,bell,COMPLETE
285,3.521411599649582e-06,2025-07-15 04:01:00.569471,2025-07-15 04:02:36.653903,0 days 00:01:36.084432,identity,prod,0.008704656099498224,8,15,bell,COMPLETE
286,0.0066764079965651035,2025-07-15 04:02:36.654840,2025-07-15 04:04:07.522481,0 days 00:01:30.867641,identity,prod,0.008494107121983634,8,15,sigmoid,COMPLETE
287,8.225000783568248e-06,2025-07-15 04:04:07.523432,2025-07-15 04:05:43.564131,0 days 00:01:36.040699,identity,prod,0.00702916327288397,8,15,bell,COMPLETE
288,4.048932623845758e-06,2025-07-15 04:05:43.565078,2025-07-15 04:07:22.329191,0 days 00:01:38.764113,identity,prod,0.008825757916015815,8,16,bell,COMPLETE
289,0.0001520871155662462,2025-07-15 04:07:22.330125,2025-07-15 04:08:58.742649,0 days 00:01:36.412524,relu,prod,0.005896409596125885,8,15,bell,COMPLETE
290,3.5666462281369604e-06,2025-07-15 04:08:58.743611,2025-07-15 04:10:33.308823,0 days 00:01:34.565212,identity,min,0.007939930027390574,8,15,bell,COMPLETE
291,5.717992098652758e-05,2025-07-15 04:10:33.309780,2025-07-15 04:12:07.897814,0 days 00:01:34.588034,identity,min,0.008960422310317413,8,15,bell,COMPLETE
292,4.18293711845763e-06,2025-07-15 04:12:07.898764,2025-07-15 04:13:42.539700,0 days 00:01:34.640936,identity,min,0.007982152431647639,8,15,bell,COMPLETE
293,0.00019643800624180585,2025-07-15 04:13:42.540671,2025-07-15 04:15:19.831915,0 days 00:01:37.291244,identity,min,0.00771122312523004,8,16,bell,COMPLETE
294,3.4566760405141395e-06,2025-07-15 04:15:19.832858,2025-07-15 04:16:46.920097,0 days 00:01:27.087239,identity,min,0.009402774933723147,8,11,bell,COMPLETE
295,3.932722847821424e-06,2025-07-15 04:16:46.921056,2025-07-15 04:18:14.046552,0 days 00:01:27.125496,identity,min,0.009799181787704695,8,11,bell,COMPLETE
296,7.788062794134021e-05,2025-07-15 04:18:14.047507,2025-07-15 04:19:41.203436,0 days 00:01:27.155929,identity,min,0.009153814687769792,8,11,bell,COMPLETE
297,3.860751348838676e-06,2025-07-15 04:19:41.204367,2025-07-15 04:21:08.296612,0 days 00:01:27.092245,identity,min,0.00838074413545144,8,11,bell,COMPLETE
298,3.830303285212722e-06,2025-07-15 04:21:08.297551,2025-07-15 04:22:33.611700,0 days 00:01:25.314149,identity,prod,0.009480616386633278,6,11,bell,COMPLETE
299,3.66802305507008e-06,2025-07-15 04:22:33.612620,2025-07-15 04:24:02.261435,0 days 00:01:28.648815,identity,prod,0.006086279267551949,8,11,bell,COMPLETE
300,4.331644959165715e-06,2025-07-15 04:24:02.262371,2025-07-15 04:25:28.608207,0 days 00:01:26.345836,relu,prod,0.007385834552588672,8,10,bell,COMPLETE
301,0.1968981921672821,2025-07-15 04:25:28.609146,2025-07-15 04:27:03.327891,0 days 00:01:34.718745,identity,prod,0.0015583153701359395,8,16,gaussian,COMPLETE
302,9.192514880851377e-06,2025-07-15 04:27:03.328828,2025-07-15 04:28:30.569269,0 days 00:01:27.240441,identity,prod,0.008804516760022979,7,12,bell,COMPLETE
303,4.929185251967283e-06,2025-07-15 04:28:30.570203,2025-07-15 04:30:09.325919,0 days 00:01:38.755716,identity,prod,0.0063368685744406,8,16,bell,COMPLETE
304,5.298298674460966e-06,2025-07-15 04:30:09.326879,2025-07-15 04:31:37.349550,0 days 00:01:28.022671,identity,prod,0.0056399435237226994,8,12,bell,COMPLETE
305,4.819895821128739e-06,2025-07-15 04:31:37.350507,2025-07-15 04:33:06.018670,0 days 00:01:28.668163,identity,prod,0.009935265420369188,8,11,bell,COMPLETE
306,5.102772774989717e-06,2025-07-15 04:33:06.019624,2025-07-15 04:34:46.071157,0 days 00:01:40.051533,identity,min,0.00713575784156764,8,17,bell,COMPLETE
307,0.006027740426361561,2025-07-15 04:34:46.072103,2025-07-15 04:36:19.429142,0 days 00:01:33.357039,identity,prod,0.0003631552018457742,8,14,bell,COMPLETE
