number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
158,0.00784560851752758,2025-07-11 00:18:48.307805,2025-07-11 00:20:18.078355,0 days 00:01:29.770550,identity,prod,0.007714571203895696,5,12,gaussian,COMPLETE
159,3.4795523333741585e-06,2025-07-11 00:20:18.079012,2025-07-11 00:22:06.576817,0 days 00:01:48.497805,identity,prod,0.008703766958391677,9,13,bell,COMPLETE
160,1.984778282348998e-05,2025-07-11 00:22:06.577965,2025-07-11 00:23:51.958118,0 days 00:01:45.380153,identity,prod,0.0029898336323392924,8,13,bell,COMPLETE
161,3.528448360157199e-06,2025-07-11 00:23:51.959016,2025-07-11 00:25:44.781508,0 days 00:01:52.822492,identity,prod,0.008738512247389115,9,14,bell,COMPLETE
162,5.290649369271705e-06,2025-07-11 00:25:44.782370,2025-07-11 00:27:37.641318,0 days 00:01:52.858948,identity,prod,0.008265216077341585,9,14,bell,COMPLETE
163,3.7350557704485254e-06,2025-07-11 00:27:37.642476,2025-07-11 00:29:26.168242,0 days 00:01:48.525766,identity,prod,0.008719021726670296,9,13,bell,COMPLETE
164,3.891518645104952e-06,2025-07-11 00:29:26.169188,2025-07-11 00:31:19.075961,0 days 00:01:52.906773,identity,prod,0.006740014751226025,9,14,bell,COMPLETE
165,0.00045482610585168004,2025-07-11 00:31:19.076981,2025-07-11 00:33:07.626990,0 days 00:01:48.550009,identity,prod,0.007491952875662474,9,13,bell,COMPLETE
166,1.7679119991953485e-05,2025-07-11 00:33:07.627968,2025-07-11 00:34:51.601228,0 days 00:01:43.973260,identity,prod,0.006085194554655205,9,12,bell,COMPLETE
167,4.643216379918158e-05,2025-07-11 00:34:51.602125,2025-07-11 00:36:44.241421,0 days 00:01:52.639296,identity,prod,0.00904593796097271,7,15,bell,COMPLETE
168,3.6378103231982095e-06,2025-07-11 00:36:44.242388,2025-07-11 00:38:37.091552,0 days 00:01:52.849164,identity,prod,0.007950002262183628,9,14,bell,COMPLETE
169,4.322781478549587e-06,2025-07-11 00:38:37.092509,2025-07-11 00:40:36.173019,0 days 00:01:59.080510,identity,min,0.006409542315901404,9,16,bell,COMPLETE
170,0.002076551550999284,2025-07-11 00:40:36.173964,2025-07-11 00:42:16.633604,0 days 00:01:40.459640,identity,prod,0.005464762388913317,5,15,sigmoid,COMPLETE
171,3.6757219277205877e-06,2025-07-11 00:42:16.634751,2025-07-11 00:44:22.683686,0 days 00:02:06.048935,identity,prod,0.00995381926346051,9,17,bell,COMPLETE
172,3.737070528586628e-06,2025-07-11 00:44:22.684661,2025-07-11 00:46:37.290137,0 days 00:02:14.605476,identity,prod,0.008942919215874692,9,19,bell,COMPLETE
173,0.0005879143718630075,2025-07-11 00:46:37.291108,2025-07-11 00:48:56.109608,0 days 00:02:18.818500,identity,prod,0.009953683231871615,9,20,bell,COMPLETE
174,7.748481948510744e-06,2025-07-11 00:48:56.110712,2025-07-11 00:50:44.479963,0 days 00:01:48.369251,identity,prod,0.008236751920206148,9,13,bell,COMPLETE
175,4.553496637527132e-06,2025-07-11 00:50:44.480990,2025-07-11 00:52:37.256878,0 days 00:01:52.775888,identity,prod,0.007504930574712165,9,14,bell,COMPLETE
176,5.932638032390969e-06,2025-07-11 00:52:37.257847,2025-07-11 00:54:38.719554,0 days 00:02:01.461707,identity,prod,0.00914670777339712,9,16,bell,COMPLETE
177,0.01745442859828472,2025-07-11 00:54:38.720661,2025-07-11 00:56:44.115543,0 days 00:02:05.394882,identity,prod,0.007062196757115731,7,18,bell,COMPLETE
178,1.316251516342163,2025-07-11 00:56:44.116443,2025-07-11 00:58:55.372468,0 days 00:02:11.256025,relu,prod,0.008380749888890263,8,19,bell,COMPLETE
179,0.0024268084671348333,2025-07-11 00:58:55.373429,2025-07-11 01:00:52.769729,0 days 00:01:57.396300,identity,prod,0.004116469929759287,9,15,bell,COMPLETE
180,9.878703167487402e-06,2025-07-11 01:00:52.770808,2025-07-11 01:02:54.440312,0 days 00:02:01.669504,identity,prod,0.006614005722652172,9,16,bell,COMPLETE
181,3.5246046081738314e-06,2025-07-11 01:02:54.441313,2025-07-11 01:04:44.062660,0 days 00:01:49.621347,identity,prod,0.009630109874019641,5,16,bell,COMPLETE
182,3.520733343975735e-06,2025-07-11 01:04:44.063583,2025-07-11 01:06:37.737274,0 days 00:01:53.673691,identity,prod,0.009958394988349117,5,17,bell,COMPLETE
183,3.7533905015152413e-06,2025-07-11 01:06:37.738245,2025-07-11 01:08:31.356417,0 days 00:01:53.618172,identity,prod,0.00908636398740262,5,17,bell,COMPLETE
184,3.484528497210704e-05,2025-07-11 01:08:31.357379,2025-07-11 01:10:20.914811,0 days 00:01:49.557432,identity,prod,0.007728921797218416,5,16,bell,COMPLETE
185,8.922867891669739e-06,2025-07-11 01:10:20.915920,2025-07-11 01:12:10.467415,0 days 00:01:49.551495,identity,prod,0.008696318432433448,5,16,bell,COMPLETE
186,5.139106178830843e-06,2025-07-11 01:12:10.468339,2025-07-11 01:14:04.047672,0 days 00:01:53.579333,identity,prod,0.009876226893623647,5,17,bell,COMPLETE
187,3.546694870237843e-06,2025-07-11 01:14:04.048605,2025-07-11 01:15:57.747431,0 days 00:01:53.698826,identity,prod,0.007248797356543871,5,17,bell,COMPLETE
188,3.771363026316976e-06,2025-07-11 01:15:57.748375,2025-07-11 01:17:50.147142,0 days 00:01:52.398767,identity,min,0.007223241077299434,5,17,bell,COMPLETE
189,3.715169896167936e-06,2025-07-11 01:17:50.148080,2025-07-11 01:19:43.584769,0 days 00:01:53.436689,identity,prod,0.00811356362418018,5,17,bell,COMPLETE
190,0.1149880513548851,2025-07-11 01:19:43.585800,2025-07-11 01:21:33.190822,0 days 00:01:49.605022,identity,prod,0.005796196548989798,5,17,gaussian,COMPLETE
191,3.5436694361123955e-06,2025-07-11 01:21:33.191801,2025-07-11 01:23:22.519587,0 days 00:01:49.327786,identity,prod,0.009078771200392502,5,16,bell,COMPLETE
192,0.0011349949054419994,2025-07-11 01:23:22.520674,2025-07-11 01:25:11.854080,0 days 00:01:49.333406,identity,prod,0.008994964339400537,5,16,bell,COMPLETE
193,3.7707866340497276e-06,2025-07-11 01:25:11.855305,2025-07-11 01:27:01.280431,0 days 00:01:49.425126,identity,prod,0.008120280041061894,5,16,bell,COMPLETE
194,3.419355834921589e-06,2025-07-11 01:27:01.281524,2025-07-11 01:28:54.733914,0 days 00:01:53.452390,identity,prod,0.0071936211966883,5,17,bell,COMPLETE
195,3.7039158087281976e-06,2025-07-11 01:28:54.734902,2025-07-11 01:30:23.464004,0 days 00:01:28.729102,identity,prod,0.009311207622726298,5,10,bell,COMPLETE
196,4.261635240254691e-06,2025-07-11 01:30:23.464668,2025-07-11 01:31:35.230209,0 days 00:01:11.765541,identity,prod,0.009968154094607214,5,6,bell,COMPLETE
197,0.2897249460220337,2025-07-11 01:31:35.230862,2025-07-11 01:33:08.025851,0 days 00:01:32.794989,identity,prod,0.007519577830946129,5,11,bell,COMPLETE
198,5.88490502195782e-06,2025-07-11 01:33:08.026834,2025-07-11 01:34:53.427077,0 days 00:01:45.400243,identity,prod,0.008557097061312342,5,15,bell,COMPLETE
199,3.6310923405835638e-06,2025-07-11 01:34:53.428016,2025-07-11 01:36:46.952535,0 days 00:01:53.524519,identity,prod,0.006371525286400259,5,17,bell,COMPLETE
200,4.511463885137346e-06,2025-07-11 01:36:46.953710,2025-07-11 01:38:44.488089,0 days 00:01:57.534379,identity,prod,0.00728439132719714,5,18,bell,COMPLETE
201,6.847964414191665e-06,2025-07-11 01:38:44.489216,2025-07-11 01:40:37.983796,0 days 00:01:53.494580,identity,prod,0.006856325886531942,5,17,bell,COMPLETE
202,0.0005894232890568674,2025-07-11 01:40:37.984797,2025-07-11 01:42:27.471707,0 days 00:01:49.486910,identity,prod,0.008380254225093095,5,16,bell,COMPLETE
203,3.863360234390711e-06,2025-07-11 01:42:27.472674,2025-07-11 01:44:24.989828,0 days 00:01:57.517154,identity,prod,0.007872904567603782,5,18,bell,COMPLETE
204,3.071493119932711e-05,2025-07-11 01:44:24.990768,2025-07-11 01:46:18.530269,0 days 00:01:53.539501,identity,prod,0.009093903641614417,5,17,bell,COMPLETE
205,0.00011717809684341773,2025-07-11 01:46:18.531232,2025-07-11 01:48:12.231096,0 days 00:01:53.699864,identity,prod,0.006138071682682371,5,17,bell,COMPLETE
206,0.09241562336683273,2025-07-11 01:48:12.232088,2025-07-11 01:49:45.570902,0 days 00:01:33.338814,identity,prod,0.007212852288057887,5,12,bell,COMPLETE
207,1.4405538422579411e-05,2025-07-11 01:49:45.571926,2025-07-11 01:51:30.061665,0 days 00:01:44.489739,identity,prod,0.008539477879276594,5,16,sigmoid,COMPLETE
208,3.6359890600579092e-06,2025-07-11 01:51:30.062638,2025-07-11 01:53:10.280048,0 days 00:01:40.217410,identity,min,0.009984639796690814,5,14,bell,COMPLETE
209,0.1526806503534317,2025-07-11 01:53:10.281007,2025-07-11 01:55:32.326164,0 days 00:02:22.045157,relu,prod,0.0067086742243161746,5,24,bell,COMPLETE
210,3.6319190712674754e-06,2025-07-11 01:55:32.327136,2025-07-11 01:57:39.061917,0 days 00:02:06.734781,identity,prod,0.00505293205566258,8,18,bell,COMPLETE
211,3.949583970097592e-06,2025-07-11 01:57:39.062872,2025-07-11 01:59:31.748208,0 days 00:01:52.685336,identity,prod,0.007692111597504325,7,15,bell,COMPLETE
212,3.7215304473647848e-06,2025-07-11 01:59:31.749161,2025-07-11 02:01:13.282934,0 days 00:01:41.533773,identity,prod,0.008975129246866673,5,14,bell,COMPLETE
213,0.04497580602765083,2025-07-11 02:01:13.283831,2025-07-11 02:03:06.025728,0 days 00:01:52.741897,identity,prod,0.005658440515443161,7,15,bell,COMPLETE
214,4.714609531220049e-05,2025-07-11 02:03:06.026675,2025-07-11 02:04:55.554173,0 days 00:01:49.527498,identity,prod,0.003403324973097845,5,16,bell,COMPLETE
215,0.002402701647952199,2025-07-11 02:04:55.555110,2025-07-11 02:06:49.133070,0 days 00:01:53.577960,identity,prod,0.007994613937240049,5,17,bell,COMPLETE
216,9.862816114036832e-06,2025-07-11 02:06:49.134091,2025-07-11 02:08:37.471288,0 days 00:01:48.337197,identity,prod,0.006220649284265232,9,13,bell,COMPLETE
217,3.738893065019511e-05,2025-07-11 02:08:37.472377,2025-07-11 02:10:31.675664,0 days 00:01:54.203287,identity,prod,0.009230316170652411,6,16,bell,COMPLETE
218,3.8756202229706105e-06,2025-07-11 02:10:31.676622,2025-07-11 02:12:33.095717,0 days 00:02:01.419095,identity,prod,0.006825234921738078,9,16,bell,COMPLETE
219,3.751008989638649e-06,2025-07-11 02:12:33.096699,2025-07-11 02:14:42.788576,0 days 00:02:09.691877,identity,prod,0.004581705588016257,7,19,bell,COMPLETE
220,3.81665677195997e-06,2025-07-11 02:14:42.789600,2025-07-11 02:16:36.277419,0 days 00:01:53.487819,identity,prod,0.00838246401578431,5,17,bell,COMPLETE
221,3.7665104173356667e-06,2025-07-11 02:16:36.278455,2025-07-11 02:18:46.458520,0 days 00:02:10.180065,identity,prod,0.00997689553782506,9,18,bell,COMPLETE
222,6.889839278301224e-05,2025-07-11 02:18:46.459594,2025-07-11 02:20:56.469391,0 days 00:02:10.009797,identity,prod,0.009276559967349924,9,18,bell,COMPLETE
223,3.7804395560669946e-06,2025-07-11 02:20:56.470464,2025-07-11 02:23:06.785201,0 days 00:02:10.314737,identity,prod,0.009978884369424556,9,18,bell,COMPLETE
224,6.261953330977121e-06,2025-07-11 02:23:06.786382,2025-07-11 02:25:04.066504,0 days 00:01:57.280122,identity,prod,0.008809117613810567,9,15,bell,COMPLETE
225,4.8846400204638485e-06,2025-07-11 02:25:04.067444,2025-07-11 02:27:10.174439,0 days 00:02:06.106995,identity,prod,0.007541073170271742,9,17,bell,COMPLETE
226,3.696546400533407e-06,2025-07-11 02:27:10.175354,2025-07-11 02:29:03.224719,0 days 00:01:53.049365,identity,prod,0.008381992175971832,9,14,bell,COMPLETE
227,3.7960287500027334e-06,2025-07-11 02:29:03.225725,2025-07-11 02:30:49.491868,0 days 00:01:46.266143,identity,min,0.009336420069083513,9,13,bell,COMPLETE
228,1.530639019620139e-05,2025-07-11 02:30:49.492834,2025-07-11 02:32:51.213234,0 days 00:02:01.720400,identity,prod,0.00721709052296329,5,19,bell,COMPLETE
229,3.3936578347493196e-06,2025-07-11 02:32:51.214280,2025-07-11 02:34:52.972450,0 days 00:02:01.758170,identity,prod,0.009988445793520281,9,16,bell,COMPLETE
230,0.01388814952224493,2025-07-11 02:34:52.973405,2025-07-11 02:36:38.860387,0 days 00:01:45.886982,identity,prod,0.007959824941709208,5,16,gaussian,COMPLETE
231,3.4531892652012175e-06,2025-07-11 02:36:38.861400,2025-07-11 02:38:40.499814,0 days 00:02:01.638414,identity,prod,0.009261953810826984,9,16,bell,COMPLETE
232,3.831547019217396e-06,2025-07-11 02:38:40.500978,2025-07-11 02:40:42.135041,0 days 00:02:01.634063,identity,prod,0.008815265571698703,9,16,bell,COMPLETE
233,0.003157777478918433,2025-07-11 02:40:42.135935,2025-07-11 02:42:39.361056,0 days 00:01:57.225121,identity,prod,0.009237462639378096,9,15,bell,COMPLETE
234,0.02060580626130104,2025-07-11 02:42:39.361999,2025-07-11 02:44:41.088305,0 days 00:02:01.726306,identity,prod,0.0009187465798603946,9,16,bell,COMPLETE
235,2.495683111192193e-05,2025-07-11 02:44:41.089234,2025-07-11 02:46:38.467318,0 days 00:01:57.378084,identity,prod,0.008322243796496202,9,15,bell,COMPLETE
236,4.369101588963531e-06,2025-07-11 02:46:38.468410,2025-07-11 02:48:36.849515,0 days 00:01:58.381105,identity,prod,0.006537214077062892,6,17,bell,COMPLETE
237,3.7020577110524755e-06,2025-07-11 02:48:36.850512,2025-07-11 02:50:38.577491,0 days 00:02:01.726979,identity,prod,0.009870528629440765,9,16,bell,COMPLETE
238,3.823397946689511e-06,2025-07-11 02:50:38.578508,2025-07-11 02:52:13.332532,0 days 00:01:34.754024,identity,prod,0.007554433478569164,9,9,bell,COMPLETE
239,0.0006794962100684643,2025-07-11 02:52:13.333566,2025-07-11 02:54:07.278853,0 days 00:01:53.945287,identity,prod,0.009008910944095129,8,15,bell,COMPLETE
240,3.621046971602482e-06,2025-07-11 02:54:07.279835,2025-07-11 02:56:13.130279,0 days 00:02:05.850444,identity,prod,0.005875098669510255,9,17,bell,COMPLETE
241,1.0287579243595246e-05,2025-07-11 02:56:13.131283,2025-07-11 02:58:19.099351,0 days 00:02:05.968068,identity,prod,0.005802181374229321,9,17,bell,COMPLETE
242,6.887382915010676e-05,2025-07-11 02:58:19.100270,2025-07-11 03:00:25.105309,0 days 00:02:06.005039,identity,prod,0.005239499559135567,9,17,bell,COMPLETE
243,3.4073632377840113e-06,2025-07-11 03:00:25.106237,2025-07-11 03:02:26.739593,0 days 00:02:01.633356,identity,prod,0.00608005492911155,9,16,bell,COMPLETE
244,3.768205942833447e-06,2025-07-11 03:02:26.740538,2025-07-11 03:04:28.343372,0 days 00:02:01.602834,identity,prod,0.005999445147364502,9,16,bell,COMPLETE
245,3.5171683521184605e-06,2025-07-11 03:04:28.344460,2025-07-11 03:06:34.296726,0 days 00:02:05.952266,identity,prod,0.007068689546882319,9,17,bell,COMPLETE
246,1.1686348443618044e-05,2025-07-11 03:06:34.297753,2025-07-11 03:08:40.468764,0 days 00:02:06.171011,identity,prod,0.006426043874953783,9,17,bell,COMPLETE
247,3.6606363664759556e-06,2025-07-11 03:08:40.469666,2025-07-11 03:10:42.292713,0 days 00:02:01.823047,identity,prod,0.005395608357747718,9,16,bell,COMPLETE
248,0.0010853848652914166,2025-07-11 03:10:42.293636,2025-07-11 03:12:38.453858,0 days 00:01:56.160222,identity,prod,0.007005991496917424,9,16,sigmoid,COMPLETE
249,0.0068480283953249454,2025-07-11 03:12:38.454804,2025-07-11 03:14:44.879183,0 days 00:02:06.424379,relu,prod,0.00017097953527904676,9,17,bell,COMPLETE
250,6.602989287785022e-06,2025-07-11 03:14:44.880118,2025-07-11 03:16:44.090461,0 days 00:01:59.210343,identity,min,0.00816771191798842,9,16,bell,COMPLETE
251,1.5729870938230306e-05,2025-07-11 03:16:44.091512,2025-07-11 03:18:50.072186,0 days 00:02:05.980674,identity,prod,0.0059109756370043,9,17,bell,COMPLETE
252,3.951914550270885e-06,2025-07-11 03:18:50.073345,2025-07-11 03:20:15.858524,0 days 00:01:25.785179,identity,prod,0.009961615879291381,9,7,bell,COMPLETE
253,3.750342102648574e-06,2025-07-11 03:20:15.859207,2025-07-11 03:22:17.484987,0 days 00:02:01.625780,identity,prod,0.007662306132582172,9,16,bell,COMPLETE
254,9.177267929771915e-05,2025-07-11 03:22:17.485907,2025-07-11 03:24:01.413049,0 days 00:01:43.927142,identity,prod,0.008712747047820818,9,12,bell,COMPLETE
255,4.305477432353655e-06,2025-07-11 03:24:01.414041,2025-07-11 03:26:07.282312,0 days 00:02:05.868271,identity,prod,0.006652545138024601,9,17,bell,COMPLETE
256,3.5051002669206355e-06,2025-07-11 03:26:07.283497,2025-07-11 03:27:55.741126,0 days 00:01:48.457629,identity,prod,0.00916030820416986,9,13,bell,COMPLETE
257,3.4432921438565245e-06,2025-07-11 03:27:55.742091,2025-07-11 03:29:32.928491,0 days 00:01:37.186400,identity,prod,0.009178486537970314,5,13,bell,COMPLETE
258,3.709103339133435e-06,2025-07-11 03:29:32.929451,2025-07-11 03:31:10.092205,0 days 00:01:37.162754,identity,prod,0.009105253739528677,5,13,bell,COMPLETE
259,4.6844784264976624e-06,2025-07-11 03:31:10.093353,2025-07-11 03:32:43.205733,0 days 00:01:33.112380,identity,prod,0.008478878107920175,5,12,bell,COMPLETE
260,4.329565854277462e-06,2025-07-11 03:32:43.206679,2025-07-11 03:34:20.338678,0 days 00:01:37.131999,identity,prod,0.009312763131815283,5,13,bell,COMPLETE
261,3.5335449410922593e-06,2025-07-11 03:34:20.339644,2025-07-11 03:35:57.480887,0 days 00:01:37.141243,identity,prod,0.007998633773932382,5,13,bell,COMPLETE
262,0.04172617197036743,2025-07-11 03:35:57.481898,2025-07-11 03:37:33.380011,0 days 00:01:35.898113,identity,min,0.009912489644704463,5,13,bell,COMPLETE
263,9.472026249568444e-06,2025-07-11 03:37:33.380988,2025-07-11 03:39:06.911422,0 days 00:01:33.530434,identity,prod,0.00805030413087259,5,13,gaussian,COMPLETE
264,3.690118546728627e-06,2025-07-11 03:39:06.912341,2025-07-11 03:40:44.115073,0 days 00:01:37.202732,identity,prod,0.008594763103138206,5,13,bell,COMPLETE
265,3.883279532601591e-06,2025-07-11 03:40:44.116088,2025-07-11 03:42:17.232982,0 days 00:01:33.116894,identity,prod,0.009237259583324322,5,12,bell,COMPLETE
266,9.363643584947567e-06,2025-07-11 03:42:17.233679,2025-07-11 03:43:58.530137,0 days 00:01:41.296458,identity,prod,0.009995068371875618,5,14,bell,COMPLETE
267,3.4107895316992654e-06,2025-07-11 03:43:58.531085,2025-07-11 03:45:35.707791,0 days 00:01:37.176706,identity,prod,0.007727452888076342,5,13,bell,COMPLETE
268,4.247508059052052e-06,2025-07-11 03:45:35.708759,2025-07-11 03:47:13.243312,0 days 00:01:37.534553,relu,prod,0.008031617222388333,5,13,bell,COMPLETE
269,1.6173944459296763e-05,2025-07-11 03:47:13.244309,2025-07-11 03:48:54.488647,0 days 00:01:41.244338,identity,prod,0.008867459079076248,5,14,bell,COMPLETE
270,3.411632178540458e-06,2025-07-11 03:48:54.489601,2025-07-11 03:50:27.791274,0 days 00:01:33.301673,identity,prod,0.007742203391147281,5,12,bell,COMPLETE
271,0.0001525125262560323,2025-07-11 03:50:27.792289,2025-07-11 03:51:55.700823,0 days 00:01:27.908534,identity,prod,0.00774623914650303,5,11,sigmoid,COMPLETE
272,4.131033165322151e-06,2025-07-11 03:51:55.701500,2025-07-11 03:53:29.011525,0 days 00:01:33.310025,identity,prod,0.007470101182026432,5,12,bell,COMPLETE
273,0.003676225198432803,2025-07-11 03:53:29.012219,2025-07-11 03:55:02.349896,0 days 00:01:33.337677,identity,prod,0.0003773343602662031,5,12,bell,COMPLETE
274,0.009629730135202408,2025-07-11 03:55:02.351091,2025-07-11 03:56:38.344725,0 days 00:01:35.993634,identity,min,0.0007041032962037717,5,13,bell,COMPLETE
275,3.576367134883185e-06,2025-07-11 03:56:38.345794,2025-07-11 03:58:15.597734,0 days 00:01:37.251940,identity,prod,0.008261654158877333,5,13,bell,COMPLETE
276,3.976664174842881e-06,2025-07-11 03:58:15.598768,2025-07-11 04:00:08.365634,0 days 00:01:52.766866,identity,prod,0.007403198760900776,9,14,bell,COMPLETE
277,5.388084900914691e-06,2025-07-11 04:00:08.366685,2025-07-11 04:01:45.632363,0 days 00:01:37.265678,identity,prod,0.008499066161176948,5,13,bell,COMPLETE
278,3.4435388442943804e-06,2025-07-11 04:01:45.633365,2025-07-11 04:03:29.512033,0 days 00:01:43.878668,identity,prod,0.009257267331306064,9,12,bell,COMPLETE
279,4.110484496777644e-06,2025-07-11 04:03:29.513189,2025-07-11 04:05:13.085048,0 days 00:01:43.571859,identity,prod,0.009296991983676535,9,11,bell,COMPLETE
280,5.9859180510102306e-06,2025-07-11 04:05:13.086143,2025-07-11 04:06:56.967293,0 days 00:01:43.881150,identity,prod,0.0093930100596891,9,12,bell,COMPLETE
281,3.91453022530186e-06,2025-07-11 04:06:56.968303,2025-07-11 04:08:40.870603,0 days 00:01:43.902300,identity,prod,0.00986975181712084,9,12,bell,COMPLETE
282,3.433322490309365e-06,2025-07-11 04:08:40.871562,2025-07-11 04:10:24.395229,0 days 00:01:43.523667,identity,prod,0.008589239257895277,9,11,bell,COMPLETE
283,9.303986189479474e-06,2025-07-11 04:10:24.396310,2025-07-11 04:12:07.884671,0 days 00:01:43.488361,identity,prod,0.008510718303924655,9,11,bell,COMPLETE
284,3.9897436181490775e-06,2025-07-11 04:12:07.885654,2025-07-11 04:13:47.076820,0 days 00:01:39.191166,identity,prod,0.007123843016558899,9,10,bell,COMPLETE
285,3.80008214051486e-06,2025-07-11 04:13:47.077789,2025-07-11 04:15:28.172272,0 days 00:01:41.094483,identity,min,0.009992142145861211,9,11,bell,COMPLETE
286,7.779242878314108e-06,2025-07-11 04:15:28.173295,2025-07-11 04:17:11.791849,0 days 00:01:43.618554,identity,prod,0.00796342524195186,9,11,bell,COMPLETE
287,0.0021396109368652105,2025-07-11 04:17:11.792808,2025-07-11 04:18:42.768399,0 days 00:01:30.975591,identity,prod,0.009020379417765095,7,10,gaussian,COMPLETE
288,1.034883734973846e-05,2025-07-11 04:18:42.769079,2025-07-11 04:20:27.248237,0 days 00:01:44.479158,relu,prod,0.007097940633164391,9,12,bell,COMPLETE
289,0.001491472590714693,2025-07-11 04:20:27.249230,2025-07-11 04:22:11.332562,0 days 00:01:44.083332,identity,prod,0.0018852146707419284,9,12,bell,COMPLETE
290,0.0008889597374945879,2025-07-11 04:22:11.333526,2025-07-11 04:24:30.237545,0 days 00:02:18.904019,identity,prod,0.0015774802728087205,9,20,bell,COMPLETE
291,0.1814841628074646,2025-07-11 04:24:30.238524,2025-07-11 04:26:13.923770,0 days 00:01:43.685246,identity,prod,0.00904732034066063,9,11,bell,COMPLETE
292,0.0016784119652584195,2025-07-11 04:26:13.924718,2025-07-11 04:27:58.039533,0 days 00:01:44.114815,identity,prod,0.0064133956115031395,9,12,bell,COMPLETE
293,7.33417391529656e-06,2025-07-11 04:27:58.040568,2025-07-11 04:29:41.723441,0 days 00:01:43.682873,identity,prod,0.007796409641835825,9,11,bell,COMPLETE
294,9.805789886740968e-05,2025-07-11 04:29:41.724488,2025-07-11 04:31:16.379344,0 days 00:01:34.654856,identity,prod,0.008590222398491559,7,12,sigmoid,COMPLETE
295,3.732690174729214e-06,2025-07-11 04:31:16.380293,2025-07-11 04:33:39.734324,0 days 00:02:23.354031,identity,prod,0.009174394364800855,9,21,bell,COMPLETE
296,0.04482618346810341,2025-07-11 04:33:39.735401,2025-07-11 04:35:49.839747,0 days 00:02:10.104346,identity,prod,0.006873016688172979,9,18,bell,COMPLETE
297,3.7135973798285704e-06,2025-07-11 04:35:49.840963,2025-07-11 04:37:25.912218,0 days 00:01:36.071255,identity,min,0.009989450863322386,5,13,bell,COMPLETE
298,3.730535581780714e-06,2025-07-11 04:37:25.913250,2025-07-11 04:39:35.700748,0 days 00:02:09.787498,identity,prod,0.007661831019924798,7,19,bell,COMPLETE
299,3.5423208828433417e-06,2025-07-11 04:39:35.701718,2025-07-11 04:41:19.757647,0 days 00:01:44.055929,identity,prod,0.008393497778318349,9,12,bell,COMPLETE
300,0.012683163397014141,2025-07-11 04:41:19.758658,2025-07-11 04:43:21.158783,0 days 00:02:01.400125,identity,prod,0.009175401522629524,5,19,bell,COMPLETE
301,3.645689503173344e-06,2025-07-11 04:43:21.159742,2025-07-11 04:45:00.397098,0 days 00:01:39.237356,identity,prod,0.007422222166143488,9,10,bell,COMPLETE
302,3.7298059396562167e-06,2025-07-11 04:45:00.398069,2025-07-11 04:46:37.598560,0 days 00:01:37.200491,identity,prod,0.008223581244622176,5,13,bell,COMPLETE
303,3.6291521610110067e-06,2025-07-11 04:46:37.599552,2025-07-11 04:48:47.697327,0 days 00:02:10.097775,identity,prod,0.006512982716600364,9,18,bell,COMPLETE
304,3.701731202454539e-06,2025-07-11 04:48:47.698424,2025-07-11 04:50:36.084160,0 days 00:01:48.385736,identity,prod,0.009282404321616155,9,13,bell,COMPLETE
305,0.0017487331060692668,2025-07-11 04:50:36.085278,2025-07-11 04:52:17.310169,0 days 00:01:41.224891,identity,prod,0.008563872694296247,5,14,bell,COMPLETE
306,5.43211399417487e-06,2025-07-11 04:52:17.311127,2025-07-11 04:53:54.462091,0 days 00:01:37.150964,identity,prod,0.007172885364097977,6,12,bell,COMPLETE
307,3.6916255794494646e-06,2025-07-11 04:53:54.463093,2025-07-11 04:55:47.137339,0 days 00:01:52.674246,identity,prod,0.009938398470663723,9,14,bell,COMPLETE
308,4.271306352165993e-06,2025-07-11 04:55:47.138435,2025-07-11 04:57:29.141985,0 days 00:01:42.003550,relu,prod,0.007669000185125678,5,15,gaussian,COMPLETE
309,3.5145758374710567e-06,2025-07-11 04:57:29.142947,2025-07-11 04:59:15.076609,0 days 00:01:45.933662,identity,min,0.006350742665042999,9,13,bell,COMPLETE
310,4.239213922119234e-06,2025-07-11 04:59:15.077760,2025-07-11 05:01:00.946208,0 days 00:01:45.868448,identity,min,0.0062680893001533875,9,13,bell,COMPLETE
311,1.4499921235255897e-05,2025-07-11 05:01:00.947169,2025-07-11 05:02:46.919692,0 days 00:01:45.972523,identity,min,0.005410556408968413,9,13,bell,COMPLETE
312,3.723537929545273e-06,2025-07-11 05:02:46.920705,2025-07-11 05:04:28.472220,0 days 00:01:41.551515,identity,min,0.006550658233637638,9,12,bell,COMPLETE
313,3.5281479995319387e-06,2025-07-11 05:04:28.473219,2025-07-11 05:06:18.789600,0 days 00:01:50.316381,identity,min,0.005870263745388396,9,14,bell,COMPLETE
314,0.0005753801087848842,2025-07-11 05:06:18.790596,2025-07-11 05:08:04.761274,0 days 00:01:45.970678,identity,min,0.006922271638897899,9,13,bell,COMPLETE
315,7.438548891514074e-06,2025-07-11 05:08:04.762329,2025-07-11 05:09:45.820732,0 days 00:01:41.058403,identity,min,0.007847180386104227,9,11,bell,COMPLETE
316,0.0362338051199913,2025-07-11 05:09:45.821913,2025-07-11 05:11:53.534372,0 days 00:02:07.712459,identity,min,0.001110080623224093,9,18,bell,COMPLETE
317,3.731831384357065e-06,2025-07-11 05:11:53.535345,2025-07-11 05:13:41.929288,0 days 00:01:48.393943,identity,prod,0.004934977314043685,9,13,bell,COMPLETE
