number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
105,6.504820248665055e-06,2025-07-10 21:13:22.903307,2025-07-10 21:14:27.596791,0 days 00:01:04.693484,identity,min,0.0061087609930489525,7,15,bell,COMPLETE
106,7.907791768957395e-06,2025-07-10 21:14:27.597665,2025-07-10 21:15:29.629378,0 days 00:01:02.031713,identity,min,0.0067133910023276025,6,17,gaussian,COMPLETE
107,0.00021714063768740743,2025-07-10 21:15:29.629986,2025-07-10 21:16:41.942432,0 days 00:01:12.312446,identity,min,0.009875861568222483,8,20,bell,COMPLETE
108,6.839313300588401e-06,2025-07-10 21:16:41.943438,2025-07-10 21:17:40.342216,0 days 00:00:58.398778,identity,min,0.005476846045135328,7,9,bell,COMPLETE
109,5.414174211182399e-06,2025-07-10 21:17:40.342813,2025-07-10 21:18:46.385697,0 days 00:01:06.042884,identity,min,0.008297754266315642,7,16,bell,COMPLETE
110,0.10204308480024338,2025-07-10 21:18:46.386635,2025-07-10 21:20:02.552125,0 days 00:01:16.165490,identity,min,0.0003360487865354103,6,25,bell,COMPLETE
111,5.918130682402989e-06,2025-07-10 21:20:02.552734,2025-07-10 21:21:13.193147,0 days 00:01:10.640413,identity,prod,0.006276288029953619,7,18,bell,COMPLETE
112,0.0255949255079031,2025-07-10 21:21:13.193755,2025-07-10 21:22:21.109818,0 days 00:01:07.916063,identity,prod,0.006893907168049508,7,16,bell,COMPLETE
113,3.8110774767119437e-06,2025-07-10 21:22:21.110426,2025-07-10 21:23:25.347354,0 days 00:01:04.236928,identity,prod,0.007520257610766118,6,15,bell,COMPLETE
114,0.010012253187596798,2025-07-10 21:23:25.347947,2025-07-10 21:24:35.783715,0 days 00:01:10.435768,identity,prod,0.008465220015716628,8,17,bell,COMPLETE
115,4.538000212050974e-06,2025-07-10 21:24:35.784333,2025-07-10 21:25:38.643735,0 days 00:01:02.859402,identity,prod,0.006636491888818842,6,14,bell,COMPLETE
116,4.71659541290137e-06,2025-07-10 21:25:38.644333,2025-07-10 21:26:50.769745,0 days 00:01:12.125412,identity,prod,0.005746649085989853,7,19,bell,COMPLETE
117,4.90342154080281e-06,2025-07-10 21:26:50.770749,2025-07-10 21:27:54.182199,0 days 00:01:03.411450,identity,prod,0.005087688573202228,5,16,bell,COMPLETE
118,3.993711288785562e-06,2025-07-10 21:27:54.182808,2025-07-10 21:28:58.979417,0 days 00:01:04.796609,identity,min,0.00744732374280421,7,15,bell,COMPLETE
119,1.9477118257782422e-05,2025-07-10 21:28:58.980023,2025-07-10 21:30:15.528967,0 days 00:01:16.548944,identity,prod,0.009238236338823425,6,24,bell,COMPLETE
120,4.094264568266226e-06,2025-07-10 21:30:15.529586,2025-07-10 21:31:22.628076,0 days 00:01:07.098490,identity,prod,0.003795116672831958,6,17,bell,COMPLETE
121,0.08675847947597504,2025-07-10 21:31:22.628689,2025-07-10 21:32:26.048987,0 days 00:01:03.420298,identity,min,0.008014388015718741,7,14,bell,COMPLETE
122,3.762199867196614e-06,2025-07-10 21:32:26.049582,2025-07-10 21:33:30.993610,0 days 00:01:04.944028,identity,min,0.007131861470953651,7,15,bell,COMPLETE
