number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,params_shuffle,params_weight_decay,state
131,5.074793989479076e-06,2025-07-04 12:30:49.818742,2025-07-04 12:31:05.836836,0 days 00:00:16.018094,relu,32,124,0.0008463663494349918,16,True,1.321670991163529e-05,COMPLETE
132,4.941765837429557e-06,2025-07-04 12:31:05.837050,2025-07-04 12:31:21.608292,0 days 00:00:15.771242,relu,32,128,0.0007947258458765941,16,True,1.5834738456143712e-05,COMPLETE
133,5.389607395045459e-06,2025-07-04 12:31:21.608510,2025-07-04 12:31:37.259215,0 days 00:00:15.650705,relu,32,120,0.0008870280439966235,16,True,1.107021545196424e-05,COMPLETE
134,5.02587226947071e-06,2025-07-04 12:31:37.259429,2025-07-04 12:31:53.978475,0 days 00:00:16.719046,relu,32,124,0.0007272815441087352,17,True,1.3939291472585e-05,COMPLETE
135,5.8375535445520654e-06,2025-07-04 12:31:53.978719,2025-07-04 12:32:21.090742,0 days 00:00:27.112023,identity,16,122,0.001076434375848922,16,True,1.8389468045997738e-05,COMPLETE
136,5.4765978347859345e-06,2025-07-04 12:32:21.090989,2025-07-04 12:32:36.964048,0 days 00:00:15.873059,relu,32,126,0.0006620487594706033,15,True,1.5152506857829692e-05,COMPLETE
137,6.1527798607130535e-06,2025-07-04 12:32:36.964274,2025-07-04 12:33:05.180067,0 days 00:00:28.215793,relu,16,118,0.0005226614998914332,17,True,2.262076167367672e-05,COMPLETE
138,0.02738584391772747,2025-07-04 12:33:05.180324,2025-07-04 12:33:12.687588,0 days 00:00:07.507264,sigmoid,128,114,0.0008099621828285476,18,True,5.2621196250729185e-05,COMPLETE
139,4.593461653712438e-06,2025-07-04 12:33:12.687907,2025-07-04 12:33:28.714452,0 days 00:00:16.026545,relu,32,128,0.0009392039239595516,16,True,1.6662968832214298e-05,COMPLETE
140,5.781806066806894e-06,2025-07-04 12:33:28.714690,2025-07-04 12:33:56.847348,0 days 00:00:28.132658,relu,16,120,0.0013218261331342347,17,True,1.2907701472786431e-05,COMPLETE
141,5.341846645023907e-06,2025-07-04 12:33:56.847606,2025-07-04 12:34:24.536049,0 days 00:00:27.688443,relu,16,124,0.0016779090973503103,16,True,1.1429572564346125e-05,COMPLETE
142,6.14250302533037e-06,2025-07-04 12:34:24.536289,2025-07-04 12:34:52.133594,0 days 00:00:27.597305,relu,16,121,0.0011846457137691818,16,True,1.0961892180478471e-05,COMPLETE
143,4.767383416037774e-06,2025-07-04 12:34:52.133821,2025-07-04 12:35:18.859825,0 days 00:00:26.726004,relu,16,119,0.0016113638689501132,15,True,1.1965776823905608e-05,COMPLETE
144,5.184760993870441e-06,2025-07-04 12:35:18.860079,2025-07-04 12:35:48.338474,0 days 00:00:29.478395,relu,16,125,0.00096971555138277,17,True,1.005676966806858e-05,COMPLETE
145,5.030667125538457e-06,2025-07-04 12:35:48.338703,2025-07-04 12:36:15.543561,0 days 00:00:27.204858,relu,16,116,0.0008362168124069951,16,True,1.3463726367302968e-05,COMPLETE
146,5.416614840214606e-06,2025-07-04 12:36:15.543810,2025-07-04 12:36:46.040541,0 days 00:00:30.496731,relu,16,123,0.001088547575004834,18,True,1.4486831393927752e-05,COMPLETE
147,5.17087391926907e-06,2025-07-04 12:36:46.040780,2025-07-04 12:37:02.066671,0 days 00:00:16.025891,relu,32,128,0.0014743192365219303,16,True,1.6563780716028352e-05,COMPLETE
148,5.658399913954781e-06,2025-07-04 12:37:02.066899,2025-07-04 12:37:31.015763,0 days 00:00:28.948864,relu,16,121,0.0007591762304605982,17,True,1.9052296940444892e-05,COMPLETE
149,5.319722731655929e-06,2025-07-04 12:37:31.016020,2025-07-04 12:37:46.099626,0 days 00:00:15.083606,relu,32,110,0.0013607442846175976,15,True,1.242274501123469e-05,COMPLETE
150,5.100118869449943e-06,2025-07-04 12:37:46.099843,2025-07-04 12:38:15.549650,0 days 00:00:29.449807,relu,16,126,0.000900274636534961,17,True,1.1319710723809908e-05,COMPLETE
151,7.878163160057738e-06,2025-07-04 12:38:38.666459,2025-07-04 12:39:08.017735,0 days 00:00:29.351276,relu,16,118,0.001745460197010134,18,True,0.00020083387104993672,COMPLETE
152,4.420008735905867e-06,2025-07-04 12:39:08.017952,2025-07-04 12:39:35.453815,0 days 00:00:27.435863,relu,16,123,0.002110390355313551,16,True,1.4413238531701653e-05,COMPLETE
153,5.847476586495759e-06,2025-07-04 12:39:35.454060,2025-07-04 12:40:03.103728,0 days 00:00:27.649668,relu,16,123,0.0026231046991302565,16,True,1.4970399874460174e-05,COMPLETE
154,5.048235834692605e-06,2025-07-04 12:40:03.103964,2025-07-04 12:40:30.862521,0 days 00:00:27.758557,relu,16,125,0.0006544310762079518,16,True,1.2966280024750757e-05,COMPLETE
155,6.620043131988496e-05,2025-07-04 12:40:30.862769,2025-07-04 12:40:47.861985,0 days 00:00:16.999216,relu,16,11,0.0021354173850399454,16,True,1.7205886650835237e-05,COMPLETE
156,1.3165440559387207,2025-07-04 12:40:47.862203,2025-07-04 12:40:58.384519,0 days 00:00:10.522316,relu,64,120,0.0010132080444212157,17,False,1.4059459392832413e-05,COMPLETE
157,5.345301815395942e-06,2025-07-04 12:41:01.116327,2025-07-04 12:41:26.738974,0 days 00:00:25.622647,relu,16,126,0.0012138546007764998,14,True,2.0701986180075858e-05,COMPLETE
158,5.165094535186654e-06,2025-07-04 12:41:26.739228,2025-07-04 12:41:42.669233,0 days 00:00:15.930005,identity,32,122,0.0005625566519199969,16,True,1.5607469227916984e-05,COMPLETE
159,5.322406650520861e-06,2025-07-04 12:41:42.669460,2025-07-04 12:42:08.329430,0 days 00:00:25.659970,relu,16,116,0.0007472685745727444,15,True,1.1315805502387966e-05,COMPLETE
160,4.534087111096596e-06,2025-07-04 12:42:44.957732,2025-07-04 12:43:01.326488,0 days 00:00:16.368756,relu,32,114,0.0008428588229884771,17,True,1.3699413850414288e-05,COMPLETE
161,6.3661509557277896e-06,2025-07-04 12:43:01.326733,2025-07-04 12:43:17.679779,0 days 00:00:16.353046,relu,32,113,0.0008526057694783881,17,True,1.3601440742079562e-05,COMPLETE
162,4.6919603846617974e-06,2025-07-04 12:43:27.943708,2025-07-04 12:43:44.256775,0 days 00:00:16.313067,relu,32,128,0.0009150004378882339,17,True,1.2132930518487613e-05,COMPLETE
163,9.187994692183565e-06,2025-07-04 12:43:44.257015,2025-07-04 12:43:59.819130,0 days 00:00:15.562115,relu,32,70,0.001007937038919928,19,True,1.8314679635074775e-05,COMPLETE
164,4.46745661975001e-06,2025-07-04 12:44:01.657330,2025-07-04 12:44:17.380822,0 days 00:00:15.723492,relu,32,118,0.0006921452853739465,16,True,1.4881346595226854e-05,COMPLETE
165,4.475971309148008e-06,2025-07-04 12:44:17.381052,2025-07-04 12:44:33.438747,0 days 00:00:16.057695,relu,32,119,0.0006424670996545694,16,True,1.56577546656745e-05,COMPLETE
166,5.155864528205711e-06,2025-07-04 12:44:35.051227,2025-07-04 12:44:51.240959,0 days 00:00:16.189732,relu,32,123,0.0006278339470473941,16,True,1.576190848389044e-05,COMPLETE
167,0.027295712381601334,2025-07-04 12:44:51.241200,2025-07-04 12:45:06.979672,0 days 00:00:15.738472,sigmoid,32,117,0.000703061872810349,16,True,1.7113026515096054e-05,COMPLETE
168,5.470224550663261e-06,2025-07-04 12:48:29.550510,2025-07-04 12:48:44.660310,0 days 00:00:15.109800,relu,32,125,0.0005070454852214218,15,True,1.4790994622269226e-05,COMPLETE
169,5.7537740758561995e-06,2025-07-04 12:48:54.778542,2025-07-04 12:49:10.696373,0 days 00:00:15.917831,relu,32,119,0.0006310454682405861,16,True,1.926328086814639e-05,COMPLETE
170,4.4069215618947055e-06,2025-07-04 12:49:10.696612,2025-07-04 12:49:29.151547,0 days 00:00:18.454935,relu,32,123,0.0007682875586838069,20,True,1.6051159692528677e-05,COMPLETE
171,4.8681822590879165e-06,2025-07-04 12:50:00.434977,2025-07-04 12:50:17.930868,0 days 00:00:17.495891,relu,32,122,0.0007807691426317642,19,True,1.6033765768333706e-05,COMPLETE
172,5.5267405514314305e-06,2025-07-04 12:50:17.931090,2025-07-04 12:50:33.574052,0 days 00:00:15.642962,relu,32,128,0.0007307749839925001,16,True,1.772519135148957e-05,COMPLETE
173,4.918432296108222e-06,2025-07-04 12:50:34.893041,2025-07-04 12:50:53.137549,0 days 00:00:18.244508,relu,32,124,0.0005785960098425405,20,True,1.4471463085209404e-05,COMPLETE
174,5.077368314232444e-06,2025-07-04 12:50:53.137756,2025-07-04 12:51:09.450775,0 days 00:00:16.313019,relu,32,126,0.00044550124510142007,16,True,2.1126234985222284e-05,COMPLETE
175,4.385751708468888e-06,2025-07-04 12:51:43.553668,2025-07-04 12:52:01.384637,0 days 00:00:17.830969,relu,32,120,0.0006620541353255081,20,True,1.2743085708416118e-05,COMPLETE
176,5.469161351356888e-06,2025-07-04 12:52:01.384873,2025-07-04 12:52:18.837555,0 days 00:00:17.452682,relu,32,118,0.0006628188084451889,19,True,1.2053734259314569e-05,COMPLETE
177,1.9103930753772147e-05,2025-07-04 12:52:18.837776,2025-07-04 12:52:27.129997,0 days 00:00:08.292221,relu,128,121,0.0006945053099326987,20,True,1.0601950105815028e-05,COMPLETE
178,5.678733487002319e-06,2025-07-04 12:52:27.130322,2025-07-04 12:52:43.335105,0 days 00:00:16.204783,relu,32,116,0.0006024555259901968,17,True,1.62546520192822e-05,COMPLETE
179,4.632681157090701e-05,2025-07-04 12:52:43.335350,2025-07-04 12:53:01.115511,0 days 00:00:17.780161,relu,32,120,0.0007794412916580104,20,False,1.2775192720375781e-05,COMPLETE
180,4.335978246672312e-06,2025-07-04 12:53:03.418602,2025-07-04 12:53:20.810659,0 days 00:00:17.392057,relu,32,112,0.0005360004065008818,20,True,1.4834240085221923e-05,COMPLETE
181,4.500715931499144e-06,2025-07-04 12:53:20.810872,2025-07-04 12:53:38.208210,0 days 00:00:17.397338,relu,32,112,0.0005493289491244886,20,True,1.5149075211918237e-05,COMPLETE
182,5.600051281362539e-06,2025-07-04 12:53:38.208421,2025-07-04 12:53:56.419823,0 days 00:00:18.211402,relu,32,122,0.00041766737110656446,20,True,1.3955142970631327e-05,COMPLETE
183,5.159333340998273e-06,2025-07-04 12:53:56.420065,2025-07-04 12:54:14.433422,0 days 00:00:18.013357,relu,32,118,0.0009291838527936422,20,True,1.7823412600881743e-05,COMPLETE
184,4.391011771076592e-06,2025-07-04 12:54:37.132440,2025-07-04 12:54:55.470490,0 days 00:00:18.338050,relu,32,124,0.0006938956038127406,20,True,1.2908356015052581e-05,COMPLETE
185,5.452242021419806e-06,2025-07-04 12:54:55.470718,2025-07-04 12:55:13.842866,0 days 00:00:18.372148,relu,32,124,0.0006416366865447996,20,True,1.607096812747094e-05,COMPLETE
186,5.829469500895357e-06,2025-07-04 12:55:50.377722,2025-07-04 12:56:09.176437,0 days 00:00:18.798715,relu,32,126,0.0004991003860568898,20,True,1.979564287595844e-05,COMPLETE
187,5.480554136738647e-06,2025-07-04 12:56:09.176713,2025-07-04 12:56:27.286547,0 days 00:00:18.109834,relu,32,128,0.0007503316451758187,20,True,1.2716013306489696e-05,COMPLETE
188,5.456665348901879e-06,2025-07-04 12:56:27.286783,2025-07-04 12:56:45.930569,0 days 00:00:18.643786,relu,32,123,0.0007097019862169481,20,True,1.471299101770271e-05,COMPLETE
189,5.388970748754218e-06,2025-07-04 12:56:45.930801,2025-07-04 12:57:03.292907,0 days 00:00:17.362106,relu,32,120,0.0006018727683556962,19,True,1.7265278154465743e-05,COMPLETE
190,5.360303930501686e-06,2025-07-04 12:57:03.293193,2025-07-04 12:57:22.184489,0 days 00:00:18.891296,relu,32,126,0.0005397496792349753,20,True,1.3587309245079369e-05,COMPLETE
191,4.448955678526545e-06,2025-07-04 12:57:22.184768,2025-07-04 12:57:52.316710,0 days 00:00:30.131942,relu,16,115,0.0011113608862524395,19,True,1.1883941777690194e-05,COMPLETE
192,4.1540661186445504e-06,2025-07-04 12:57:52.316948,2025-07-04 12:58:23.175094,0 days 00:00:30.858146,relu,16,123,0.000843647102585865,19,True,1.2265149901186868e-05,COMPLETE
193,5.718300599255599e-06,2025-07-04 12:58:23.175366,2025-07-04 12:58:53.830969,0 days 00:00:30.655603,relu,16,123,0.000868864982242963,19,True,1.0328103100972524e-05,COMPLETE
194,4.091437858733116e-06,2025-07-04 13:04:04.739385,2025-07-04 13:04:35.971002,0 days 00:00:31.231617,relu,16,128,0.000972651784958795,20,True,1.2024318039760093e-05,COMPLETE
195,5.771693395217881e-06,2025-07-04 13:04:35.971293,2025-07-04 13:05:06.250635,0 days 00:00:30.279342,relu,16,128,0.0010980103599204187,19,True,1.2179322004281237e-05,COMPLETE
196,4.425068709679181e-06,2025-07-04 13:05:57.663617,2025-07-04 13:06:29.585135,0 days 00:00:31.921518,relu,16,126,0.0010144248484519804,20,True,1.1238732404982853e-05,COMPLETE
197,5.626683559967205e-06,2025-07-04 13:06:29.585393,2025-07-04 13:07:01.511698,0 days 00:00:31.926305,relu,16,125,0.003569214015578517,20,True,1.0075404342955739e-05,COMPLETE
198,5.288130068947794e-06,2025-07-04 13:07:16.107374,2025-07-04 13:07:47.194679,0 days 00:00:31.087305,identity,16,128,0.000965446504215325,20,True,1.1180432140850042e-05,COMPLETE
199,0.02629784867167473,2025-07-04 13:07:47.540075,2025-07-04 13:08:19.167815,0 days 00:00:31.627740,sigmoid,16,124,0.0008239609939298834,20,True,1.2926964659915927e-05,COMPLETE
200,5.2278596740507055e-06,2025-07-04 13:10:24.951469,2025-07-04 13:10:55.966925,0 days 00:00:31.015456,relu,16,126,0.0009864165761241616,20,True,1.339436007053466e-05,COMPLETE
201,4.576652372634271e-06,2025-07-04 13:34:26.280396,2025-07-04 13:34:56.379307,0 days 00:00:30.098911,relu,16,122,0.0010688108844921064,19,True,1.187813718104925e-05,COMPLETE
202,6.270714038691949e-06,2025-07-04 13:34:56.379594,2025-07-04 13:35:27.975574,0 days 00:00:31.595980,relu,16,125,0.000914225879606008,20,True,1.1042487839069354e-05,COMPLETE
203,4.653275937016588e-06,2025-07-04 13:35:28.078222,2025-07-04 13:35:58.429204,0 days 00:00:30.350982,relu,16,121,0.0011558260946037536,19,True,1.2571315335113451e-05,COMPLETE
204,4.103413630218711e-06,2025-07-04 13:35:58.429437,2025-07-04 13:36:29.721572,0 days 00:00:31.292135,relu,16,128,0.0008279058578664462,20,True,1.1838010008211268e-05,COMPLETE
205,1.8128330339095555e-05,2025-07-04 13:36:29.721799,2025-07-04 13:37:00.924967,0 days 00:00:31.203168,relu,16,128,0.004973730552605955,20,True,1.4085181584947489e-05,COMPLETE
206,1.0642874258337542e-05,2025-07-04 13:37:00.925216,2025-07-04 13:37:21.872895,0 days 00:00:20.947679,relu,16,50,0.0008086171062218062,13,True,1.0812294743825002e-05,COMPLETE
207,5.005482307751663e-06,2025-07-04 13:37:21.873108,2025-07-04 13:37:53.928162,0 days 00:00:32.055054,relu,16,126,0.000880334883205563,20,True,1.0005487532549855e-05,COMPLETE
208,3.453368117334321e-05,2025-07-04 13:37:53.928389,2025-07-04 13:38:06.251854,0 days 00:00:12.323465,relu,64,123,0.0007714401457541348,20,True,1.2925942834742763e-05,COMPLETE
209,5.059978775534546e-06,2025-07-04 13:38:06.252160,2025-07-04 13:38:37.492559,0 days 00:00:31.240399,relu,16,128,0.0009978411518852092,20,True,1.4332534233737642e-05,COMPLETE
210,5.508725735126063e-06,2025-07-04 13:39:46.338350,2025-07-04 13:40:17.846415,0 days 00:00:31.508065,relu,16,124,0.0008871283862202304,20,True,1.179443279584849e-05,COMPLETE
211,5.717849944630871e-06,2025-07-04 13:40:17.846683,2025-07-04 13:40:48.121164,0 days 00:00:30.274481,relu,16,121,0.0011062497458069111,19,True,1.1953399188692114e-05,COMPLETE
212,5.4953547987679485e-06,2025-07-04 13:41:14.639094,2025-07-04 13:41:44.433679,0 days 00:00:29.794585,relu,16,126,0.001020662737652303,18,True,1.3343750069727331e-05,COMPLETE
213,4.839302164327819e-06,2025-07-04 13:41:44.433910,2025-07-04 13:42:15.032352,0 days 00:00:30.598442,relu,16,123,0.0012525527096982363,19,True,1.1470878000097304e-05,COMPLETE
214,5.008197604183806e-06,2025-07-04 13:45:20.312004,2025-07-04 13:45:52.104817,0 days 00:00:31.792813,relu,16,126,0.0008379502424909044,20,True,1.5095035401161447e-05,COMPLETE
215,4.944071406498551e-06,2025-07-04 13:45:52.105081,2025-07-04 13:46:17.142662,0 days 00:00:25.037581,relu,16,121,0.0009268102397759771,14,True,1.225310614218359e-05,COMPLETE
216,5.720934950659284e-06,2025-07-04 13:48:23.957865,2025-07-04 13:48:55.088805,0 days 00:00:31.130940,relu,16,128,0.00071833020565716,20,True,6.618709265521138e-05,COMPLETE
217,2.986200161103625e-05,2025-07-04 13:50:39.460428,2025-07-04 13:51:08.767482,0 days 00:00:29.307054,relu,16,124,0.0007895611238389489,18,False,1.3860765424359238e-05,COMPLETE
218,5.126827090862207e-06,2025-07-04 13:51:08.767741,2025-07-04 13:51:40.293976,0 days 00:00:31.526235,relu,16,119,0.0011594960759015237,20,True,1.6478821186928506e-05,COMPLETE
219,6.916895654285327e-05,2025-07-04 13:52:14.829229,2025-07-04 13:52:22.031985,0 days 00:00:07.202756,relu,128,115,0.001005517878848594,17,True,1.0996644761430838e-05,COMPLETE
220,8.372559022973292e-06,2025-07-04 13:52:22.032313,2025-07-04 13:52:46.580633,0 days 00:00:24.548320,relu,16,32,0.000849142796647597,19,True,1.2684299976593806e-05,COMPLETE
221,4.4040580178261735e-06,2025-07-04 13:53:02.623855,2025-07-04 13:53:18.913556,0 days 00:00:16.289701,relu,32,118,0.000690799802642156,17,True,1.5143697353362185e-05,COMPLETE
222,3.952075076085748e-06,2025-07-04 13:53:18.913788,2025-07-04 13:53:46.901720,0 days 00:00:27.987932,relu,16,122,0.0007485242921248348,17,True,1.4528793063195126e-05,COMPLETE
223,4.702699243352981e-06,2025-07-04 13:53:50.231951,2025-07-04 13:54:06.996328,0 days 00:00:16.764377,relu,32,123,0.0007421162155572908,17,True,1.542944637896408e-05,COMPLETE
224,5.277618583932053e-06,2025-07-04 13:54:06.996557,2025-07-04 13:54:35.814339,0 days 00:00:28.817782,relu,16,125,0.0006786693603690948,17,True,1.7737607986676334e-05,COMPLETE
225,4.371189788798802e-06,2025-07-04 13:54:35.814565,2025-07-04 13:54:52.318608,0 days 00:00:16.504043,relu,32,121,0.0007626875858293144,17,True,1.4537074922840159e-05,COMPLETE
226,5.4839756558067165e-06,2025-07-04 13:54:52.318839,2025-07-04 13:55:08.584064,0 days 00:00:16.265225,relu,32,120,0.0007561775008457913,17,True,1.6332850337988285e-05,COMPLETE
227,6.0936372392461635e-06,2025-07-04 13:55:16.688368,2025-07-04 13:55:33.200367,0 days 00:00:16.511999,relu,32,122,0.0006658089629813463,17,True,1.4567633718038316e-05,COMPLETE
228,4.492863354244037e-06,2025-07-04 13:55:33.200597,2025-07-04 13:55:49.909477,0 days 00:00:16.708880,relu,32,119,0.0005922022108038453,17,True,1.502791650340885e-05,COMPLETE
229,5.029554813518189e-06,2025-07-04 13:56:28.847106,2025-07-04 13:56:45.262183,0 days 00:00:16.415077,relu,32,122,0.0008076014939368814,17,True,1.870709042140426e-05,COMPLETE
230,5.8130208344664425e-06,2025-07-04 13:56:45.262431,2025-07-04 13:57:01.520320,0 days 00:00:16.257889,identity,32,117,0.0007027528432477934,17,True,1.382561583930631e-05,COMPLETE
231,5.417692136688856e-06,2025-07-04 13:57:01.520572,2025-07-04 13:57:30.532141,0 days 00:00:29.011569,relu,16,126,0.0009101099688129471,17,True,1.6145011974453197e-05,COMPLETE
232,4.951042683387641e-06,2025-07-04 14:11:37.132491,2025-07-04 14:11:51.616032,0 days 00:00:14.483541,relu,32,128,0.0007807067478363281,14,True,1.3094321479863352e-05,COMPLETE
233,4.302549768908648e-06,2025-07-04 14:11:51.616297,2025-07-04 14:12:20.049213,0 days 00:00:28.432916,relu,16,124,0.0008396047014790984,17,True,1.4331615152979627e-05,COMPLETE
234,4.572306352201849e-06,2025-07-04 14:12:20.049453,2025-07-04 14:12:36.601733,0 days 00:00:16.552280,relu,32,124,0.0008496305862436358,17,True,1.4338088237253134e-05,COMPLETE
235,5.844030511070741e-06,2025-07-04 14:12:36.601967,2025-07-04 14:13:05.068208,0 days 00:00:28.466241,relu,16,121,0.0007284157111485855,17,True,1.67292006353475e-05,COMPLETE
236,4.609055849869037e-06,2025-07-04 14:13:05.068446,2025-07-04 14:13:22.261704,0 days 00:00:17.193258,relu,32,124,0.0006459197893188672,18,True,1.520364416178322e-05,COMPLETE
237,5.774682904302608e-06,2025-07-04 14:13:22.261937,2025-07-04 14:13:49.983765,0 days 00:00:27.721828,relu,16,120,0.0008052773071870919,17,True,4.587661442121943e-05,COMPLETE
238,5.303080797602888e-06,2025-07-04 14:13:49.983996,2025-07-04 14:14:00.748778,0 days 00:00:10.764782,relu,64,128,0.0009074904340720457,17,True,1.3625691332274699e-05,COMPLETE
239,0.02686183713376522,2025-07-04 14:14:00.749090,2025-07-04 14:14:18.131050,0 days 00:00:17.381960,sigmoid,32,123,0.0007205879495939865,18,True,1.746579131071036e-05,COMPLETE
240,6.622381079068873e-06,2025-07-04 14:14:18.131303,2025-07-04 14:14:47.140206,0 days 00:00:29.008903,relu,16,125,0.0008300480869780347,17,True,1.529554350146764e-05,COMPLETE
241,4.641402938432293e-06,2025-07-04 14:14:47.140447,2025-07-04 14:15:19.222080,0 days 00:00:32.081633,relu,16,126,0.0009779815940613333,20,True,1.2662675497599286e-05,COMPLETE
242,4.891606295132078e-06,2025-07-04 14:15:19.222348,2025-07-04 14:15:51.317190,0 days 00:00:32.094842,relu,16,126,0.0009066677078445038,20,True,1.3812979041494063e-05,COMPLETE
243,5.93718368691043e-06,2025-07-04 14:15:51.317426,2025-07-04 14:16:19.761622,0 days 00:00:28.444196,relu,16,122,0.0007724199204995148,17,True,1.2418002393727977e-05,COMPLETE
244,4.172126864432357e-06,2025-07-04 14:17:15.055576,2025-07-04 14:17:42.726220,0 days 00:00:27.670644,relu,16,126,0.0006098014744602803,16,True,1.0973266479469597e-05,COMPLETE
245,4.190686013316736e-06,2025-07-04 14:17:42.726477,2025-07-04 14:18:09.982364,0 days 00:00:27.255887,relu,16,128,0.0006216622136037651,16,True,1.4417757763904036e-05,COMPLETE
246,5.000298642698908e-06,2025-07-04 14:21:14.344888,2025-07-04 14:21:41.573818,0 days 00:00:27.228930,relu,16,124,0.0005327736338664746,16,True,1.635452073210721e-05,COMPLETE
247,6.299435881373938e-06,2025-07-04 14:21:41.574072,2025-07-04 14:22:08.667458,0 days 00:00:27.093386,relu,16,118,0.000588371619813072,16,True,1.4632714673846608e-05,COMPLETE
248,0.00010702529107220471,2025-07-04 14:22:08.667687,2025-07-04 14:22:35.804028,0 days 00:00:27.136341,relu,16,121,0.0006089546497065745,16,True,0.0007427087129923308,COMPLETE
249,5.803802650916623e-06,2025-07-04 14:22:35.804253,2025-07-04 14:23:03.124764,0 days 00:00:27.320511,relu,16,128,0.0006635437899637427,16,True,1.3037693999641348e-05,COMPLETE
250,5.163609330338659e-06,2025-07-04 14:23:03.124979,2025-07-04 14:23:31.817773,0 days 00:00:28.692794,relu,16,124,0.00048358126280224895,17,True,1.0717913224682245e-05,COMPLETE
251,1.0392302101536188e-05,2025-07-04 14:23:31.818003,2025-07-04 14:24:00.200823,0 days 00:00:28.382820,relu,16,119,0.0006361165986140537,17,False,1.854413186935677e-05,COMPLETE
252,6.003027920087334e-06,2025-07-04 14:24:00.201041,2025-07-04 14:24:27.964830,0 days 00:00:27.763789,relu,16,126,0.0005755885175252424,16,True,1.5718850924283724e-05,COMPLETE
253,4.223194991936907e-06,2025-07-04 14:24:27.965041,2025-07-04 14:24:57.358126,0 days 00:00:29.393085,relu,16,122,0.0006973824230396711,18,True,1.1858404987336764e-05,COMPLETE
254,4.418972821440548e-05,2025-07-04 14:25:38.523817,2025-07-04 14:25:46.102239,0 days 00:00:07.578422,relu,128,117,0.0006668619253200899,18,True,1.1629209238070052e-05,COMPLETE
255,5.877477633475792e-06,2025-07-04 14:25:46.102575,2025-07-04 14:26:15.531557,0 days 00:00:29.428982,relu,16,121,0.0007318199195061699,18,True,1.0072601613341888e-05,COMPLETE
256,4.974309831595747e-06,2025-07-04 14:26:15.531818,2025-07-04 14:26:43.789860,0 days 00:00:28.258042,relu,16,128,0.0005265662025211636,17,True,1.2098261079276486e-05,COMPLETE
257,5.191592208575457e-06,2025-07-04 14:26:43.790085,2025-07-04 14:27:12.193814,0 days 00:00:28.403729,relu,16,124,0.0006907011905257829,17,True,1.3136275028593818e-05,COMPLETE
258,5.224424057814758e-06,2025-07-04 14:27:12.194053,2025-07-04 14:27:41.477993,0 days 00:00:29.283940,relu,16,122,0.0007660847753303207,18,True,1.0979756061896085e-05,COMPLETE
259,5.539086032513296e-06,2025-07-04 14:27:41.478246,2025-07-04 14:27:58.391207,0 days 00:00:16.912961,relu,32,126,0.0006111976117893582,17,True,2.2846098080990677e-05,COMPLETE
260,4.035959591419669e-06,2025-07-04 14:27:58.391443,2025-07-04 14:28:27.625722,0 days 00:00:29.234279,relu,16,121,0.0006967259337585732,18,True,1.4194582872671624e-05,COMPLETE
261,5.338973096513655e-06,2025-07-04 14:30:06.129943,2025-07-04 14:30:35.488952,0 days 00:00:29.359009,relu,16,119,0.0006892456019617691,18,True,1.190623231571579e-05,COMPLETE
262,5.552690709009767e-06,2025-07-04 14:30:35.489242,2025-07-04 14:31:04.202631,0 days 00:00:28.713389,relu,16,116,0.0005516863408010862,18,True,1.4003585101219592e-05,COMPLETE
263,5.659548605763121e-06,2025-07-04 14:31:04.202864,2025-07-04 14:31:33.215062,0 days 00:00:29.012198,identity,16,121,0.0006294365598006686,18,True,1.2755673156049474e-05,COMPLETE
264,4.415661805978743e-06,2025-07-04 14:31:33.215368,2025-07-04 14:32:02.960535,0 days 00:00:29.745167,relu,16,125,0.0006954466872333445,18,True,1.1270035983853401e-05,COMPLETE
265,4.232369519741042e-06,2025-07-04 14:32:02.960807,2025-07-04 14:32:31.036014,0 days 00:00:28.075207,relu,16,128,0.0004628453092844007,17,True,1.4982228717434789e-05,COMPLETE
266,4.199350769340526e-06,2025-07-04 14:32:31.036263,2025-07-04 14:32:57.494957,0 days 00:00:26.458694,relu,16,126,0.0004955234358105276,15,True,1.399460181915326e-05,COMPLETE
267,5.315051112120273e-06,2025-07-04 14:32:57.495217,2025-07-04 14:33:23.317086,0 days 00:00:25.821869,relu,16,128,0.00048612001801054644,15,True,1.3138042635666043e-05,COMPLETE
268,0.02717515453696251,2025-07-04 14:33:23.317309,2025-07-04 14:33:49.190806,0 days 00:00:25.873497,sigmoid,16,128,0.0004923487193956596,15,True,1.2079514765913088e-05,COMPLETE
269,3.996764462499414e-06,2025-07-04 14:33:49.191087,2025-07-04 14:34:14.582816,0 days 00:00:25.391729,relu,16,126,0.0004453300545085367,14,True,3.6720731904427575e-05,COMPLETE
270,5.5660248108324595e-06,2025-07-04 14:34:14.583043,2025-07-04 14:34:39.909877,0 days 00:00:25.326834,relu,16,126,0.00038142834176339174,14,False,3.1146277578110795e-05,COMPLETE
271,5.8357991292723455e-06,2025-07-04 14:34:39.910098,2025-07-04 14:35:04.744379,0 days 00:00:24.834281,relu,16,128,0.00034369645965122344,14,True,2.693032803546351e-05,COMPLETE
272,8.840299415169284e-06,2025-07-04 14:35:04.744687,2025-07-04 14:35:27.184726,0 days 00:00:22.440039,relu,16,87,0.00042057472283857025,13,True,0.000142960794677963,COMPLETE
