number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
36,0.2102336436510086,2025-07-14 21:03:38.197361,2025-07-14 21:04:47.738062,0 days 00:01:09.540701,identity,min,0.000952799134420002,7,8,gaussian,COMPLETE
37,0.017987968400120735,2025-07-14 21:04:47.738878,2025-07-14 21:05:58.160925,0 days 00:01:10.422047,identity,prod,0.005498805459438974,6,10,gaussian,COMPLETE
38,0.003869702573865652,2025-07-14 21:05:58.161739,2025-07-14 21:07:01.311194,0 days 00:01:03.149455,relu,min,0.0035264347656462467,5,6,sigmoid,COMPLETE
39,0.00038285934715531766,2025-07-14 21:07:01.311818,2025-07-14 21:08:18.578362,0 days 00:01:17.266544,identity,prod,0.0023614570819371766,8,21,gaussian,COMPLETE
40,3.7080269521538867e-06,2025-07-14 21:08:18.579173,2025-07-14 21:09:30.120585,0 days 00:01:11.541412,identity,min,0.007140000553550185,5,11,bell,COMPLETE
41,0.14084762334823608,2025-07-14 21:09:30.121396,2025-07-14 21:10:41.736617,0 days 00:01:11.615221,identity,min,0.006875953302860176,5,11,bell,COMPLETE
42,3.7352015169744845e-06,2025-07-14 21:10:41.737433,2025-07-14 21:11:53.149238,0 days 00:01:11.411805,identity,min,0.007705373773737509,5,14,bell,COMPLETE
43,4.006272774859099e-06,2025-07-14 21:11:53.150073,2025-07-14 21:13:04.330377,0 days 00:01:11.180304,identity,min,0.007532104928120431,5,14,bell,COMPLETE
44,4.116026047995547e-06,2025-07-14 21:13:04.331187,2025-07-14 21:14:15.426378,0 days 00:01:11.095191,identity,min,0.009855717490651224,5,14,bell,COMPLETE
45,3.7990348573657684e-06,2025-07-14 21:14:15.427203,2025-07-14 21:15:26.614509,0 days 00:01:11.187306,identity,min,0.007410631161575204,5,14,bell,COMPLETE
46,3.6861838452750817e-06,2025-07-14 21:15:26.615348,2025-07-14 21:16:37.812371,0 days 00:01:11.197023,identity,min,0.007694872107022616,5,14,bell,COMPLETE
47,0.011617273092269897,2025-07-14 21:16:37.813193,2025-07-14 21:17:48.924252,0 days 00:01:11.111059,identity,prod,0.00021830157867922982,5,13,bell,COMPLETE
48,1.6246984159806743e-05,2025-07-14 21:17:48.925082,2025-07-14 21:19:01.393238,0 days 00:01:12.468156,identity,min,0.006044103467419122,5,16,bell,COMPLETE
49,3.6120577533438336e-06,2025-07-14 21:19:01.394078,2025-07-14 21:20:15.201801,0 days 00:01:13.807723,identity,min,0.00806185335386355,5,17,bell,COMPLETE
50,3.5272423701826483e-06,2025-07-14 21:20:15.202619,2025-07-14 21:21:29.855594,0 days 00:01:14.652975,identity,min,0.007892306864563863,5,17,bell,COMPLETE
51,4.049109520565253e-06,2025-07-14 21:21:29.856510,2025-07-14 21:22:45.440111,0 days 00:01:15.583601,identity,min,0.007921994018885221,5,19,bell,COMPLETE
52,3.485512479528552e-06,2025-07-14 21:22:45.440943,2025-07-14 21:23:59.482245,0 days 00:01:14.041302,identity,min,0.008106310128220488,5,17,bell,COMPLETE
53,5.6913082516985014e-05,2025-07-14 21:23:59.483104,2025-07-14 21:25:13.781243,0 days 00:01:14.298139,identity,min,0.0043252335507080976,5,17,bell,COMPLETE
54,4.477591119211866e-06,2025-07-14 21:25:13.782087,2025-07-14 21:26:28.015950,0 days 00:01:14.233863,identity,min,0.008686745171983624,5,17,bell,COMPLETE
55,3.6469384667725535e-06,2025-07-14 21:26:28.016792,2025-07-14 21:27:43.738497,0 days 00:01:15.721705,identity,min,0.005957520038098984,5,19,bell,COMPLETE
