number,value,datetime_start,datetime_complete,duration,params_activation,params_hidden_dim,params_lr,params_n_layers,state
173,0.76,2025-10-01 13:46:40.780111,2025-10-01 13:46:48.576962,0 days 00:00:07.796851,relu,37,0.0005569208901990656,2,COMPLETE
174,0.8,2025-10-01 13:46:48.577242,2025-10-01 13:46:56.442366,0 days 00:00:07.865124,relu,46,0.0006194898405576646,2,COMPLETE
175,0.801818181818182,2025-10-01 13:46:56.442745,2025-10-01 13:47:04.226849,0 days 00:00:07.784104,relu,33,0.0007900351858294314,2,COMPLETE
176,0.78,2025-10-01 13:47:04.227133,2025-10-01 13:47:15.106202,0 days 00:00:10.879069,relu,35,0.000924244229489945,4,COMPLETE
177,0.82,2025-10-01 13:47:15.106606,2025-10-01 13:47:25.881601,0 days 00:00:10.774995,relu,32,0.0006955488193476647,4,COMPLETE
178,0.8036363636363635,2025-10-01 13:47:25.881892,2025-10-01 13:47:33.661988,0 days 00:00:07.780096,relu,31,0.0008427646296297766,2,COMPLETE
179,0.8,2025-10-01 13:47:33.662346,2025-10-01 13:47:44.504622,0 days 00:00:10.842276,relu,36,0.000597628510346475,4,COMPLETE
180,0.7454545454545454,2025-10-01 13:47:44.504907,2025-10-01 13:47:55.376313,0 days 00:00:10.871406,relu,40,0.0005138040511464547,4,COMPLETE
181,0.7636363636363637,2025-10-01 13:47:55.376719,2025-10-01 13:48:03.195616,0 days 00:00:07.818897,relu,41,0.0008047827440650984,2,COMPLETE
182,0.7436363636363638,2025-10-01 13:48:03.195919,2025-10-01 13:48:11.023976,0 days 00:00:07.828057,relu,43,0.0007802319427386073,2,COMPLETE
183,0.7418181818181818,2025-10-01 13:48:11.024256,2025-10-01 13:48:18.817917,0 days 00:00:07.793661,relu,37,0.000703149125956191,2,COMPLETE
184,0.8,2025-10-01 13:48:18.818302,2025-10-01 13:48:26.607592,0 days 00:00:07.789290,relu,38,0.0008830710709145527,2,COMPLETE
185,0.7799999999999999,2025-10-01 13:48:26.607881,2025-10-01 13:48:34.361796,0 days 00:00:07.753915,relu,33,0.0006619170991875468,2,COMPLETE
186,0.76,2025-10-01 13:48:34.362203,2025-10-01 13:48:42.233382,0 days 00:00:07.871179,relu,50,0.0007668935211182798,2,COMPLETE
187,0.3527272727272727,2025-10-01 13:48:42.233675,2025-10-01 13:48:53.100678,0 days 00:00:10.867003,relu,35,1.0895682085384657e-05,4,COMPLETE
188,0.7436363636363638,2025-10-01 13:48:53.101061,2025-10-01 13:49:00.918245,0 days 00:00:07.817184,relu,39,0.0009229603748435549,2,COMPLETE
189,0.7818181818181819,2025-10-01 13:49:00.918545,2025-10-01 13:49:11.606890,0 days 00:00:10.688345,tanh,29,0.0004566124368603912,4,COMPLETE
190,0.7799999999999999,2025-10-01 13:49:11.607184,2025-10-01 13:49:22.372465,0 days 00:00:10.765281,relu,27,0.0006157162370337603,4,COMPLETE
191,0.7618181818181817,2025-10-01 13:49:22.372887,2025-10-01 13:49:30.137208,0 days 00:00:07.764321,relu,30,0.0005825090475628779,2,COMPLETE
192,0.7018181818181818,2025-10-01 13:49:30.137493,2025-10-01 13:49:37.898056,0 days 00:00:07.760563,relu,29,0.00010191128262606186,2,COMPLETE
193,0.74,2025-10-01 13:49:37.898431,2025-10-01 13:49:45.673917,0 days 00:00:07.775486,relu,34,0.0005635027321481406,2,COMPLETE
194,0.7436363636363638,2025-10-01 13:49:45.674202,2025-10-01 13:49:53.441577,0 days 00:00:07.767375,relu,31,0.0008156603033551716,2,COMPLETE
195,0.7836363636363638,2025-10-01 13:49:53.441992,2025-10-01 13:50:01.182475,0 days 00:00:07.740483,relu,27,0.00099665617177995,2,COMPLETE
196,0.3945454545454546,2025-10-01 13:50:01.182767,2025-10-01 13:50:08.862828,0 days 00:00:07.680061,sigmoid,26,0.0005015679764743299,2,COMPLETE
197,0.8,2025-10-01 13:50:08.863109,2025-10-01 13:50:19.799524,0 days 00:00:10.936415,relu,41,0.0007225989453710831,4,COMPLETE
198,0.8,2025-10-01 13:50:19.799904,2025-10-01 13:50:27.671104,0 days 00:00:07.871200,relu,52,0.00041797276528011956,2,COMPLETE
199,0.82,2025-10-01 13:50:27.671393,2025-10-01 13:50:38.547219,0 days 00:00:10.875826,relu,35,0.0006370458246009854,4,COMPLETE
200,0.8,2025-10-01 13:50:38.547633,2025-10-01 13:50:46.283924,0 days 00:00:07.736291,relu,32,0.00082839011189313,2,COMPLETE
201,0.7836363636363636,2025-10-01 13:50:46.284243,2025-10-01 13:50:57.049089,0 days 00:00:10.764846,relu,32,0.0006773643732582613,4,COMPLETE
202,0.8036363636363635,2025-10-01 13:50:57.049478,2025-10-01 13:51:07.844841,0 days 00:00:10.795363,relu,29,0.0007234981167974958,4,COMPLETE
203,0.7436363636363637,2025-10-01 13:51:07.845134,2025-10-01 13:51:18.692143,0 days 00:00:10.847009,relu,34,0.0005885440890585798,4,COMPLETE
204,0.7854545454545454,2025-10-01 13:51:18.692566,2025-10-01 13:51:29.588914,0 days 00:00:10.896348,relu,37,0.0008963139530789804,4,COMPLETE
205,0.8400000000000001,2025-10-01 13:51:29.589218,2025-10-01 13:51:40.425347,0 days 00:00:10.836129,relu,31,0.0005410323571045212,4,COMPLETE
206,0.7636363636363637,2025-10-01 13:51:40.425717,2025-10-01 13:51:51.284054,0 days 00:00:10.858337,relu,31,0.0005315375895550237,4,COMPLETE
207,0.7436363636363635,2025-10-01 13:51:51.284343,2025-10-01 13:52:02.134444,0 days 00:00:10.850101,relu,36,0.00045506105698649537,4,COMPLETE
208,0.78,2025-10-01 13:52:02.134884,2025-10-01 13:52:09.862293,0 days 00:00:07.727409,relu,28,0.0004936615387060975,2,COMPLETE
209,0.8,2025-10-01 13:52:09.862580,2025-10-01 13:52:20.662338,0 days 00:00:10.799758,relu,30,0.0005629847246490437,4,COMPLETE
210,0.7818181818181819,2025-10-01 13:52:20.662728,2025-10-01 13:52:31.482202,0 days 00:00:10.819474,relu,33,0.0007682684216100499,4,COMPLETE
211,0.8399999999999999,2025-10-01 13:52:31.482506,2025-10-01 13:52:42.317263,0 days 00:00:10.834757,relu,34,0.000668117240369112,4,COMPLETE
212,0.7636363636363637,2025-10-01 13:52:42.317689,2025-10-01 13:52:53.190541,0 days 00:00:10.872852,relu,35,0.000635984713530153,4,COMPLETE
213,0.8399999999999999,2025-10-01 13:52:53.190943,2025-10-01 13:53:03.996351,0 days 00:00:10.805408,relu,33,0.0008474783869786075,4,COMPLETE
214,0.7636363636363637,2025-10-01 13:53:03.996647,2025-10-01 13:53:14.833889,0 days 00:00:10.837242,relu,34,0.0008765101069987285,4,COMPLETE
215,0.7818181818181819,2025-10-01 13:53:14.834302,2025-10-01 13:53:25.644598,0 days 00:00:10.810296,relu,33,0.0008316924689432644,4,COMPLETE
216,0.8018181818181818,2025-10-01 13:53:25.644899,2025-10-01 13:53:36.492905,0 days 00:00:10.848006,relu,36,0.0007639373815610791,4,COMPLETE
217,0.7436363636363635,2025-10-01 13:53:36.493291,2025-10-01 13:53:47.335799,0 days 00:00:10.842508,relu,34,0.0009156426509238293,4,COMPLETE
218,0.7636363636363637,2025-10-01 13:53:47.336107,2025-10-01 13:53:58.250684,0 days 00:00:10.914577,relu,38,0.0009909791533767814,4,COMPLETE
219,0.8018181818181818,2025-10-01 13:53:58.251133,2025-10-01 13:54:09.124888,0 days 00:00:10.873755,relu,35,0.0006821913764030187,4,COMPLETE
220,0.8036363636363635,2025-10-01 13:54:09.125207,2025-10-01 13:54:19.929906,0 days 00:00:10.804699,relu,33,0.0008248908585244923,4,COMPLETE
221,0.761818181818182,2025-10-01 13:54:19.930305,2025-10-01 13:54:30.735130,0 days 00:00:10.804825,relu,31,0.0005324382993098914,4,COMPLETE
222,0.7418181818181818,2025-10-01 13:54:30.735432,2025-10-01 13:54:38.481206,0 days 00:00:07.745774,relu,25,0.0006266019842005289,2,COMPLETE
223,0.7836363636363636,2025-10-01 13:54:38.481638,2025-10-01 13:54:49.358731,0 days 00:00:10.877093,relu,40,0.0007441758367602923,4,COMPLETE
224,0.8,2025-10-01 13:54:49.359032,2025-10-01 13:54:57.106835,0 days 00:00:07.747803,relu,29,0.0006018648283420556,2,COMPLETE
225,0.7454545454545455,2025-10-01 13:54:57.107210,2025-10-01 13:55:07.870954,0 days 00:00:10.763744,relu,32,0.000874422703283314,4,COMPLETE
226,0.761818181818182,2025-10-01 13:55:07.871252,2025-10-01 13:55:18.773104,0 days 00:00:10.901852,relu,37,0.0007013905409669461,4,COMPLETE
227,0.6654545454545454,2025-10-01 13:55:18.773530,2025-10-01 13:55:26.501004,0 days 00:00:07.727474,relu,28,0.00016461298421778623,2,COMPLETE
228,0.7236363636363636,2025-10-01 13:55:26.501305,2025-10-01 13:55:37.236101,0 days 00:00:10.734796,tanh,36,0.0007744937630477625,4,COMPLETE
229,0.8,2025-10-01 13:55:37.236482,2025-10-01 13:55:44.986473,0 days 00:00:07.749991,relu,30,0.00048700090403717565,2,COMPLETE
230,0.78,2025-10-01 13:55:44.986958,2025-10-01 13:55:55.951487,0 days 00:00:10.964529,relu,42,0.0005401471781628395,4,COMPLETE
231,0.7636363636363637,2025-10-01 13:55:55.951930,2025-10-01 13:56:06.712196,0 days 00:00:10.760266,relu,32,0.0006869875033259801,4,COMPLETE
232,0.76,2025-10-01 13:56:06.712497,2025-10-01 13:56:17.543578,0 days 00:00:10.831081,relu,34,0.0006398101683600869,4,COMPLETE
233,0.7836363636363636,2025-10-01 13:56:17.543969,2025-10-01 13:56:28.356456,0 days 00:00:10.812487,relu,33,0.0009318902496114332,4,COMPLETE
234,0.74,2025-10-01 13:56:28.356766,2025-10-01 13:56:39.189589,0 days 00:00:10.832823,relu,31,0.0005815358888638523,4,COMPLETE
235,0.78,2025-10-01 13:56:39.190024,2025-10-01 13:56:50.075177,0 days 00:00:10.885153,relu,35,0.0008176686390182885,4,COMPLETE
236,0.5272727272727272,2025-10-01 13:56:50.075481,2025-10-01 13:56:57.772044,0 days 00:00:07.696563,sigmoid,33,0.000702683897051839,2,COMPLETE
237,0.7436363636363635,2025-10-01 13:56:57.772432,2025-10-01 13:57:08.595589,0 days 00:00:10.823157,relu,30,0.00043634700270985167,4,COMPLETE
238,0.7236363636363636,2025-10-01 13:57:08.595892,2025-10-01 13:57:19.361633,0 days 00:00:10.765741,relu,32,0.0007603856624660564,4,COMPLETE
239,0.5872727272727273,2025-10-01 13:57:19.362041,2025-10-01 13:57:27.095043,0 days 00:00:07.733002,relu,27,5.7734643563310593e-05,2,COMPLETE
240,0.7818181818181819,2025-10-01 13:57:27.095360,2025-10-01 13:57:37.983567,0 days 00:00:10.888207,relu,38,0.0006666217782433562,4,COMPLETE
241,0.7236363636363636,2025-10-01 13:57:37.983963,2025-10-01 13:57:48.855330,0 days 00:00:10.871367,relu,35,0.0006350135572409794,4,COMPLETE
242,0.82,2025-10-01 13:57:48.855632,2025-10-01 13:57:59.708745,0 days 00:00:10.853113,relu,34,0.0005756975132505023,4,COMPLETE
243,0.7636363636363634,2025-10-01 13:57:59.709190,2025-10-01 13:58:10.590874,0 days 00:00:10.881684,relu,35,0.0008521311319717419,4,COMPLETE
244,0.7799999999999999,2025-10-01 13:58:10.591191,2025-10-01 13:58:21.430954,0 days 00:00:10.839763,relu,36,0.0005191086185342138,4,COMPLETE
245,0.7054545454545454,2025-10-01 13:58:21.431350,2025-10-01 13:58:32.256748,0 days 00:00:10.825398,relu,34,0.0007630648099155395,4,COMPLETE
246,0.78,2025-10-01 13:58:32.257050,2025-10-01 13:58:43.100255,0 days 00:00:10.843205,relu,31,0.0005958605023384701,4,COMPLETE
247,0.7036363636363637,2025-10-01 13:58:43.100693,2025-10-01 13:58:50.905504,0 days 00:00:07.804811,relu,39,0.0006597968868336019,2,COMPLETE
248,0.8218181818181819,2025-10-01 13:58:50.905806,2025-10-01 13:59:01.664905,0 days 00:00:10.759099,relu,25,0.00091201974013691,4,COMPLETE
249,0.8,2025-10-01 13:59:01.665306,2025-10-01 13:59:09.399007,0 days 00:00:07.733701,relu,26,0.000924397274212741,2,COMPLETE
250,0.7436363636363637,2025-10-01 13:59:09.399312,2025-10-01 13:59:15.556920,0 days 00:00:06.157608,relu,28,0.0009940113457407957,1,COMPLETE
251,0.7436363636363637,2025-10-01 13:59:15.557345,2025-10-01 13:59:26.302799,0 days 00:00:10.745454,relu,32,0.0008441029984600519,4,COMPLETE
252,0.7836363636363636,2025-10-01 13:59:26.303108,2025-10-01 13:59:37.052904,0 days 00:00:10.749796,relu,25,0.0009170456507988854,4,COMPLETE
253,0.7836363636363638,2025-10-01 13:59:37.053282,2025-10-01 13:59:44.790665,0 days 00:00:07.737383,relu,25,0.0008123769304912537,2,COMPLETE
254,0.8400000000000001,2025-10-01 13:59:44.790966,2025-10-01 13:59:55.497451,0 days 00:00:10.706485,relu,24,0.0007439061092497934,4,COMPLETE
255,0.7836363636363636,2025-10-01 13:59:55.497884,2025-10-01 14:00:06.241557,0 days 00:00:10.743673,relu,26,0.0008955846738301344,4,COMPLETE
256,0.78,2025-10-01 14:00:06.241855,2025-10-01 14:00:13.957920,0 days 00:00:07.716065,relu,24,0.0007549500488983786,2,COMPLETE
257,0.7236363636363636,2025-10-01 14:00:13.958285,2025-10-01 14:00:24.915971,0 days 00:00:10.957686,relu,48,0.0008004342457189897,4,COMPLETE
258,0.7436363636363637,2025-10-01 14:00:24.916280,2025-10-01 14:00:32.640049,0 days 00:00:07.723769,relu,23,0.0009953638293236711,2,COMPLETE
259,0.7636363636363637,2025-10-01 14:00:32.640354,2025-10-01 14:00:43.302828,0 days 00:00:10.662474,tanh,26,0.000864773237238673,4,COMPLETE
260,0.82,2025-10-01 14:00:43.303271,2025-10-01 14:00:54.030216,0 days 00:00:10.726945,relu,23,0.00047240592721205346,4,COMPLETE
261,0.7836363636363636,2025-10-01 14:00:54.030615,2025-10-01 14:01:01.758793,0 days 00:00:07.728178,relu,24,0.0007302396942554451,2,COMPLETE
262,0.7436363636363635,2025-10-01 14:01:01.759084,2025-10-01 14:01:12.558478,0 days 00:00:10.799394,relu,29,0.0003855332449587264,4,COMPLETE
263,0.6127272727272727,2025-10-01 14:01:12.558778,2025-10-01 14:01:23.288436,0 days 00:00:10.729658,sigmoid,37,0.0008853818273145586,4,COMPLETE
264,0.78,2025-10-01 14:01:23.288865,2025-10-01 14:01:31.006198,0 days 00:00:07.717333,relu,21,0.0005496011455089518,2,COMPLETE
265,0.78,2025-10-01 14:01:31.006496,2025-10-01 14:01:41.731191,0 days 00:00:10.724695,relu,22,0.0007305452828342923,4,COMPLETE
266,0.7799999999999999,2025-10-01 14:01:41.731589,2025-10-01 14:01:49.473447,0 days 00:00:07.741858,relu,27,0.000824108145882536,2,COMPLETE
267,0.8036363636363635,2025-10-01 14:01:49.473741,2025-10-01 14:02:00.324532,0 days 00:00:10.850791,relu,36,0.0009294682330919599,4,COMPLETE
268,0.8018181818181818,2025-10-01 14:02:00.324967,2025-10-01 14:02:11.342749,0 days 00:00:11.017782,relu,45,0.00025287364135897995,4,COMPLETE
269,0.8200000000000001,2025-10-01 14:02:11.343054,2025-10-01 14:02:19.074987,0 days 00:00:07.731933,relu,25,0.00048440900605701594,2,COMPLETE
270,0.7836363636363636,2025-10-01 14:02:19.075385,2025-10-01 14:02:29.797137,0 days 00:00:10.721752,relu,25,0.0004239135163596361,4,COMPLETE
271,0.76,2025-10-01 14:02:29.797443,2025-10-01 14:02:37.520926,0 days 00:00:07.723483,relu,23,0.0005184585189606625,2,COMPLETE
272,0.82,2025-10-01 14:02:37.521352,2025-10-01 14:02:48.262784,0 days 00:00:10.741432,relu,25,0.0004689188561174708,4,COMPLETE
273,0.76,2025-10-01 14:02:48.263085,2025-10-01 14:02:58.954830,0 days 00:00:10.691745,relu,24,0.0004988109672123388,4,COMPLETE
274,0.8200000000000001,2025-10-01 14:02:58.955210,2025-10-01 14:03:06.707940,0 days 00:00:07.752730,relu,34,0.0007941950803433677,2,COMPLETE
275,0.5454545454545454,2025-10-01 14:03:06.708233,2025-10-01 14:03:17.550266,0 days 00:00:10.842033,relu,34,2.9218354275071644e-05,4,COMPLETE
276,0.8036363636363635,2025-10-01 14:03:17.550711,2025-10-01 14:03:25.454644,0 days 00:00:07.903933,relu,55,0.00034182810166767083,2,COMPLETE
277,0.7436363636363638,2025-10-01 14:03:25.454949,2025-10-01 14:03:36.255821,0 days 00:00:10.800872,relu,33,0.0003977733316168703,4,COMPLETE
278,0.8399999999999999,2025-10-01 14:03:36.256221,2025-10-01 14:03:47.108375,0 days 00:00:10.852154,relu,35,0.0009972736186833482,4,COMPLETE
279,0.7418181818181818,2025-10-01 14:03:47.108674,2025-10-01 14:03:57.948798,0 days 00:00:10.840124,relu,36,0.000949417629788892,4,COMPLETE
280,0.8018181818181818,2025-10-01 14:03:57.949245,2025-10-01 14:04:08.802881,0 days 00:00:10.853636,relu,35,0.000896259159404227,4,COMPLETE
281,0.7618181818181817,2025-10-01 14:04:08.803193,2025-10-01 14:04:19.538268,0 days 00:00:10.735075,tanh,35,0.0008413872456029405,4,COMPLETE
282,0.7436363636363638,2025-10-01 14:04:19.538684,2025-10-01 14:04:30.424600,0 days 00:00:10.885916,relu,37,0.0009292850334126987,4,COMPLETE
283,0.7054545454545454,2025-10-01 14:04:30.424909,2025-10-01 14:04:41.276615,0 days 00:00:10.851706,relu,34,0.0009810063161271628,4,COMPLETE
284,0.8,2025-10-01 14:04:41.277087,2025-10-01 14:04:52.114214,0 days 00:00:10.837127,relu,36,0.0004375520612777341,4,COMPLETE
285,0.8036363636363635,2025-10-01 14:04:52.114514,2025-10-01 14:05:02.891284,0 days 00:00:10.776770,relu,27,0.0007963953999037791,4,COMPLETE
286,0.6854545454545455,2025-10-01 14:05:02.891689,2025-10-01 14:05:13.563014,0 days 00:00:10.671325,sigmoid,33,0.0008578389882280999,4,COMPLETE
287,0.8200000000000001,2025-10-01 14:05:13.563467,2025-10-01 14:05:24.317828,0 days 00:00:10.754361,relu,26,0.0007849367324660072,4,COMPLETE
288,0.7654545454545454,2025-10-01 14:05:24.318142,2025-10-01 14:05:35.011843,0 days 00:00:10.693701,relu,24,0.0007207321112953147,4,COMPLETE
289,0.761818181818182,2025-10-01 14:05:35.012241,2025-10-01 14:05:45.762301,0 days 00:00:10.750060,relu,28,0.000990615875345952,4,COMPLETE
290,0.8399999999999999,2025-10-01 14:05:45.762615,2025-10-01 14:05:56.516772,0 days 00:00:10.754157,relu,26,0.0005607422830933607,4,COMPLETE
291,0.7636363636363637,2025-10-01 14:05:56.517226,2025-10-01 14:06:07.262612,0 days 00:00:10.745386,relu,26,0.0005644900128838253,4,COMPLETE
292,0.8218181818181817,2025-10-01 14:06:07.262941,2025-10-01 14:06:18.015279,0 days 00:00:10.752338,relu,27,0.0006236208635310746,4,COMPLETE
293,0.7636363636363637,2025-10-01 14:06:18.015688,2025-10-01 14:06:28.763402,0 days 00:00:10.747714,relu,26,0.0006350047560171802,4,COMPLETE
294,0.7818181818181819,2025-10-01 14:06:28.763717,2025-10-01 14:06:39.526526,0 days 00:00:10.762809,relu,27,0.0006073529400321392,4,COMPLETE
295,0.86,2025-10-01 14:06:39.527002,2025-10-01 14:06:50.264079,0 days 00:00:10.737077,relu,25,0.000696980784794691,4,COMPLETE
296,0.7436363636363638,2025-10-01 14:06:50.264392,2025-10-01 14:07:00.974644,0 days 00:00:10.710252,relu,24,0.0006711416817913229,4,COMPLETE
297,0.8,2025-10-01 14:07:00.975084,2025-10-01 14:07:11.734406,0 days 00:00:10.759322,relu,26,0.0005608963820549481,4,COMPLETE
298,0.7436363636363638,2025-10-01 14:07:11.734731,2025-10-01 14:07:22.509556,0 days 00:00:10.774825,relu,28,0.0007182748840191991,4,COMPLETE
299,0.8200000000000001,2025-10-01 14:07:22.510027,2025-10-01 14:07:33.228586,0 days 00:00:10.718559,relu,22,0.0006480506238780608,4,COMPLETE
300,0.7436363636363635,2025-10-01 14:07:33.228905,2025-10-01 14:07:43.897618,0 days 00:00:10.668713,relu,20,0.0006740621456966001,4,COMPLETE
301,0.7418181818181818,2025-10-01 14:07:43.898023,2025-10-01 14:07:54.629575,0 days 00:00:10.731552,relu,23,0.0007631025759483907,4,COMPLETE
302,0.7836363636363636,2025-10-01 14:07:54.630048,2025-10-01 14:08:05.368191,0 days 00:00:10.738143,relu,21,0.0006214325630810091,4,COMPLETE
303,0.7836363636363636,2025-10-01 14:08:05.368515,2025-10-01 14:08:16.092679,0 days 00:00:10.724164,relu,22,0.0007767857703486776,4,COMPLETE
304,0.8399999999999999,2025-10-01 14:08:16.093092,2025-10-01 14:08:26.836959,0 days 00:00:10.743867,relu,26,0.0006869290840993143,4,COMPLETE
305,0.76,2025-10-01 14:08:26.837268,2025-10-01 14:08:37.595015,0 days 00:00:10.757747,relu,25,0.0006613374692142389,4,COMPLETE
306,0.8,2025-10-01 14:08:37.595476,2025-10-01 14:08:48.328799,0 days 00:00:10.733323,relu,25,0.0005317857149724239,4,COMPLETE
307,0.7636363636363637,2025-10-01 14:08:48.329124,2025-10-01 14:08:59.069169,0 days 00:00:10.740045,relu,23,0.0006020374478294512,4,COMPLETE
308,0.7618181818181817,2025-10-01 14:08:59.069589,2025-10-01 14:09:09.837824,0 days 00:00:10.768235,relu,26,0.0007158804465819705,4,COMPLETE
309,0.8,2025-10-01 14:09:09.838143,2025-10-01 14:09:20.605577,0 days 00:00:10.767434,relu,27,0.0006437545108712682,4,COMPLETE
310,0.7636363636363637,2025-10-01 14:09:20.606044,2025-10-01 14:09:31.277633,0 days 00:00:10.671589,tanh,25,0.0005722415345944461,4,COMPLETE
311,0.8399999999999999,2025-10-01 14:09:31.277956,2025-10-01 14:09:40.550238,0 days 00:00:09.272282,relu,27,0.0005133311452159193,3,COMPLETE
312,0.40909090909090906,2025-10-01 14:09:40.550667,2025-10-01 14:09:49.709263,0 days 00:00:09.158596,sigmoid,28,0.0005124560017343698,3,COMPLETE
313,0.78,2025-10-01 14:09:49.709579,2025-10-01 14:10:00.484756,0 days 00:00:10.775177,relu,27,0.00048100217990344513,4,COMPLETE
314,0.2927272727272728,2025-10-01 14:10:00.485230,2025-10-01 14:10:09.523961,0 days 00:00:09.038731,relu,13,1.8053654568087942e-05,3,COMPLETE
315,0.7836363636363638,2025-10-01 14:10:09.524282,2025-10-01 14:10:18.783418,0 days 00:00:09.259136,relu,26,0.000533207207744256,3,COMPLETE
316,0.7054545454545454,2025-10-01 14:10:18.783835,2025-10-01 14:10:28.068662,0 days 00:00:09.284827,relu,29,0.0008439158724573635,3,COMPLETE
317,0.6872727272727273,2025-10-01 14:10:28.069003,2025-10-01 14:10:34.237128,0 days 00:00:06.168125,relu,27,0.0007122508979486527,1,COMPLETE
318,0.7836363636363636,2025-10-01 14:10:34.237584,2025-10-01 14:10:44.953165,0 days 00:00:10.715581,relu,24,0.0007572341291546733,4,COMPLETE
319,0.78,2025-10-01 14:10:44.953493,2025-10-01 14:10:52.693431,0 days 00:00:07.739938,relu,26,0.0004843587231520837,2,COMPLETE
320,0.7836363636363636,2025-10-01 14:10:52.693734,2025-10-01 14:11:03.439066,0 days 00:00:10.745332,relu,25,0.0008796074129480816,4,COMPLETE
321,0.7054545454545456,2025-10-01 14:11:03.439482,2025-10-01 14:11:14.212698,0 days 00:00:10.773216,relu,27,0.00010102392408950732,4,COMPLETE
322,0.82,2025-10-01 14:11:14.213179,2025-10-01 14:11:25.034236,0 days 00:00:10.821057,relu,29,0.0009983549948092136,4,COMPLETE
323,0.801818181818182,2025-10-01 14:11:25.034559,2025-10-01 14:11:32.834058,0 days 00:00:07.799499,relu,40,0.0005938826511267198,2,COMPLETE
324,0.8036363636363635,2025-10-01 14:11:32.834357,2025-10-01 14:11:43.602713,0 days 00:00:10.768356,relu,28,0.000543267696589513,4,COMPLETE
325,0.7836363636363638,2025-10-01 14:11:43.603147,2025-10-01 14:11:54.356197,0 days 00:00:10.753050,relu,25,0.0008026591710737716,4,COMPLETE
326,0.761818181818182,2025-10-01 14:11:54.356678,2025-10-01 14:12:02.152929,0 days 00:00:07.796251,relu,38,0.0009044933708026388,2,COMPLETE
327,0.7436363636363638,2025-10-01 14:12:02.153245,2025-10-01 14:12:12.901780,0 days 00:00:10.748535,relu,28,0.0007036795601535151,4,COMPLETE
328,0.8,2025-10-01 14:12:12.902089,2025-10-01 14:12:22.160002,0 days 00:00:09.257913,relu,26,0.0007611950603688475,3,COMPLETE
329,0.7836363636363636,2025-10-01 14:12:22.160430,2025-10-01 14:12:29.898610,0 days 00:00:07.738180,tanh,30,0.0005990595205223146,2,COMPLETE
330,0.7436363636363635,2025-10-01 14:12:29.898955,2025-10-01 14:12:40.638813,0 days 00:00:10.739858,relu,24,0.000820105972442665,4,COMPLETE
331,0.7236363636363637,2025-10-01 14:12:40.639289,2025-10-01 14:12:48.393802,0 days 00:00:07.754513,relu,27,0.00044634629498952654,2,COMPLETE
332,0.7636363636363637,2025-10-01 14:12:48.394129,2025-10-01 14:12:59.331629,0 days 00:00:10.937500,relu,39,0.0005159085113632115,4,COMPLETE
333,0.7818181818181819,2025-10-01 14:12:59.332048,2025-10-01 14:13:10.085557,0 days 00:00:10.753509,relu,26,0.0008739278595929289,4,COMPLETE
334,0.3527272727272728,2025-10-01 14:13:10.085884,2025-10-01 14:13:20.737074,0 days 00:00:10.651190,sigmoid,28,0.0006607025457396833,4,COMPLETE
335,0.6872727272727273,2025-10-01 14:13:20.737555,2025-10-01 14:13:31.522197,0 days 00:00:10.784642,relu,32,8.004052021015451e-05,4,COMPLETE
336,0.78,2025-10-01 14:13:31.522545,2025-10-01 14:13:39.259279,0 days 00:00:07.736734,relu,24,0.000999296301077884,2,COMPLETE
337,0.82,2025-10-01 14:13:39.259701,2025-10-01 14:13:50.078548,0 days 00:00:10.818847,relu,30,0.0005598231102248773,4,COMPLETE
338,0.7618181818181817,2025-10-01 14:13:50.078886,2025-10-01 14:14:00.931856,0 days 00:00:10.852970,relu,31,0.0007782519693455015,4,COMPLETE
339,0.8018181818181818,2025-10-01 14:14:00.932331,2025-10-01 14:14:11.674806,0 days 00:00:10.742475,relu,25,0.0006983067370400209,4,COMPLETE
340,0.7799999999999999,2025-10-01 14:14:11.675132,2025-10-01 14:14:19.458082,0 days 00:00:07.782950,relu,34,0.0009206657957684256,2,COMPLETE
341,0.7836363636363636,2025-10-01 14:14:19.458507,2025-10-01 14:14:30.220238,0 days 00:00:10.761731,relu,26,0.0006086777707575236,4,COMPLETE
342,0.8036363636363637,2025-10-01 14:14:30.220567,2025-10-01 14:14:41.061212,0 days 00:00:10.840645,relu,29,0.0004849089750031525,4,COMPLETE
343,0.7436363636363635,2025-10-01 14:14:41.061704,2025-10-01 14:14:51.842567,0 days 00:00:10.780863,relu,27,0.0008397124093779061,4,COMPLETE
344,0.7436363636363638,2025-10-01 14:14:51.842906,2025-10-01 14:14:59.647988,0 days 00:00:07.805082,relu,37,0.000760529424619387,2,COMPLETE
345,0.5872727272727273,2025-10-01 14:14:59.648405,2025-10-01 14:15:07.424818,0 days 00:00:07.776413,relu,31,4.14812474867909e-05,2,COMPLETE
346,0.8,2025-10-01 14:15:07.425139,2025-10-01 14:15:18.153851,0 days 00:00:10.728712,relu,24,0.00019701502371791452,4,COMPLETE
347,0.82,2025-10-01 14:15:18.154331,2025-10-01 14:15:28.975745,0 days 00:00:10.821414,relu,33,0.000648269174877753,4,COMPLETE
348,0.6072727272727272,2025-10-01 14:15:28.976069,2025-10-01 14:15:36.728925,0 days 00:00:07.752856,relu,27,0.0001166966309473681,2,COMPLETE
349,0.8036363636363635,2025-10-01 14:15:36.729345,2025-10-01 14:15:47.625066,0 days 00:00:10.895721,relu,40,0.00043755900062885473,4,COMPLETE
